accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5400645001240387,0.20582056045532227,True,,,1,38f5b_00008,fb12e3c9d52d4190803661406974e0ba,2023-04-22_02-08-32,1682154512,0.20582056045532227,17240,Tentacle,127.0.0.1,0.20582056045532227,0,1,0.002995729446411133
