accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5400645001240387,0.06532597541809082,True,,,1,1c4c6_00006,1eccb98625354a02a6d1793ff0a63f95,2023-04-22_02-07-44,1682154464,0.06532597541809082,5664,Tentacle,127.0.0.1,0.06532597541809082,0,1,0.003508329391479492
