time,open,close,high,low,volume,turnover,color,avg_vol_last_100,PP,R1,S1,R2,S2,R3,S3,RSI_5,RSI_10,RSI_14,ATR_14,ATR_10,ATR_5,ROC_14,ROC_10,ROC_5,CCI_14,CCI_10,CCI_5,cmf,obv,mfi,RVI_15,RVI_10,RVI_5,PSARl_0.01_0.1,PSARs_0.01_0.1,PSARaf_0.01_0.1,PSARr_0.01_0.1,TRIX_18_9,TRIXs_18_9,TRIX_12_6,TRIXs_12_6,TRIX_10_5,TRIXs_10_5,SMA_20,SMA_5,SMA_10,EMA_2,EMA_5,EMA_10,ISA_5,ISB_15,ITS_5,IKS_15,ICS_15,BBL_5_2.0_5,BBM_5_2.0_5,BBU_5_2.0_5,BBB_5_2.0_5,BBP_5_2.0_5,BBL_10_2.0_10,BBM_10_2.0_10,BBU_10_2.0_10,BBB_10_2.0_10,BBP_10_2.0_10,BBL_15_2.0_15,BBM_15_2.0_15,BBU_15_2.0_15,BBB_15_2.0_15,BBP_15_2.0_15,BBL_20_2.0_20,BBM_20_2.0_20,BBU_20_2.0_20,BBB_20_2.0_20,BBP_20_2.0_20,bollinger_bandwidth,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_6_13_5_6_13_5,MACDh_6_13_5_6_13_5,MACDs_6_13_5_6_13_5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHk_14_3_3_7_3_3,STOCHd_14_3_3_7_3_3,STOCHk_14_3_3_10_3_3,STOCHd_14_3_3_10_3_3
1672664100,16639.95,16638.4,16658.8,16614.9,99.86632992,1661618.3618778,green,99.86632992,,,,,,,,,,,,,,,,,,,,,99.86632992,,,,,,,0.01,0,,,,,,,,,,,,,,,,,16722.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672667640,16639.175000000003,16646.975000000002,16658.9,16636.8,88.04360798,1465928.159586755,red,93.95496895,16637.366666666665,16659.83333333333,16615.93333333333,16681.266666666663,16593.466666666667,16703.733333333326,16572.033333333333,,,,,,,,,,,,,,187.9099379,,,,,16614.9,,0.02,0,,,,,,,16642.6875,,,16642.6875,,,,,,,16726.824999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672671180,16643.075000000004,16691.675,16763.5,16638.9,542.44958155,9067413.89731088,green,243.45317315,16647.558333333334,16658.31666666667,16636.216666666667,16669.658333333336,16625.458333333332,16680.41666666667,16614.116666666665,,,,,,,,,,,,,,730.3595194499999,,,,,16614.9,,0.03,0,,,,,,,16669.325,,,16675.345833333333,,,,,,,16730.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672674720,16667.375,16732.7,16766.3,16667.375,242.23958671,4054003.694766871,green,243.14977654,16698.024999999998,16757.149999999994,16632.549999999996,16822.624999999996,16573.425,16881.749999999993,16507.949999999997,,,,,,,,,,,,,,972.5991061599999,,,,,16619.358,,0.04,0,,,,,,,16712.1875,,,16713.581944444446,,,,,,,16703.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672678260,16700.0375,16727.675,16742.8,16700.0375,103.03574831,1723620.522423018,red,215.126970894,16722.125,16776.875,16677.95,16821.05,16623.2,16875.8,16579.025,,,,,,,,,,,,72.80427969585017,,869.5633578499999,,,,0.0,16625.23568,,0.04,0,,,,,,,16730.1875,16687.485,,16722.977314814816,16687.485,,,,16690.6,,16687.725,16608.858868211642,16687.485,16766.11113178836,0.9423365089269974,0.7555766072034428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672681800,16713.856249999997,16727.524999999998,16755.0,16708.7,189.63899987,3172827.386884434,green,210.8789757233333,16723.504166666666,16746.970833333333,16704.208333333332,16766.266666666666,16680.741666666665,16789.733333333334,16661.44583333333,92.66164443924679,,,,,64.45423607805793,,,0.5356584767765912,,,68.9346089131963,,679.9243579799999,,,,0.0,16630.8782528,,0.04,0,,,,,,,16727.6,16705.309999999998,,16726.009104938268,16700.831666666665,,,,16701.55,,16680.775,16639.99355796585,16705.309999999998,16770.626442034147,0.7819841958532836,0.6700567216167836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672685340,16720.690624999996,16725.725,16734.3,16706.0,82.40362983,1377778.064575473,green,192.5253548814285,16730.40833333333,16752.116666666658,16705.81666666666,16776.70833333333,16684.10833333333,16798.416666666657,16659.51666666666,89.1324072293503,,,,,54.65442796426373,,,0.47305891911291004,,,21.977949948243385,0.016337041273491934,597.5207281499999,,,,0.0,16636.295122688,,0.04,0,,,,,,,16726.625,16721.06,,16725.819701646087,16709.129444444443,,,,16702.6,,16673.1,16691.310586560394,16721.06,16750.80941343961,0.35583166904020974,0.5784049072003954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672688880,16723.207812499997,16730.95,16740.4,16723.207812499997,93.80877414,1569861.623378949,red,180.18578228875,16722.008333333335,16738.01666666667,16709.71666666667,16750.308333333334,16693.708333333336,16766.31666666667,16681.41666666667,90.45193895353289,,,,,45.17373430439343,,,0.23529693694612108,,,92.49806651209298,0.004208612878310095,691.3295022899998,,,,4.09348279034666,16641.49531778048,,0.04,0,,,,,,,16728.3375,16728.915,,16729.239900548695,16716.402962962966,,,,16716.8375,,16681.125,16723.84641045252,16728.915,16733.983589547483,0.06059675176162565,0.7007461820429849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672692420,16727.078906249997,16708.050000000003,16727.078906249997,16688.2,133.74718338,2233900.9871028853,red,175.02593796555553,16731.519270833334,16739.83072916667,16722.638541666667,16748.71145833334,16714.32708333333,16757.022916666676,16705.446354166663,54.319291830881085,,,,,44.59126537271399,,,-0.14731633268986963,,,-156.08562808379318,0.011131347078674518,557.5823189099998,,,,3.418890219526102,16646.48750506926,,0.04,0,,,,,,,16719.5,16723.985,,16715.1133001829,16713.618641975314,,,,16721.6,,16691.25,16707.69731753746,16723.985,16740.272682462542,0.1947823136954721,0.010826661907096784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672695960,16717.564453125,16692.55,16717.564453125,16669.6,179.46071559,2995866.099668073,green,175.469415728,16707.776302083334,16727.352604166666,16688.47369791667,16746.65520833333,16668.897395833337,16766.231510416663,16649.594791666674,40.598052762228704,,,,,45.37048847796313,,,-0.20998136321993344,,-20.932193433185954,-120.08403093596898,0.08849965453194987,378.1216033199998,,,0.0,2.371215094216384,16651.28000486649,,0.04,0,,,,,,,16700.300000000003,16716.96,16702.2225,16700.071100060966,16706.595761316876,16702.222499999996,,,16712.3,,16692.9,16687.847792938348,16716.96,16746.07220706165,0.34829546833456726,0.08076005800064182,16636.013964107715,16702.2225,16768.431035892285,0.792811087174596,0.4269542826340638,,,,,,,,,,,,,,,,,,,,,,,
1672699500,16705.0572265625,16722.649999999998,16748.8,16693.8,162.29964188,2712258.801921591,green,174.27216356,16693.238151041664,16716.87630208333,16668.911848958327,16741.202604166665,16645.273697916662,16764.84075520833,16620.947395833326,63.17698457967465,67.61958611360873,,,49.85638788277794,47.808130613676525,,0.5063587844984876,-0.02914358220956179,,43.0630900298775,36.67269549026607,0.02216771154418406,540.4212451999998,,,14.70230170076987,32.25197387712393,16655.88080467183,,0.04,0,,,,,0.000735110939653616,,16707.6,16715.985,16710.6475,16715.12370002032,16711.94717421125,16705.93659090909,,,16709.199999999997,,16723.699999999997,16688.050727143876,16715.985,16743.919272856125,0.3342222771332249,0.6192978967865999,16659.293471676996,16710.6475,16762.001528323002,0.6146264329135439,0.6168603553795835,,,,,,,,,,,,,,,,,,,,,,,
1672703040,16713.85361328125,16738.0,16748.7,16713.85361328125,152.18341414,2546540.50022309,red,172.43143444166665,16721.75,16749.7,16694.7,16776.75,16666.75,16804.7,16639.7,70.35901498594939,71.8812338217426,,,47.668945016639285,44.972175112042486,,0.5467960395206806,0.07338994273791694,,89.86703972053068,77.97975710303687,0.049832080635905045,692.6046593399998,,,23.136554303397926,55.925066674193985,16660.297572484957,,0.04,0,,,,,0.002356736194331077,,16730.324999999997,16718.44,16719.75,16730.37456667344,16720.631449474167,16711.76630165289,,,16709.199999999997,,16737.75,16685.758971864387,16718.44,16751.12102813561,0.3909578661120535,0.7992561910665088,16688.390742993495,16719.75,16751.109257006505,0.375116338539808,0.7909826593821155,,,,,,,,,,,,,,,,,,,,,,,
1672706580,16725.926806640626,16722.95,16734.0,16709.0,96.21788808,1608253.084969668,red,166.56885395230768,16733.51787109375,16753.18212890625,16718.3357421875,16768.3642578125,16698.671484375,16788.028515625,16683.48935546875,56.785218739022966,62.86745966401075,,,45.06725696427912,41.54202174513593,,0.18736885303602818,-0.04781557532596774,,9.866065496513135,34.82900628193057,0.10676436609414351,596.3867712599998,,,21.09137274314346,37.43217067166727,16664.53766958556,,0.04,0,,,0.00034967918436379364,,0.003766750596567725,,16730.475,16716.84,16722.877500000002,16725.424855557812,16721.404299649446,16713.799701352364,,,16709.199999999997,,16717.55,16686.036078171757,16716.84,16747.643921828243,0.36853761629880877,0.599175683441687,16697.71618594449,16722.877500000002,16748.038814055515,0.30092086790102685,0.5014407037692555,,,,,,,,,,,,,,,11.362780540130188,,,,,,,,
1672710120,16724.438403320313,16711.625,16724.438403320313,16708.3,42.23966432,705865.180483703,red,157.68819754999998,16721.983333333334,16734.966666666667,16709.966666666667,16746.983333333334,16696.983333333334,16759.966666666667,16684.966666666667,48.063387564491784,56.901577669720105,,,41.18842440668735,36.16573348749389,,-0.1259509822084943,0.021396871567879488,21.964846438175837,-39.54943077383066,-14.488773818864335,0.04511859377611317,554.1471069399998,74.6665764841018,,19.04324741463897,25.208868327423204,16668.60816280214,,0.04,0,,,0.0006408125541090826,,0.00450773411897476,,16717.2875,16717.555,16720.77,16716.224951852604,16718.144533099632,16713.40430110648,,,16709.199999999997,,16718.75,16687.44217216865,16717.555,16747.667827831352,0.36025397052800784,0.40153697897102986,16695.722437244312,16720.77,16745.81756275569,0.2995981973998563,0.317447308362892,,,,,,,,,,,,,,,8.614074012180936,,,,,,,,
1672713660,16718.031701660155,16716.175000000003,16729.4,16708.6,63.23616213,1057397.721628894,green,151.39139518866665,16714.78780110677,16721.27560221354,16705.137198893226,16730.926204427084,16698.649397786456,16737.414005533854,16688.998795572912,51.78266658669151,58.65312591795751,61.07548065569822,40.32015301835166,38.54480712783159,32.95121057729505,0.4674427829599087,-0.06874834667696714,0.1415302035938406,20.808102922201854,-10.918543257201012,-57.41571720520098,0.037306660326535936,617.3832690699999,75.40476794692923,100.0,27.534176332918094,42.04179581469977,16672.51583629005,,0.04,0,,,0.0009747568496809578,,0.004954320527406075,0.0032641304753866507,16713.9,16722.28,16719.620000000003,16716.191650617537,16717.488022066424,16713.90806454166,,,16721.3,16690.6,16737.05,16704.42493349212,16722.28,16740.13506650788,0.21354823035949777,0.32904012154472906,16694.89219378918,16719.620000000003,16744.347806210826,0.295793878220001,0.4303415763891781,16650.716831471902,16708.908333333333,16767.099835194764,0.6965326603096158,0.5624375246747703,,,,,,,,,,7.229597606816242,,,,,,,,
1672717200,16717.10335083008,16722.4,16735.4,16710.1,135.0705945,2258797.439082424,green,150.371345145625,16718.058333333334,16727.51666666667,16706.716666666667,16738.858333333337,16697.25833333333,16748.316666666673,16685.916666666664,57.04347250487752,61.0588976804709,62.92391739977478,38.72118270738406,36.87692408771834,31.36516442382279,0.45308532030593707,-0.030638124886953465,-0.0014949783676412654,30.123603119739798,31.719063883237627,6.196690330884847,0.02934821513193125,752.4538635699998,75.93087121912787,100.0,35.62943586591958,56.66810914584854,16676.267202838448,,0.04,0,,,0.0014454750499881541,,0.005394923546453434,0.004196092996746614,16719.287500000002,16722.230000000003,16719.1075,16720.330550205847,16719.125348044283,16715.452052806813,,,16728.5,16701.55,16730.15,16704.37795809996,16722.230000000003,16740.082041900045,0.2135126941806387,0.5047613600995934,16694.848284740638,16719.1075,16743.36671525936,0.2901974912160909,0.5678608101045799,16669.97028717552,16714.508333333335,16759.04637949115,0.5329267875500978,0.5885946662175477,,,,,,,,,,6.976159088968416,,,63.57403057016322,,63.57403057016322,,63.57403057016322,
1672720740,16719.751675415042,16726.824999999997,16731.6,16719.751675415042,84.26631472,1409587.613083876,green,146.48281394411765,16722.633333333335,16735.16666666667,16709.86666666667,16747.933333333338,16697.333333333332,16760.466666666674,16684.566666666666,60.839913593225084,62.76985011508833,64.22446448639943,35.95724363656331,33.80479182730533,27.348744279388047,0.21058401867995763,0.006576695479559451,-0.06676424901423653,51.52333505293971,54.111159740846425,104.22436019435732,0.06587220638281431,836.7201782899998,69.67470119009646,100.0,43.39856597612028,64.74265184866987,16679.86851472491,,0.04,0,,,0.002060222202349138,,0.005920576931672805,0.00490886114421496,16724.6125,16719.995000000003,16719.217500000002,16724.660183401946,16721.69189869619,16717.51986138739,,,16721.85,16702.6,16722.475,16709.19447223509,16719.995000000003,16730.795527764916,0.12919295448250512,0.8161882524936561,16694.829623401165,16719.217500000002,16743.60537659884,0.29173466519994085,0.6559688882540363,16693.477555876212,16719.83166666667,16746.185777457125,0.31524373349998774,0.6326801232060687,,,,,,,,,,7.168394319305662,-1.1018067941746263,8.270201113480288,62.310356632354306,,62.310356632354306,,62.310356632354306,
1672724280,16723.28833770752,16730.4,16792.0,16693.7,315.06915024,5276277.021787724,red,155.8487215161111,16726.058891805013,16732.366108194983,16720.517783610027,16737.90721638997,16714.210567220056,16744.21443277994,16708.66945902507,64.04865979220844,64.18253344599934,65.28398545393394,42.17399398898538,41.54519349497622,41.865892541018084,-0.013745540169842717,-0.0032873208036559333,0.044549556148889564,146.5257237543378,137.96791392326858,146.55070364263608,-0.04427247919878895,1151.7893285299997,70.88489195443968,99.99999999999999,50.64775337951902,73.96583892360357,16683.325774135912,,0.05,0,,,0.00279343898004214,0.0013773974700888776,0.006539955067963454,0.005463502038494106,16728.6125,16721.485,16719.1625,16728.48672780065,16724.594599130796,16719.8617047715,,,16742.85,16729.6875,16720.85,16707.795712217187,16721.485,16735.174287782815,0.16373291944841098,0.8256195698943896,16694.87844916411,16719.1625,16743.446550835888,0.29049362772674175,0.7313761422248993,16700.362249711685,16722.413333333334,16744.464416954983,0.2637308764243241,0.6810946528456894,,,,,,,,,,7.5042161207638856,-0.5106566618109358,8.014872782574821,58.43694540600156,61.44044420283969,58.43694540600156,61.44044420283969,58.43694540600156,61.44044420283969
