time,open,close,high,low,volume,turnover,color,avg_vol_last_100,PP,R1,S1,R2,S2,R3,S3,RSI_5,RSI_10,RSI_14,ATR_14,ATR_10,ATR_5,ROC_14,ROC_10,ROC_5,CCI_14,CCI_10,CCI_5,cmf,obv,mfi,RVI_15,RVI_10,RVI_5,PSARl_0.01_0.1,PSARs_0.01_0.1,PSARaf_0.01_0.1,PSARr_0.01_0.1,TRIX_18_9,TRIXs_18_9,TRIX_12_6,TRIXs_12_6,TRIX_10_5,TRIXs_10_5,SMA_20,SMA_5,SMA_10,EMA_2,EMA_5,EMA_10,ISA_5,ISB_15,ITS_5,IKS_15,ICS_15,BBL_5_2.0_5,BBM_5_2.0_5,BBU_5_2.0_5,BBB_5_2.0_5,BBP_5_2.0_5,BBL_10_2.0_10,BBM_10_2.0_10,BBU_10_2.0_10,BBB_10_2.0_10,BBP_10_2.0_10,BBL_15_2.0_15,BBM_15_2.0_15,BBU_15_2.0_15,BBB_15_2.0_15,BBP_15_2.0_15,BBL_20_2.0_20,BBM_20_2.0_20,BBU_20_2.0_20,BBB_20_2.0_20,BBP_20_2.0_20,bollinger_bandwidth,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_6_13_5_6_13_5,MACDh_6_13_5_6_13_5,MACDs_6_13_5_6_13_5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHk_14_3_3_7_3_3,STOCHd_14_3_3_7_3_3,STOCHk_14_3_3_10_3_3,STOCHd_14_3_3_10_3_3
1672663680,16627.050000000003,16625.175000000003,16631.7,16614.9,39.84648139,662533.772975226,green,39.84648139,,,,,,,,,,,,,,,,,,,,,39.84648139,,,,,,,0.01,0,,,,,,,,,,,,,,,,,16721.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672666560,16626.112500000003,16642.725,16658.9,16626.112500000003,110.61572389,1841731.518235607,green,75.23110264,16623.925000000003,16632.950000000004,16616.150000000005,16640.725000000002,16607.125000000004,16649.750000000004,16599.350000000006,,,,,,,,,,,,,,150.46220528,,,,,16614.9,,0.02,0,,,,,,,16633.95,,,16633.95,,,,,,,16711.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672669440,16634.41875,16648.699999999997,16657.5,16634.41875,46.42978039,772736.931309909,red,65.63066189,16642.579166666666,16659.04583333333,16626.25833333333,16675.366666666665,16609.791666666668,16691.83333333333,16593.470833333333,,,,,,,,,,,,,,196.89198567,,,,,16614.9,,0.02,0,,,,,,,16645.712499999998,,,16643.783333333333,,,,,,,16718.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672672320,16641.559374999997,16691.0,16763.5,16639.8,549.48538223,9185856.055867476,green,186.594341975,16646.872916666664,16659.327083333326,16636.245833333327,16669.954166666663,16623.791666666664,16682.408333333326,16613.164583333328,,,,,,,,,,,,,,746.3773679000001,,,,,16615.780000000002,,0.03,0,,,,,,,16669.85,,,16675.26111111111,,,,,,,16727.725000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672675200,16666.2796875,16733.274999999998,16766.3,16666.2796875,223.37912536,3738520.441833153,green,193.951298652,16698.100000000002,16756.400000000005,16632.700000000004,16821.800000000003,16574.4,16880.100000000006,16509.000000000004,,,,,,,,,,,,106.26397269332837,,969.7564932600001,,,,100.0,16620.211600000002,,0.04,0,,,,,,,16712.137499999997,16668.175,,16713.937037037034,16668.175,,,,16690.6,,16727.525,16590.0214652111,16668.175,16746.3285347889,0.9377575504084915,0.916487879760266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672678080,16699.77734375,16732.975,16745.2,16699.77734375,83.50261572,1396979.299099057,red,175.54318482999997,16721.951562499995,16777.62343749999,16677.60312499999,16821.971874999996,16621.931249999994,16877.643749999992,16577.58281249999,99.58006530824426,,,,,68.49067891777749,,,0.6484142272186345,,,76.47938067662854,,886.2538775400001,,,,66.6290684036664,16626.055136000003,,0.04,0,,,,,,,16733.125,16689.734999999997,,16726.62901234568,16689.775,,,,16696.206250000003,,16727.625,16611.449160922934,16689.734999999997,16768.02083907706,0.9381316009758507,0.7761674429869544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672680960,16716.376171875,16728.75,16755.0,16708.7,156.2982019,2615008.737240147,green,172.7939015542857,16725.98411458333,16752.19088541666,16706.76822916666,16771.40677083333,16680.56145833333,16797.613541666662,16661.34557291666,92.725257631786,,,,,62.47577115317891,,,0.5168925160993856,,,67.35056603672895,0.016760164475347603,729.9556756400001,,,,46.79454318998302,16631.664930560004,,0.04,0,,,,,,,16730.8625,16706.939999999995,,16728.04300411523,16702.76666666667,,,,16700.359375,,16746.275,16640.649664354445,16706.939999999995,16773.230335645545,0.7935664537677151,0.6645036172136884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672683840,16722.5630859375,16726.675,16736.7,16721.6,72.98057185,1220829.531023398,red,160.31723534124998,16730.816666666666,16752.93333333333,16706.63333333333,16777.116666666665,16684.516666666666,16799.23333333333,16660.333333333332,88.96561592912006,,,,,50.48622734487671,,,0.4683548865677332,,,52.9713121734373,-0.010095844504120554,656.97510379,,,,38.51110275972982,16637.050333337604,,0.04,0,,,,,,,16727.7125,16722.535,,16727.13100137174,16710.736111111113,,,,16703.05,,16717.775,16690.603031692375,16722.535,16754.466968307624,0.38190344116636177,0.5648253180028817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672686720,16724.61904296875,16725.050000000003,16737.1,16706.0,93.8512241,1569500.059503431,green,152.9321229811111,16728.325,16735.050000000003,16719.95,16743.425000000003,16713.225,16750.150000000005,16704.85,85.56927304124416,,,,,45.827352355816465,,,0.20400215685101497,,,-74.53827437227008,0.005793208126039269,563.1238796900001,,,,36.505745871424864,16642.2203200041,,0.04,0,,,,,,,16725.862500000003,16729.344999999998,,16725.743667123916,16715.50740740741,,,,16716.289843749997,,16687.975,16722.738836211618,16729.344999999998,16735.951163788377,0.07897695681904451,0.17492480223169043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672689600,16724.834521484376,16730.475000000002,16740.4,16723.4,71.98019412,1204465.753369157,red,144.836930095,16722.716666666667,16739.433333333334,16708.333333333336,16753.816666666666,16691.61666666667,16770.533333333333,16677.233333333337,87.55232451498999,,,,,39.16809094839036,,,-0.016733126061668352,,63.806640581960494,84.9607366493967,-0.012777851195816222,635.10407381,,,100.00000000000001,40.430568894306745,16647.183507203936,,0.04,0,,,,,,,16727.762500000004,16728.785,16698.48,16728.897889041305,16720.49660493828,16698.480000000003,,,16727.388671875,,16682.1,16723.21251401985,16728.785,16734.35748598015,0.06662152666973108,0.6516378871138314,16616.363705027565,16698.48,16780.596294972434,0.9835182001288123,0.6948151704283714,,,,,,,,,,,,,,,,,,,,,,,
