time,open,close,high,low,volume,turnover,color,avg_vol_last_100,PP,R1,S1,R2,S2,R3,S3,RSI_5,RSI_10,RSI_14,ATR_14,ATR_10,ATR_5,ROC_14,ROC_10,ROC_5,CCI_14,CCI_10,CCI_5,cmf,obv,mfi,RVI_15,RVI_10,RVI_5,PSARl_0.01_0.1,PSARs_0.01_0.1,PSARaf_0.01_0.1,PSARr_0.01_0.1,TRIX_18_9,TRIXs_18_9,TRIX_12_6,TRIXs_12_6,TRIX_10_5,TRIXs_10_5,SMA_20,SMA_5,SMA_10,EMA_2,EMA_5,EMA_10,ISA_5,ISB_15,ITS_5,IKS_15,ICS_15,BBL_5_2.0_5,BBM_5_2.0_5,BBU_5_2.0_5,BBB_5_2.0_5,BBP_5_2.0_5,BBL_10_2.0_10,BBM_10_2.0_10,BBU_10_2.0_10,BBB_10_2.0_10,BBP_10_2.0_10,BBL_15_2.0_15,BBM_15_2.0_15,BBU_15_2.0_15,BBB_15_2.0_15,BBP_15_2.0_15,BBL_20_2.0_20,BBM_20_2.0_20,BBU_20_2.0_20,BBB_20_2.0_20,BBP_20_2.0_20,bollinger_bandwidth,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_6_13_5_6_13_5,MACDh_6_13_5_6_13_5,MACDs_6_13_5_6_13_5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHk_14_3_3_7_3_3,STOCHd_14_3_3_7_3_3,STOCHk_14_3_3_10_3_3,STOCHd_14_3_3_10_3_3
1672662300,16625.35,16625.375,16627.2,16623.6,5.76742835,95893.417524487,red,5.76742835,,,,,,,,,,,,,,,,,,,,,5.76742835,,,,,,,0.01,0,,,,,,,,,,,,,,,,,16710.824999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672665480,16625.3625,16637.800000000003,16658.8,16614.9,108.00465848,1797259.083071639,green,56.886043415,16625.391666666666,16627.183333333334,16623.583333333332,16628.99166666667,16621.791666666664,16630.783333333336,16619.98333333333,,,,,,,,,,,,,,113.77208683,,,,,,16658.8,0.01,1,,,,,,,16631.5875,,,16631.5875,,,,,,,16716.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672668660,16631.581250000003,16647.100000000002,16658.9,16631.581250000003,75.57552298,1258315.551762305,red,63.11586993666666,16637.166666666668,16659.433333333334,16615.533333333336,16681.066666666666,16593.26666666667,16703.333333333332,16571.63333333334,,,,,,,,,,,,,,189.34760981,,,,,16614.9,,0.01,1,,,,,,,16642.450000000004,,,16641.92916666667,,,,,,,16720.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672671840,16639.340625000004,16692.375,16763.5,16638.9,551.57358484,9220122.17329613,green,185.2302986625,16645.860416666666,16660.13958333333,16632.82083333333,16673.179166666665,16618.541666666668,16687.45833333333,16605.502083333333,,,,,,,,,,,,,,740.92119465,,,,,16614.9,,0.02,0,,,,,,,16669.737500000003,,,16675.559722222224,,,,,,,16724.024999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672675020,16665.857812500002,16733.925000000003,16766.3,16665.857812500002,231.01989488,3866361.55324077,green,194.388217906,16698.258333333335,16757.61666666667,16633.01666666667,16822.858333333334,16573.658333333336,16882.216666666667,16508.41666666667,,,,,,,,,,,,105.63831030940743,,971.94108953,,,,100.0,16617.872000000003,,0.03,0,,,,,,,16713.15,16667.315000000002,,16714.46990740741,16667.315000000002,,,,16690.6,,16746.525,16586.798463810224,16667.315000000002,16747.83153618978,0.9661608506202465,0.913641738406384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672678200,16699.891406250004,16731.9,16742.8,16699.891406250004,88.88918537,1487074.6170796,red,176.80504581666665,16722.02760416667,16778.197395833336,16677.75520833334,16822.469791666666,16621.585416666672,16878.639583333334,16577.313020833342,97.26690698089809,,,,,69.89974528498037,,,0.6407374269753401,,,74.09114678936415,,883.05190416,,,,66.47236967005966,16622.32484,,0.03,0,,,,,,,16732.912500000002,16688.620000000003,,16726.089969135803,16688.843333333338,,,,16690.6,,16719.1,16607.397420627025,16688.620000000003,16769.84257937298,0.9733888047421251,0.7664283770234332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672681380,16715.895703125003,16731.949999999997,16755.0,16708.7,179.64950129,3005695.741903868,green,177.2113965985714,16724.863802083335,16749.836197916666,16706.92760416667,16767.77239583333,16681.95520833334,16792.74479166666,16664.019010416676,97.2692105307852,,,,,63.502902192295316,,,0.565880104340683,,,69.97028476124628,0.05106679839243746,1062.70140545,,,,76.39927236409522,16626.6440948,,0.03,0,,,,,,,16731.925,16707.45,,16729.9966563786,16703.212222222224,,,,16698.940625000003,,16693.725,16639.518527176286,16707.45,16775.381472823716,0.813187803329832,0.680328785624705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672684560,16723.9228515625,16725.824999999997,16732.6,16719.1,55.25737349,924197.139930054,red,161.96714371,16731.88333333333,16755.066666666662,16708.766666666663,16778.18333333333,16685.583333333332,16801.36666666666,16662.466666666664,86.15066576685037,,,,,50.84850160347081,,,0.47290519069384396,,,39.333316218512294,0.049011054932417024,1007.4440319600001,,,,63.42236461814389,16630.833771956,,0.03,0,,,,,,,16728.887499999997,16723.195,,16727.2155521262,16710.749814814815,,,,16702.6,,16683.449999999997,16691.898364398086,16723.195,16754.491635601913,0.3742901473302595,0.5420172959395769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672687740,16724.87392578125,16725.1,16740.4,16706.0,112.47114413,1881322.218858131,green,156.4675882011111,16725.841666666664,16732.58333333333,16719.08333333333,16739.341666666664,16712.341666666664,16746.08333333333,16705.58333333333,84.71785305579476,,,,,46.89561735401591,,,0.19604759658226312,,,-48.7676412808212,0.05482885383143729,894.9728878300001,,,,59.93329465850132,16634.89775879732,,0.03,0,,,,,,,16725.462499999998,16729.739999999998,,16725.805184042067,16715.533209876543,,,,16716.07890625,,16682.125,16722.589014054076,16729.739999999998,16736.89098594592,0.08548830939299717,0.17556921275691545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672690920,16724.986962890624,16724.324999999997,16735.0,16713.2,61.53712698,1029260.45748916,red,146.974542079,16723.833333333332,16741.666666666664,16707.266666666663,16758.233333333334,16689.43333333333,16776.066666666666,16672.86666666666,82.87609002975677,,,,,41.098405245238375,,,-0.05736848946081579,,52.488403417576954,-56.224228240233515,0.04838733544324117,833.4357608500001,,,0.0,55.59018598110429,16638.8398260334,,0.03,0,,,,,,,16724.712499999998,16727.82,16697.567499999997,16724.818394680686,16718.46380658436,16697.567499999997,,,16727.445703125002,,16673.775,16721.049667659645,16727.82,16734.590332340355,0.08094697743465434,0.24188859391949255,16614.349533039735,16697.567499999997,16780.78546696026,0.9967675466532819,0.6607675660520318,,,,,,,,,,,,,,,,,,,,,,,
