time,open,close,high,low,volume,turnover,color,avg_vol_last_100,PP,R1,S1,R2,S2,R3,S3,RSI_5,RSI_10,RSI_14,ATR_14,ATR_10,ATR_5,ROC_14,ROC_10,ROC_5,CCI_14,CCI_10,CCI_5,cmf,obv,mfi,RVI_15,RVI_10,RVI_5,PSARl_0.01_0.1,PSARs_0.01_0.1,PSARaf_0.01_0.1,PSARr_0.01_0.1,TRIX_18_9,TRIXs_18_9,TRIX_12_6,TRIXs_12_6,TRIX_10_5,TRIXs_10_5,SMA_20,SMA_5,SMA_10,EMA_2,EMA_5,EMA_10,ISA_5,ISB_15,ITS_5,IKS_15,ICS_15,BBL_5_2.0_5,BBM_5_2.0_5,BBU_5_2.0_5,BBB_5_2.0_5,BBP_5_2.0_5,BBL_10_2.0_10,BBM_10_2.0_10,BBU_10_2.0_10,BBB_10_2.0_10,BBP_10_2.0_10,BBL_15_2.0_15,BBM_15_2.0_15,BBU_15_2.0_15,BBB_15_2.0_15,BBP_15_2.0_15,BBL_20_2.0_20,BBM_20_2.0_20,BBU_20_2.0_20,BBB_20_2.0_20,BBP_20_2.0_20,bollinger_bandwidth,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_6_13_5_6_13_5,MACDh_6_13_5_6_13_5,MACDs_6_13_5_6_13_5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHk_14_3_3_7_3_3,STOCHd_14_3_3_7_3_3,STOCHk_14_3_3_10_3_3,STOCHd_14_3_3_10_3_3
1672664040,16638.300000000003,16635.675000000003,16651.2,16614.9,78.55626132,1306707.499991763,green,78.55626132,,,,,,,,,,,,,,,,,,,,,78.55626132,,,,,,,0.01,0,,,,,,,,,,,,,,,,,16713.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672666980,16636.987500000003,16650.125,16658.9,16636.987500000003,85.11529556,1417538.897947985,red,81.83577844000001,16633.925000000003,16652.950000000004,16616.650000000005,16670.225000000002,16597.625000000004,16689.250000000004,16580.350000000006,,,,,,,,,,,,,,163.67155688000003,,,,,16614.9,,0.02,0,,,,,,,16642.9,,,16642.9,,,,,,,16712.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672669920,16643.55625,16696.6,16763.5,16636.8,458.87296142,7666546.574327675,green,207.5148394333333,16648.670833333334,16660.354166666664,16638.441666666666,16670.583333333332,16626.758333333335,16682.266666666663,16616.529166666667,,,,,,,,,,,,,,622.5445183,,,,,16614.9,,0.03,0,,,,,,,16673.3625,,,16678.7,,,,,,,16719.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672672860,16670.078125,16733.775,16757.9,16670.078125,201.90674887,3377203.962726356,red,206.1128167925,16698.966666666667,16761.133333333335,16634.433333333334,16825.666666666668,16572.266666666666,16887.833333333336,16507.733333333334,,,,,,,,,,,,,,824.45126717,,,,,16619.358,,0.03,0,,,,,,,16715.1875,,,16715.416666666668,,,,,,,16720.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672675800,16701.9265625,16739.175000000003,16766.3,16701.9265625,171.39528757,2869903.429064866,green,199.169310948,16720.584375000002,16771.090625000004,16683.268750000003,16808.406250000004,16632.7625,16858.912500000006,16595.446875,,,,,,,,,,,,86.78874914959928,,995.8465547400001,,,,100.0,16623.68226,,0.04,0,,,,,,,16736.475000000002,16691.07,,16731.25555555556,16691.07,,,,16690.6,,16724.0,16606.62599251575,16691.07,16775.51400748425,1.0118465441011224,0.7848337107223132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672678740,16720.55078125,16727.825,16742.8,16716.1,74.43920394,1245266.750813456,red,178.38095978,16735.800520833334,16769.674479166668,16705.30104166667,16800.173958333333,16671.427083333336,16834.047916666666,16640.92760416667,83.592556484971,,,,,62.109742384578844,,,0.5539300328961572,,,56.76930510828668,,921.4073508000001,,,,71.80449303234239,16629.3869696,,0.04,0,,,,,,,16733.5,16709.5,,16728.96851851852,16703.321666666667,,,,16701.55,,16746.55,16643.182656868652,16709.5,16775.817343131348,0.7937681334731503,0.6381614456696966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672681680,16724.187890625,16729.050000000003,16755.0,16708.7,170.43424765,2851574.67484848,green,177.24571519,16728.90833333333,16741.71666666666,16715.01666666666,16755.60833333333,16702.20833333333,16768.41666666666,16688.31666666666,83.94787968461866,,,,,57.82442319368534,,,0.47402046531183945,,,49.53166161276063,0.0732227948738225,1091.8415984500002,,,,76.30452927264892,16634.863490816,,0.04,0,,,,,,,16728.4375,16725.285,,16729.022839506175,16711.89777777778,,,,16701.55,,16720.425000000003,16695.506239112394,16725.285,16755.063760887606,0.3560927169564649,0.5632161965068542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672684620,16726.6189453125,16726.425,16732.6,16720.3,50.79879352,849647.169114921,red,161.43984998125,16730.916666666668,16753.133333333335,16706.833333333336,16777.216666666667,16684.61666666667,16799.433333333334,16660.533333333336,79.34524221486382,,,,,46.303406164460924,,,0.17862918198915187,,,-34.690791568054934,0.06536149475968613,1041.0428049300003,,,,70.97545350760159,16640.12095118336,,0.04,0,,,,,,,16727.737500000003,16731.250000000004,,16727.290946502057,16716.740185185186,,,,16718.1890625,,16702.725,16721.9105139327,16731.250000000004,16740.589486067307,0.11164122306825093,0.24168814187237667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672687560,16726.52197265625,16724.625,16737.2,16706.0,100.94654209,1688352.391753751,green,154.71837132666667,16726.441666666666,16732.583333333332,16720.283333333333,16738.741666666665,16714.141666666666,16744.88333333333,16707.983333333334,75.78379433242851,,,,,42.673773643525266,,,-0.05467983165783844,,,-119.18891021333931,0.06665906262876573,940.0962628400003,,,,63.694937936721836,16645.168113136024,,0.04,0,,,,,,,16725.525,16729.420000000002,,16725.51364883402,16719.368456790125,,,,16734.11328125,,16683.075,16719.229690878034,16729.420000000002,16739.61030912197,0.12182501392120361,0.2647274512180985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672690500,16725.573486328125,16729.125,16740.4,16720.5,62.25473158,1041621.160129121,red,145.472007352,16722.608333333334,16739.216666666667,16708.016666666666,16753.808333333334,16691.408333333333,16770.416666666668,16676.816666666666,78.76268962972227,,,,,37.41291895059762,,,-0.06003880119541679,,52.59683409134136,57.19289253382816,0.11936701149030486,1002.3509944200003,,,100.0,65.47237757639235,16650.013388610583,,0.04,0,,,,,,,16726.875,16727.41,16709.24,16727.92121627801,16722.620637860084,16709.24,,,16730.5,,16682.725000000002,16724.00065988773,16727.41,16730.81934011227,0.0407635146417766,0.7515149476914855,16639.298577366484,16709.24,16779.18142263352,0.8371586335885713,0.6421546720903347,,,,,,,,,,,,,,,,,,,,,,,
