time,open,close,high,low,volume,turnover,color,avg_vol_last_100,PP,R1,S1,R2,S2,R3,S3,RSI_5,RSI_10,RSI_14,ATR_14,ATR_10,ATR_5,ROC_14,ROC_10,ROC_5,CCI_14,CCI_10,CCI_5,cmf,obv,mfi,RVI_15,RVI_10,RVI_5,PSARl_0.01_0.1,PSARs_0.01_0.1,PSARaf_0.01_0.1,PSARr_0.01_0.1,TRIX_18_9,TRIXs_18_9,TRIX_12_6,TRIXs_12_6,TRIX_10_5,TRIXs_10_5,SMA_20,SMA_5,SMA_10,EMA_2,EMA_5,EMA_10,ISA_5,ISB_15,ITS_5,IKS_15,ICS_15,BBL_5_2.0_5,BBM_5_2.0_5,BBU_5_2.0_5,BBB_5_2.0_5,BBP_5_2.0_5,BBL_10_2.0_10,BBM_10_2.0_10,BBU_10_2.0_10,BBB_10_2.0_10,BBP_10_2.0_10,BBL_15_2.0_15,BBM_15_2.0_15,BBU_15_2.0_15,BBB_15_2.0_15,BBP_15_2.0_15,BBL_20_2.0_20,BBM_20_2.0_20,BBU_20_2.0_20,BBB_20_2.0_20,BBP_20_2.0_20,bollinger_bandwidth,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_6_13_5_6_13_5,MACDh_6_13_5_6_13_5,MACDs_6_13_5_6_13_5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHk_14_3_3_7_3_3,STOCHd_14_3_3_7_3_3,STOCHk_14_3_3_10_3_3,STOCHd_14_3_3_10_3_3
1672663320,16629.050000000003,16626.125,16631.5,16614.9,23.55062969,391520.689774036,green,23.55062969,,,,,,,,,,,,,,,,,,,,,23.55062969,,,,,,,0.01,0,,,,,,,,,,,,,,,,,16721.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672666140,16627.5875,16642.6,16658.9,16627.3,111.25919249,1852056.483526121,green,67.40491109,16624.175,16633.449999999997,16616.85,16640.774999999998,16607.575,16650.049999999996,16600.25,,,,,,,,,,,,,,134.80982218,,,,,16614.9,,0.02,0,,,,,,,16634.3625,,,16634.3625,,,,,,,16712.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672668960,16635.09375,16646.65,16658.0,16635.09375,54.07667911,900218.449514638,red,62.96216709666667,16642.93333333333,16658.566666666662,16626.96666666666,16674.533333333333,16611.33333333333,16690.166666666664,16595.366666666658,,,,,,,,,,,,,,188.88650129,,,,,16614.9,,0.02,0,,,,,,,16644.625,,,16642.55416666667,,,,,,,16713.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672671780,16640.871875,16691.65,16763.5,16638.9,540.14748373,9028995.050723592,green,182.258496255,16646.58125,16658.06875,16635.1625,16669.4875,16623.675,16680.975,16612.25625,,,,,,,,,,,,,,729.03398502,,,,,16615.780000000002,,0.03,0,,,,,,,16669.15,,,16675.284722222223,,,,,,,16719.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672674600,16666.260937500003,16736.475,16766.3,16666.260937500003,214.68356993,3592495.448088281,green,188.74351099,16698.016666666666,16757.13333333333,16632.533333333333,16822.616666666665,16573.416666666668,16881.73333333333,16507.933333333334,,,,,,,,,,,,107.23636683852602,,943.71755495,,,,99.99999999999999,16620.211600000002,,0.04,0,,,,,,,16714.0625,16668.7,,16716.07824074074,16668.7,,,,16690.6,,16720.45,16588.200577641823,16668.7,16749.19942235818,0.9658752315198903,0.9209657536325944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672677420,16701.36796875,16737.675,16751.8,16701.36796875,97.11371473,1625263.961163525,red,173.47187828000003,16723.01197916667,16779.763020833336,16679.72395833334,16823.051041666666,16622.972916666673,16879.802083333332,16579.684895833343,100.0,,,,,70.01425548845647,,,0.6709320421926293,,,80.85410604833231,,1040.83126968,,,,100.0,16626.055136000003,,0.04,0,,,,,,,16737.074999999997,16691.010000000002,,16730.476080246914,16691.69166666667,,,,16696.8,,16724.0,16608.274586784133,16691.010000000002,16773.74541321587,0.9913769534122727,0.782013458240919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672680240,16719.521484375,16731.55,16755.0,16708.7,138.95271721,2324621.967021604,green,168.54056955571428,16730.280989583334,16759.194010416668,16708.76197916667,16780.713020833333,16679.848958333336,16809.626041666666,16658.32994791667,90.70143910449129,,,,,63.58637376398524,,,0.5344717772463481,,,63.9865764466659,0.04242698344704723,901.8785524700002,,,,69.63765372716921,16631.664930560004,,0.04,0,,,,,,,16734.6125,16708.8,,16731.19202674897,16704.977777777778,,,,16700.696875,,16729.875,16637.95380744175,16708.8,16779.646192558248,0.848010540053729,0.6605590870765233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672683060,16725.5357421875,16730.649999999998,16738.4,16721.6,89.93248822,1504557.083092099,red,158.71455938875002,16731.75,16754.8,16708.5,16778.05,16685.45,16801.1,16662.2,89.17836279166823,,,,,51.7459907111966,,,0.504606031844223,,,51.14879476427268,0.03909132043183794,811.9460642500002,,,,57.032389531431804,16637.050333337604,,0.04,0,,,,,,,16731.1,16725.6,,16730.830675582987,16713.535185185185,,,,16702.6,,16733.4,16691.21885691253,16725.6,16759.98114308747,0.41111999674116645,0.5734414208851548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672685880,16728.09287109375,16722.975,16728.8,16706.0,73.07849291,1221773.710226468,green,149.1994408911111,16730.216666666664,16738.83333333333,16722.033333333326,16747.016666666666,16713.41666666666,16755.63333333333,16705.233333333323,75.63897548951132,,,,,45.234314603077266,,,0.1876686846417046,,,-110.44672577665793,0.07282628961948454,738.8675713400002,,,,52.69758479243616,16642.2203200041,,0.04,0,,,,,,,16726.8125,16731.864999999998,,16725.59355852766,16716.681790123457,,,,16716.280468750003,,16709.0,16721.449021889362,16731.864999999998,16742.280978110633,0.12450468744082599,0.07325179135495326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672688700,16725.533935546875,16733.05,16740.4,16725.533935546875,71.53347566,1197157.589290975,green,141.432844368,16719.258333333335,16732.51666666667,16709.71666666667,16742.058333333334,16696.458333333336,16755.31666666667,16686.91666666667,80.49751870856917,,,,,38.810224967045926,,,-0.020464285340845503,,64.92211439752097,70.77725698883607,0.07204359595407088,810.4010470000002,,,100.0,57.16383379674538,16647.183507203936,,0.04,0,,,,,,,16728.012499999997,16731.18,16699.94,16730.56451950922,16722.137860082305,16699.94,,,16728.183984375,,16689.975,16721.654381909753,16731.18,16740.705618090247,0.11386666200766482,0.5981563601585926,16615.15086390344,16699.94,16784.729136096557,1.015442403943471,0.6952490703661293,,,,,,,,,,,,,,,,,,,,,,,
