time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
1672634880,16625.65,16623.35,16627.2,16614.9,13.89077534,230900.62287454293,red,13.89077534,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672637040,16624.5,16639.25,16658.8,16624.5,91.68012969,1525701.24261972,green,52.785452515,,,,16621.81666666667,16628.733333333337,16616.433333333338,16634.11666666667,16609.51666666667,16641.033333333336,16604.13333333334,,,,,,,,,,,,,,,,,
1672639200,16631.875,16648.025,16658.9,16631.875,60.0409377,999937.230531487,red,55.20394757666667,,,,16640.850000000002,16657.200000000004,16622.900000000005,16675.15,16606.550000000003,16691.500000000004,16588.600000000006,,,,,,,,,,,,,,,,,
1672641360,16639.95,16641.475,16643.5,16636.8,31.28014294,520463.126494992,green,49.2229964175,,,,16646.266666666666,16660.658333333333,16633.63333333333,16673.291666666668,16619.241666666665,16687.683333333334,16606.60833333333,,,,,,,,,,,,,,,,,
1672643520,16640.7125,16692.774999999998,16763.5,16639.8,529.11274488,8845123.506222768,green,145.20094611,,,,16640.591666666667,16644.383333333335,16637.683333333334,16647.291666666668,16633.891666666666,16651.083333333336,16630.983333333334,16602.2690367833,16648.975,16695.6809632167,0.5610671313603413,0.9688908758479275,,16648.975,,,16648.975,,,,,,,
1672645680,16666.74375,16732.1,16766.3,16666.74375,182.03330021,3045905.208064185,green,151.33967179333334,,,,16698.691666666666,16757.583333333332,16633.88333333333,16822.391666666666,16574.991666666665,16881.283333333333,16510.18333333333,16597.980948696822,16670.725,16743.469051303175,0.872716109265507,0.921855800580908,,16670.725,,,16676.683333333334,,,,,,,
1672647840,16699.421875,16735.9,16751.8,16699.421875,87.92123127,1471755.297150662,red,142.27989457571428,,,,16721.71458333333,16776.68541666666,16677.129166666662,16821.27083333333,16622.158333333333,16876.241666666658,16577.572916666664,16610.03759314375,16690.055,16770.072406856252,0.9588633093929516,0.7864689184589541,,16690.055,,,16696.422222222223,,,,,,,
1672650000,16717.6609375,16729.2,16742.8,16716.1,57.29984695,958571.78536207,red,131.6573886225,,,,16729.040625,16758.659375000003,16706.281250000004,16781.41875,16676.662500000002,16811.037500000002,16653.903125000004,16634.448976900392,16706.29,16778.13102309961,0.8600476000309909,0.659449288244648,,16706.29,,,16707.34814814815,,,,,,,
1672652160,16723.43046875,16731.5,16755.0,16708.7,140.60539197,2352404.960148596,green,132.65161121666668,,,,16729.366666666665,16742.63333333333,16715.93333333333,16756.066666666666,16702.666666666664,16769.333333333332,16689.23333333333,16692.48210324416,16724.295000000002,16756.107896755842,0.3804393160469901,0.6132402379968016,,16724.295000000002,,,16715.398765432103,,,,,,,
1672654320,16727.465234375,16731.25,16738.4,16721.6,71.36515973,1193909.760458468,red,126.522966068,,,,16731.733333333334,16754.766666666666,16708.466666666667,16778.033333333333,16685.433333333334,16801.066666666666,16662.166666666668,16727.619919909517,16731.989999999998,16736.36008009048,0.0522362264199389,0.4153333594949569,,16731.989999999998,16690.482500000002,,16720.68251028807,16690.482500000002,,,,,,
1672656480,16729.3576171875,16724.35,16729.3576171875,16720.3,26.15671322,437502.010817949,red,117.39876126363636,,,,16730.416666666668,16739.233333333337,16722.433333333334,16747.21666666667,16713.616666666665,16756.03333333334,16705.63333333333,16722.94509506416,16730.440000000002,16737.934904935846,0.0895960289848181,0.0937239996948575,,16730.440000000002,16700.582499999997,,16721.905006858713,16696.64022727273,,,,,0.6075790980758993,
1672658640,16726.853808593747,16724.449999999997,16737.1,16706.0,85.00273293,1421521.596341963,green,114.69909223583332,,,,16724.669205729166,16729.038411458332,16719.980794270832,16733.726822916666,16715.611588541666,16738.096028645832,16710.923177083332,16721.821335054105,16728.15,16734.4786649459,0.0756648517127941,0.2076792631909504,,16728.15,16709.1025,,16722.753337905808,16701.696549586777,,,,,0.5120423095992733,
1672660800,16725.651904296872,16735.375,16740.4,16725.651904296872,40.43010081,676645.406943541,red,108.98609289538462,,,,16722.516666666666,16739.033333333333,16707.933333333334,16753.616666666665,16691.416666666668,16770.13333333333,16676.833333333336,16720.734589605257,16729.385,16738.03541039474,0.1034157608870966,0.8462263480379658,,16729.385,16717.8375,,16726.960558603874,16707.81990420736,,,,,0.5246868622554239,
1672662960,16730.513452148436,16723.925,16734.4,16713.2,46.8871681,784224.166071135,red,104.55045541,,,,16733.808968098958,16741.966031901044,16727.217936197914,16748.557063802087,16719.06087239583,16756.714127604173,16712.469840494785,16718.600728184076,16727.87,16737.139271815922,0.1108242928229747,0.2872001124606808,,16727.87,16726.082499999997,,16725.948705735915,16710.748103442384,,,,,0.4954488709684732,45.10725505970699
1672665120,16727.219226074216,16704.65,16727.219226074216,16688.2,114.35199307,1909562.798178003,red,105.203891254,,,,16723.84166666667,16734.48333333334,16713.28333333334,16745.04166666667,16702.64166666667,16755.68333333334,16692.08333333334,16702.677783213807,16722.55,16742.42221678619,0.2376696949471514,0.0496224655611887,61.54800164240523,16722.55,16727.269999999997,,16718.849137157278,16709.63935736195,,,,36.74869798422962,0.0711385614435205,2.282836727040526
1672667280,16715.93461303711,16700.3,16715.93461303711,16689.6,88.43151549,1476875.787609988,green,104.15561776875,,,,16706.689742024737,16725.179484049473,16686.160257975258,16745.708968098952,16667.67051595052,16764.19871012369,16647.141031901043,16691.361626282163,16717.739999999998,16744.118373717833,0.3155734413603109,0.1694261711022887,59.02241433898341,16717.739999999998,16724.09,,16712.666091438186,16707.941292387048,,59.812163568432645,,35.6400666256811,-0.1900538485904296,-24.32959344455704
1672669440,16708.117306518554,16693.725,16708.117306518554,16669.6,110.16429982,1838491.868700352,red,104.50906965411764,,,,16701.94487101237,16714.28974202474,16687.95512898763,16728.27948404948,16675.61025797526,16740.62435506185,16661.62051595052,16680.448067566806,16711.595,16742.741932433197,0.3727583445290005,0.2131338689880544,55.32689156190267,16711.595,16719.872499999998,,16706.352394292124,16705.35651195304,,50.46093037638038,,35.935997773749136,-0.2520031787953017,-83.10958423752872
1672671600,16700.921153259274,16710.175,16726.0,16693.8,118.75820475,1984477.8148999868,green,105.30068827055555,,,,16690.480768839516,16711.361537679033,16672.844231160478,16728.99807535807,16651.96346232096,16749.87884419759,16634.326924641922,16686.116130168273,16706.555,16726.993869831727,0.2446808433184107,0.5885567555790118,61.77536719983907,16706.555,16717.969999999998,,16707.62659619475,16706.232600688847,,50.16397666064901,53.47902353515402,35.57092714601682,-0.113723310140362,-46.06135198674093
1672673760,16705.54807662964,16728.425,16748.8,16705.54807662964,140.95769767,2358764.126760911,red,107.17737297578948,,,,16709.99166666667,16726.183333333338,16693.983333333337,16742.19166666667,16677.791666666668,16758.38333333334,16661.783333333336,16683.880195653022,16707.454999999998,16731.029804346974,0.2822070069555863,0.9447544864288828,67.39796755893805,16707.454999999998,16717.6625,,16714.55939746317,16710.26758238178,,53.848706858639055,51.49120463188948,36.31579500223133,-0.0183785076054192,47.451687875597
1672675920,16716.98653831482,16726.9,16734.4,16716.98653831482,36.81435978,615935.038255904,green,103.659222316,,,,16727.591025543214,16749.63397445679,16706.382051086428,16770.842948913574,16684.339102172853,16792.88589782715,16663.130127716067,16684.106557597628,16711.905,16739.70344240237,0.332678320064298,0.7697093560667236,66.51748376974999,16711.905,16717.2275,16703.855,16718.672931642115,16713.291658312366,16703.855,61.56153678458468,55.19140676795758,34.52839566254696,-0.025999252895023,35.116514486378165
1672678080,16721.94326915741,16720.9,16732.1,16709.0,62.34638601,1042065.867314888,red,101.69194439666668,,,,16726.095512771608,16735.204487228395,16717.791025543214,16743.50897445679,16708.682051086427,16752.617948913576,16700.377563858034,16690.298690509564,16716.025,16741.75130949044,0.3078041518894284,0.5947473636242319,63.02866231560738,16716.025,16716.8825,16708.732500000002,16719.41528776141,16714.674993164663,16705.478333333333,63.04081896593465,59.48368753638613,33.47216167724696,-0.0206286044001536,4.47955660153431
1672680240,16721.421634578706,16712.65,16721.421634578706,16709.2,38.78797552,648274.88015574,green,98.8326730840909,,,,16720.666666666668,16732.333333333336,16709.233333333337,16743.766666666666,16697.56666666667,16755.433333333334,16686.13333333334,16705.119234192956,16719.81,16734.500765807046,0.1757288606395043,0.256309504417861,58.48627390268982,16719.81,16715.7025,16712.402500000004,16717.160191840943,16714.306812589268,16706.161349206348,59.1920374707284,61.26479774041591,31.54853109010301,-0.0705553844819748,-29.52025032452903
1672682400,16717.035817289354,16710.525,16717.035817289354,16708.3,31.87922239,532716.316459668,red,95.92165348869564,,,,16714.423878192905,16719.64775638581,16707.426121807104,16726.64551277161,16702.2022436142,16731.869390964515,16695.2044872284,16705.371333624436,16719.879999999997,16734.38866637556,0.1735498864293405,0.1776064816076455,57.33998672453543,16719.879999999997,16713.2175,16715.5275,16714.948461227297,16713.61921030031,16706.576934996217,54.05102449160097,58.76129364275467,29.52217805496315,-0.1484878588020797,-37.25640058445253
1672684560,16713.780408644678,16717.7,16729.4,16708.6,45.36017977,758455.952009729,green,93.81492541708332,,,,16711.953605763116,16715.607211526232,16706.871394236878,16720.68942305247,16703.21778847376,16724.343028815587,16698.135576947523,16706.00957463469,16717.735000000004,16729.46042536532,0.1402752868772648,0.4985075168314565,60.17797426150789,16717.735000000004,16712.595,16719.338750000003,16715.8656408182,16714.361172063887,16707.636274520388,54.27171303196158,55.83825833143032,28.76067326116937,-0.0372221233950675,13.799698485025116
