date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02,04:46:00,16626.7,16626.675,16626.7,16626.6,3.35038316,55705.815095834,grey,3.35038316
2023-01-02,05:12:00,16626.6875,16629.350000000002,16637.9,16614.9,51.55485942,857252.126308108,green,27.45262129
2023-01-02,05:38:00,16628.018750000003,16645.675,16658.8,16628.018750000003,50.93852354,848186.5576335511,green,35.28125537333333
2023-01-02,06:04:00,16636.846875000003,16651.5,16658.9,16636.846875000003,52.53289262,874945.800930509,green,39.594164685
2023-01-02,06:30:00,16644.1734375,16644.375,16650.8,16636.8,29.80126036,495915.180064656,red,37.63558382
2023-01-02,06:56:00,16644.27421875,16696.125,16763.5,16638.9,441.5283227,7378672.531714905,green,104.9510403
2023-01-02,07:22:00,16670.199609375,16734.85,16757.9,16670.199609375,96.29848875,1611447.716995947,red,103.71496150714286
2023-01-02,07:48:00,16702.5248046875,16730.025,16748.9,16702.5248046875,109.75334994,1835171.624623131,green,104.46976006125
2023-01-02,08:14:00,16716.27490234375,16747.8,16766.3,16716.27490234375,121.35546703,2032364.856398769,green,106.34594972444444
2023-01-02,08:40:00,16732.037451171876,16739.55,16751.8,16720.1,52.51272964,878794.208192879,red,100.962627716
2023-01-02,09:06:00,16735.793725585936,16730.475,16742.8,16720.1,36.64531332,613086.458118955,red,95.11559913454543
2023-01-02,09:32:00,16733.134362792967,16720.525,16733.134362792967,16713.9,44.45659846,743355.979638503,red,90.894015745
2023-01-02,09:58:00,16726.829681396484,16725.875,16755.0,16708.7,118.82912194,1988467.900844827,green,93.0428700676923
2023-01-02,10:24:00,16726.352340698242,16728.075,16736.7,16721.6,55.82687282,933890.880270389,green,90.38458455
2023-01-02,10:50:00,16727.21367034912,16726.399999999998,16728.4,16722.6,22.35592095,373937.880630364,red,85.84934030999999
2023-01-02,11:16:00,16726.80683517456,16722.35,16728.7,16706.0,52.26012731,873555.698008645,green,83.7500144975
2023-01-02,11:42:00,16724.57841758728,16731.625,16737.1,16724.57841758728,40.28223221,674096.393578878,green,81.19308612764705
2023-01-02,12:08:00,16728.10170879364,16734.925000000003,16740.4,16728.10170879364,35.19263334,589001.28778647,green,78.63750541722223
