time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02 04:33:00,16626.7,16626.675000000003,16626.7,16626.6,3.35038316,55705.815095834,grey,3.35038316
2023-01-02 05:12:00,16641.0,16638.075,16655.4,16614.9,84.59953795,1407419.4481319431,green,43.974960555
2023-01-02 05:51:00,16653.1,16653.3,16658.9,16648.1,70.42673763,1172965.036740225,red,52.79221958
2023-01-02 06:30:00,16647.0,16645.4,16650.8,16636.8,38.36533175,638415.526034608,red,49.1854976225
2023-01-02 07:09:00,16683.95,16692.8,16763.5,16639.8,529.26274006,8847619.9027409,green,145.20094611000002
2023-01-02 07:48:00,16734.7,16734.925,16766.3,16704.0,191.0397403,3196653.604638259,green,152.8407451416667
2023-01-02 08:27:00,16740.6,16738.275,16751.8,16720.1,92.58180631,1549677.08457652,red,144.23232530857143
2023-01-02 09:06:00,16729.25,16729.35,16742.8,16716.1,59.66161185,998025.868655781,red,133.66098612625
2023-01-02 09:45:00,16723.9,16727.875,16755.0,16708.7,140.26942187,2346884.469946504,green,134.39525676444447
2023-01-02 10:24:00,16727.050000000003,16728.1,16736.7,16721.6,66.79711172,1117400.83276212,green,127.63544226000002
2023-01-02 11:03:00,16728.35,16722.85,16728.7,16706.0,63.64580936,1063983.626147278,green,121.81820290545456
2023-01-02 11:42:00,16731.75,16733.075,16740.4,16728.4,68.14641012,1140458.543652315,green,117.34555350666668
2023-01-02 12:21:00,16727.75,16727.75,16735.0,16720.5,44.55775396,745449.540834748,red,111.74649200307694
2023-01-02 13:00:00,16707.2,16705.8,16720.6,16688.2,108.38486983,1810173.929527023,red,111.50637613357144
2023-01-02 13:39:00,16699.35,16698.75,16706.7,16689.6,97.73833689,1632177.461509951,green,110.58850685066666
2023-01-02 14:18:00,16700.1,16693.6,16704.6,16669.6,107.0651209,1786810.860923183,red,110.36829522875
2023-01-02 14:57:00,16709.8,16709.85,16726.0,16693.8,129.51966521,2164152.637573217,green,111.49484640411764
2023-01-02 15:36:00,16727.95,16731.324999999997,16748.8,16720.6,150.24434088,2514105.454543789,green,113.64759609722222
2023-01-02 16:15:00,16726.1,16726.625,16734.4,16719.9,35.43741471,592904.618523197,red,109.53127076105264
2023-01-02 16:54:00,16717.0,16715.75,16720.0,16709.0,69.25724503,1157472.741643229,red,107.5175694745
2023-01-02 17:33:00,16711.4,16711.575,16714.8,16708.7,31.20523989,521507.673940181,red,103.88364901809526
2023-01-02 18:12:00,16715.85,16715.75,16723.0,16708.3,43.50912519,727160.887639368,green,101.13935248045456
2023-01-02 18:51:00,16719.55,16721.125,16729.4,16716.0,40.62921132,679485.384145986,red,98.5084767778261
2023-01-02 19:30:00,16716.199999999997,16719.475,16735.4,16710.1,84.78184899,1417920.570775167,green,97.93653395333332
2023-01-02 20:09:00,16722.75,16722.725,16729.2,16716.2,62.969847,1052936.89008804,green,96.5378664752
2023-01-02 20:48:00,16727.550000000003,16727.225000000002,16731.6,16722.2,59.30517518,992060.832136386,red,95.10583988692308
2023-01-02 21:27:00,16736.55,16747.7,16792.0,16725.7,196.19470073,3287294.176857064,green,98.84987177
2023-01-02 22:06:00,16727.6,16725.175,16751.8,16693.7,164.16326154,2745999.94531596,red,101.18249283321428
2023-01-02 22:45:00,16709.0,16706.875,16722.1,16687.4,115.79778127,1934385.855260697,green,101.68646829655172
2023-01-02 23:24:00,16684.65,16683.425,16712.2,16652.2,140.50240194,2343865.049109622,red,102.98033275133334
2023-01-03 00:03:00,16680.050000000003,16680.325,16701.9,16659.3,129.09405242,2154037.409984777,green,103.8227108051613
2023-01-03 00:42:00,16679.949999999997,16680.149999999998,16701.7,16659.0,57.14940228,953590.639686773,red,102.36416991375
2023-01-03 01:21:00,16667.25,16666.375,16677.9,16653.1,90.32902574,1505088.873044484,green,101.99946857515152
2023-01-03 02:00:00,16677.9,16677.35,16683.7,16669.9,33.60101341,560417.432627787,green,99.98774930558824
2023-01-03 02:39:00,16675.800000000003,16675.525,16681.5,16669.0,49.4880904,825244.5256012711,red,98.54490190828572
2023-01-03 03:18:00,16680.6,16682.149999999998,16696.2,16671.2,42.18779474,704075.970398341,green,96.97942670916667
2023-01-03 03:57:00,16689.55,16690.4,16694.5,16688.0,37.22155007,621326.389361268,red,95.36434896216215
2023-01-03 04:36:00,16690.9,16689.8,16692.7,16684.7,38.79961316,647442.740669318,green,93.8758032831579
2023-01-03 05:15:00,16703.9,16703.9,16715.2,16692.6,76.15580085,1272096.894808026,green,93.42144424641026
2023-01-03 05:54:00,16734.7,16739.525,16773.6,16715.1,142.18748783,2380785.511849008,green,94.640595336
2023-01-03 06:33:00,16737.85,16737.825,16754.3,16721.3,31.37583536,525107.826780034,red,93.0975524097561
2023-01-03 07:12:00,16723.1,16721.025,16727.8,16710.1,40.9714766,684977.3167753089,green,91.85645536666668
2023-01-03 07:51:00,16718.8,16720.35,16735.5,16708.3,73.27497053,1225301.506758499,red,91.4243278123256
2023-01-03 08:30:00,16717.449999999997,16714.875,16724.8,16699.8,60.93797388,1018159.054935407,green,90.73145613204544
2023-01-03 09:09:00,16734.35,16734.574999999997,16747.5,16722.1,60.4361056,1011343.689787924,green,90.05822612022223
2023-01-03 09:48:00,16740.65,16742.05,16756.1,16730.8,54.77141974,917033.631883477,red,89.29112163369565
2023-01-03 10:27:00,16729.8,16730.575,16737.7,16725.0,26.92137016,450481.915804295,red,87.96410564489362
2023-01-03 11:06:00,16720.5,16722.775,16736.1,16714.0,80.27655275000001,1342622.144209555,red,87.80394829291667
2023-01-03 11:45:00,16718.8,16718.125,16723.4,16711.5,67.53064941,1129047.009366625,green,87.39020749938777
2023-01-03 12:24:00,16718.85,16716.5,16724.2,16704.1,65.78652642,1099729.204054363,red,86.95813387780001
2023-01-03 13:03:00,16720.85,16722.225,16731.2,16716.0,56.15433151,939129.443921433,green,86.35413775294118
2023-01-03 13:42:00,16731.65,16732.775,16744.6,16723.2,74.05036954,1239169.697962246,green,86.11752682576925
2023-01-03 14:21:00,16700.6,16703.55,16770.0,16643.0,403.93722579,6753989.194924579,red,92.11412491943396
2023-01-03 15:00:00,16653.5,16652.699999999997,16682.2,16621.6,225.5065392,3755379.8664325,red,94.58435481351852
2023-01-03 15:39:00,16649.05,16657.25,16687.6,16643.3,172.32969363,2872326.668487016,green,95.99790642836363
2023-01-03 16:18:00,16641.699999999997,16643.675,16662.9,16628.4,158.36065957,2636162.291151429,red,97.11152702017856
2023-01-03 16:57:00,16632.45,16630.85,16642.1,16616.4,77.59097714,1290183.141650029,green,96.76906123280702
2023-01-03 17:36:00,16635.0,16631.225,16648.0,16606.9,70.11755395,1165966.209367047,red,96.30955248655174
2023-01-03 18:15:00,16640.2,16640.5,16649.5,16632.1,40.82652809,679497.746917335,green,95.36916224254236
2023-01-03 18:54:00,16637.85,16637.05,16647.6,16624.9,46.60476366,775318.723972874,red,94.55642226616668
2023-01-03 19:33:00,16642.35,16643.5,16662.0,16627.3,93.67466102,1559101.73657524,green,94.5419671637705
2023-01-03 20:12:00,16656.7,16658.55,16669.0,16651.8,111.5703674,1858851.7840057788,green,94.81661878048388
2023-01-03 20:51:00,16662.8,16663.824999999997,16672.8,16656.9,43.88862851,731395.197130593,green,94.00823798253968
2023-01-03 21:30:00,16667.2,16667.325,16672.5,16662.4,71.7086886,1195282.733085536,red,93.65980752343752
2023-01-03 22:09:00,16663.45,16659.825,16665.9,16646.5,77.29632089,1287595.106112132,red,93.40806157523078
2023-01-03 22:48:00,16668.4,16672.425,16691.7,16661.2,83.73113562,1396606.268251851,green,93.261441485
2023-01-03 23:27:00,16672.65,16673.25,16678.4,16669.3,48.01964149,800647.208899639,red,92.58619073880598
2023-01-04 00:06:00,16665.25,16666.199999999997,16673.7,16660.6,40.82370007,680466.856068931,red,91.8249776407353
2023-01-04 00:45:00,16688.6,16691.05,16733.0,16654.0,125.61210796,2097096.836965651,green,92.31464619608695
2023-01-04 01:24:00,16712.25,16711.6,16723.7,16698.2,58.86690793,983560.512586565,red,91.8368213637143
2023-01-04 02:03:00,16718.8,16724.649999999998,16754.3,16706.7,138.15045506,2311159.48937465,green,92.48912606366196
2023-01-04 02:42:00,16775.6,16781.35,16845.8,16728.4,426.82720384,7167916.067729188,green,97.13271047722225
2023-01-04 03:21:00,16843.65,16839.5,16873.6,16797.1,197.88690162,3330951.007109748,green,98.51290487643836
2023-01-04 04:00:00,16867.05,16872.975,16906.4,16851.4,152.94783916,2581255.210369451,green,99.2485120964865
2023-01-04 04:39:00,16857.6,16857.55,16875.7,16839.3,51.72910079,872211.664960639,red,98.61491994573332
2023-01-04 05:18:00,16849.5,16848.3,16853.1,16841.1,46.51997509,783761.182044985,green,97.929460145
2023-01-04 05:57:00,16854.3,16856.300000000003,16864.7,16851.9,52.00776441,876693.3370273551,green,97.3330744861039
2023-01-04 06:36:00,16864.0,16866.8,16889.2,16850.0,100.02711073,1687078.609816373,green,97.36761341230768
2023-01-04 07:15:00,16865.35,16865.05,16876.3,16853.2,65.30478401,1101362.605501338,red,96.96175481227849
2023-01-04 07:54:00,16851.65,16864.2,16912.7,16840.8,169.33057011,2858062.759436469,red,97.8663650035
2023-01-04 08:33:00,16852.0,16852.45,16872.6,16833.2,63.08747532,1063472.437317368,green,97.43699599506172
2023-01-04 09:12:00,16854.7,16854.575,16861.4,16847.5,63.24927962,1066101.795797452,red,97.02007262463415
2023-01-04 09:51:00,16846.75,16844.95,16850.6,16835.7,52.13660342,878066.063866283,red,96.47930793542167
2023-01-04 10:30:00,16841.800000000003,16840.75,16843.2,16836.2,37.79002241,636373.645956115,red,95.78062596488095
2023-01-04 11:09:00,16842.15,16843.9,16851.0,16840.3,52.32963792,881640.641554855,green,95.2694378702353
2023-01-04 11:48:00,16840.25,16838.45,16848.5,16824.8,78.96988756,1329578.565545663,red,95.07990821546512
2023-01-04 12:27:00,16830.449999999997,16828.175,16843.4,16808.4,108.3882177,1823189.209188046,red,95.23287729000002
2023-01-04 13:06:00,16823.699999999997,16825.199999999997,16833.7,16819.7,68.08670809,1145661.710324528,red,94.92439809454544
2023-01-04 13:45:00,16814.0,16812.925,16823.1,16800.6,63.88031037,1074113.970798469,red,94.57558812011236
2023-01-04 14:24:00,16816.2,16815.199999999997,16856.3,16772.1,393.58200791,6618010.192594243,green,97.89788167333334
2023-01-04 15:03:00,16822.0,16810.825,16832.3,16767.0,139.07391325,2336640.326571026,red,98.3503655368132
2023-01-04 15:42:00,16842.5,16848.625,16893.9,16815.6,143.20041147,2414800.277055489,green,98.83786603608696
2023-01-04 16:21:00,16863.35,16862.1,16878.4,16843.3,111.92706829,1886998.328661311,red,98.9786101463441
2023-01-04 17:00:00,16880.4,16886.225,16936.0,16848.1,194.37908068,3284590.790057066,green,99.99350876904256
2023-01-04 17:39:00,16909.0,16905.75,16930.0,16875.0,147.09197262,2486893.399623514,green,100.48928207273684
2023-01-04 18:18:00,16938.449999999997,16941.649999999998,16982.9,16906.8,186.67043815,3164309.46941975,green,101.38700244854168
2023-01-04 18:57:00,16893.6,16891.475,16989.0,16789.7,433.52891143,7324274.905216158,red,104.8111458401031
2023-01-04 19:36:00,16828.1,16829.475,16847.0,16814.7,74.19867851000001,1248919.75915704,green,104.4987737244898
2023-01-04 20:15:00,16820.45,16817.625,16847.7,16781.9,126.55830523,2127697.010924976,red,104.72159727505051
2023-01-04 20:54:00,16816.25,16809.625,16824.4,16781.6,60.17408454,1011288.929869953,green,104.2761221477
2023-01-04 21:33:00,16823.449999999997,16822.35,16828.7,16813.8,46.95998707,789956.287775676,green,104.71221818680002
2023-01-04 22:12:00,16829.65,16830.925000000003,16848.0,16816.4,54.12486397,910872.496270644,green,104.407471447
2023-01-04 22:51:00,16841.9,16837.850000000002,16850.4,16817.2,63.08695587,1062290.675544933,green,104.3340736294
2023-01-04 23:30:00,16852.4,16855.075,16865.2,16850.3,63.96791965,1078223.350093249,green,104.5900995084
2023-01-05 00:09:00,16849.3,16854.425,16875.1,16844.0,69.0787278,1164946.561453892,red,99.9882593858
2023-01-05 00:48:00,16838.949999999997,16832.75,16844.2,16808.9,108.61975679,1828098.491259002,red,99.1640595507
2023-01-05 01:27:00,16830.15,16833.925000000003,16849.0,16826.4,46.55460735,784064.6535808931,red,98.7037875611
2023-01-05 02:06:00,16830.5,16830.5,16834.6,16826.4,31.06358379,522801.447385572,green,98.4178072805
2023-01-05 02:45:00,16832.35,16833.325,16840.3,16828.3,44.79371837,754011.595733656,red,97.4630502455
2023-01-05 03:24:00,16828.050000000003,16826.5,16830.2,16819.7,43.77550448,736498.814483904,red,97.2328341731
2023-01-05 04:03:00,16829.15,16829.275,16833.7,16825.1,33.4902442,563605.743321761,green,96.9312785215
2023-01-05 04:42:00,16838.550000000003,16838.5,16844.7,16832.2,58.05541188,977575.39608611,green,96.8303685391
2023-01-05 05:21:00,16843.75,16836.475,16847.2,16811.2,84.40479384999999,1421021.128561136,red,97.228838938
2023-01-05 06:00:00,16829.550000000003,16829.175000000003,16842.9,16814.7,43.34078625,729429.6359110649,red,96.5783981022
2023-01-05 06:39:00,16815.9,16817.775,16823.7,16815.6,55.49142645,933321.56166135,red,96.1559289978
2023-01-05 07:18:00,16818.65,16813.0,16821.8,16792.9,72.42498324,1217408.566496319,green,95.80952762120002
2023-01-05 07:57:00,16815.0,16816.05,16826.1,16808.1,53.06764642,892634.620088096,red,95.0450074333
2023-01-05 08:36:00,16804.1,16803.425,16815.1,16790.4,89.76603822,1508241.663591512,red,94.4402244067
2023-01-05 09:15:00,16794.7,16796.4,16810.2,16786.0,76.13250026,1278921.304467357,red,94.8471752622
2023-01-05 09:54:00,16805.3,16807.15,16828.7,16789.3,72.54768701,1219730.140539177,green,94.880079682
2023-01-05 10:33:00,16822.8,16824.925,16832.8,16821.3,39.54122255,665347.269013908,green,94.9634395086
2023-01-05 11:12:00,16826.0,16824.15,16827.7,16816.9,33.88722731,570070.851732496,green,94.8672205298
2023-01-05 11:51:00,16822.45,16824.574999999997,16836.3,16817.1,67.90353808,1142848.20267914,red,95.1399637974
2023-01-05 12:30:00,16818.15,16821.075,16830.9,16817.1,57.23988208,963003.652847467,green,94.8645441283
2023-01-05 13:09:00,16807.6,16806.325,16829.9,16780.2,179.42855242000002,3015254.717891027,red,96.0291311825
2023-01-05 13:48:00,16802.4,16794.5,16813.2,16760.0,98.92231945,1660695.355147455,green,96.4253026252
2023-01-05 14:27:00,16825.75,16822.475,16873.7,16764.7,246.9139489,4151382.207485741,green,96.9324951069
2023-01-05 15:06:00,16860.0,16858.575,16877.3,16837.0,115.05446032,1938940.376292167,green,96.44140709469998
2023-01-05 15:45:00,16855.4,16854.85,16877.2,16831.4,85.45566382,1440065.596376166,red,96.1379859202
2023-01-05 16:24:00,16835.699999999997,16834.699999999997,16841.2,16826.2,56.71270007,954685.063585448,green,95.3000889015
