time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02 04:36:00,16623.35,16622.199999999997,16627.2,16614.9,12.17030819,202305.846639231,red,12.17030819
2023-01-02 05:22:00,16636.550000000003,16637.950000000004,16658.8,16619.9,99.38030509,1653851.684037398,green,55.77530664
2023-01-02 06:08:00,16646.15,16647.0,16658.9,16636.8,76.4921599,1273599.245668192,red,62.68092439333333
2023-01-02 06:54:00,16697.55,16699.375,16763.5,16638.9,507.68928281,8485649.5833327,green,173.93301399749998
2023-01-02 07:40:00,16747.5,16741.325,16766.3,16704.0,218.32536244,3653362.218972244,red,182.811483686
2023-01-02 08:26:00,16735.4,16735.675000000003,16751.8,16720.1,105.45673679,1765198.800663608,red,169.91902587
2023-01-02 09:12:00,16722.8,16723.800000000003,16735.7,16713.9,71.21403372,1190931.476402372,red,155.8183127057143
2023-01-02 09:58:00,16718.25,16725.05,16755.0,16708.7,158.31843129,2649142.298739587,green,156.13082752875
2023-01-02 10:44:00,16720.25,16721.7,16728.4,16717.9,47.54614994,795183.306559962,red,144.0658633522222
2023-01-02 11:30:00,16729.15,16726.175000000003,16740.4,16706.0,103.50633154,1731280.264681498,green,140.009910171
2023-01-02 12:16:00,16730.45,16730.45,16740.4,16720.5,54.15082091,905996.6182663612,red,132.20453842
2023-01-02 13:02:00,16710.65,16707.525,16720.6,16688.2,123.80844619,2067627.3743169268,red,131.5048640675
2023-01-02 13:48:00,16696.699999999997,16697.149999999998,16706.7,16688.5,114.18176705,1906693.9228675188,red,130.17231814307692
2023-01-02 14:34:00,16702.55,16699.1,16721.7,16669.6,171.53279474,2864216.898217224,green,133.12663790000002
2023-01-02 15:20:00,16720.15,16724.575,16748.8,16709.2,161.20706932,2697233.5348773547,green,134.99866666133332
2023-01-02 16:06:00,16728.4,16727.95,16734.4,16720.6,50.25627086,840727.687732699,green,129.70226692375
2023-01-02 16:52:00,16720.35,16719.725,16729.2,16709.0,82.14843738,1373001.746261206,red,126.9049828329412
2023-01-02 17:38:00,16712.1,16711.925,16714.8,16708.7,38.03081477,635537.619194396,green,121.96752905166666
2023-01-02 18:24:00,16718.3,16718.575,16729.4,16708.3,55.83949109,933575.554079612,green,118.48710600105264
2023-01-02 19:10:00,16728.5,16726.5,16733.0,16716.0,59.87539577,1001363.097435237,green,115.5565204895
2023-01-02 19:56:00,16729.45,16726.1,16735.4,16710.1,95.81090051,1602175.268456751,red,114.6162528714286
2023-01-02 20:42:00,16726.05,16726.475,16731.6,16722.2,66.25188253,1108257.296875618,red,112.41787240136364
2023-01-02 21:28:00,16732.6,16745.725,16792.0,16725.7,215.15085362,3604676.671007431,green,116.88452375869564
2023-01-02 22:14:00,16717.9,16718.75,16751.8,16687.4,181.99505907,3042881.866861621,red,119.59746273
2023-01-02 23:00:00,16698.8,16702.0,16722.1,16688.3,118.83227047,1985411.933606271,green,119.5668550396
2023-01-02 23:46:00,16694.85,16685.75,16701.1,16652.2,187.28175054,3123127.3475742377,red,122.1712740973077
2023-01-03 00:32:00,16683.0,16686.3,16701.9,16677.3,87.81159133,1465855.859515334,red,120.89869325407408
2023-01-03 01:18:00,16677.75,16671.675,16678.1,16653.1,109.13630583,1818623.295972857,green,120.47860798892856
2023-01-03 02:04:00,16676.2,16677.625,16683.7,16674.4,41.77615694,696826.629144709,red,117.76473036655172
2023-01-03 02:50:00,16685.3,16683.95,16696.2,16669.0,48.24355469,804541.672957964,green,115.447357844
2023-01-03 03:36:00,16695.25,16693.85,16696.2,16688.7,49.07211046,819123.215479307,red,113.3062208316129
2023-01-03 04:22:00,16690.1,16689.85,16694.5,16684.7,45.78383765,764059.560812974,red,111.1961463571875
2023-01-03 05:08:00,16700.449999999997,16700.449999999997,16715.2,16685.7,85.15964218,1422355.748440735,green,110.40716138212122
2023-01-03 05:54:00,16723.800000000003,16734.075,16773.6,16715.1,153.95063835,2577797.072408209,green,111.68785188117648
2023-01-03 06:40:00,16723.65,16723.1,16732.5,16712.6,40.18335797,672099.643557914,red,109.64486634085712
2023-01-03 07:26:00,16716.15,16719.475,16735.5,16710.1,61.63896971,1030874.565654886,green,108.31136921222225
2023-01-03 08:12:00,16715.15,16711.9,16717.5,16699.8,80.32351028,1342027.966250426,red,107.55494059243244
2023-01-03 08:58:00,16729.1,16729.1,16745.5,16712.7,67.29700038,1125910.318946015,green,106.49552111315788
2023-01-03 09:44:00,16740.050000000003,16741.75,16756.1,16730.8,61.05070635,1022180.783344054,red,105.3302694525641
