date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02,05:06:00,16632.95,16630.025,16639.3,16614.9,56.53353671,940049.937038626,green,56.53353671
2023-01-02,05:40:00,16631.487500000003,16649.074999999997,16658.9,16631.487500000003,65.59579753999999,1092301.463210672,green,61.064667125
2023-01-02,06:14:00,16640.28125,16649.0,16658.9,16636.8,59.00805009,982500.730366976,red,60.37912811333333
2023-01-02,06:48:00,16644.640625,16696.75,16763.5,16638.9,448.56885746,7495825.881131289,green,157.42656045
2023-01-02,07:22:00,16670.6953125,16734.475,16757.9,16670.6953125,105.95214494,1772888.696854316,red,147.13167734799998
2023-01-02,07:56:00,16702.58515625,16732.575,16766.3,16702.58515625,196.73498601,3292150.894873542,green,155.39889545833333
2023-01-02,08:30:00,16717.580078125,16734.125,16751.8,16717.580078125,70.80480132,1185193.76741031,red,143.31402486714285
2023-01-02,09:04:00,16725.8525390625,16729.625,16742.8,16716.1,53.54052365,895656.916318103,green,132.092337215
2023-01-02,09:38:00,16727.73876953125,16733.0,16755.0,16708.7,137.12580323,2294194.6922651893,green,132.65161121666668
2023-01-02,10:12:00,16730.369384765625,16729.625,16738.4,16721.6,56.55505395,946236.108266403,red,125.04195549
2023-01-02,10:46:00,16729.997192382812,16722.675000000003,16729.997192382812,16720.3,40.12565127,671111.07518643,red,117.32229147
2023-01-02,11:20:00,16726.336096191408,16724.699999999997,16737.1,16706.0,69.45365925,1161295.449433363,green,113.333238785
2023-01-02,11:54:00,16725.518048095702,16735.800000000003,16740.4,16725.518048095702,50.94528558,852620.394602322,red,108.53416546153844
2023-01-02,12:28:00,16730.659024047854,16727.725,16735.0,16720.5,43.30577162,724475.3370056141,red,103.87499447285714
2023-01-02,13:02:00,16729.192012023927,16715.199999999997,16729.192012023927,16709.8,32.52236326,543597.021552225,red,99.118152392
2023-01-02,13:36:00,16722.19600601196,16701.825,16722.19600601196,16688.2,137.25054978,2291674.571733274,red,101.50142722875
2023-01-02,14:10:00,16712.01050300598,16693.225,16712.01050300598,16669.6,128.98056169,2152811.344787216,green,103.11784690294115
2023-01-02,14:44:00,16702.61775150299,16708.125,16721.7,16693.8,100.15094507,1672943.080735368,green,102.95301902333333
2023-01-02,15:18:00,16705.371375751492,16727.074999999997,16748.8,16705.371375751492,120.08239064,2009002.761366027,green,103.85456489789472
2023-01-02,15:52:00,16716.223187875745,16730.275,16736.3,16716.223187875745,79.95452292,1337617.590787401,red,102.659562799
2023-01-02,16:26:00,16723.249093937873,16721.300000000003,16734.4,16709.5,56.11296151,938331.057432634,red,100.4430579757143
2023-01-02,17:00:00,16722.27454696894,16712.8,16722.27454696894,16709.0,41.41444749,692116.876137914,green,97.75993931727272
2023-01-02,17:34:00,16717.53727348447,16712.0,16717.53727348447,16709.2,28.33180557,473492.958607001,red,94.74132480652176
2023-01-02,18:08:00,16714.768636742236,16709.899999999998,16714.768636742236,16708.3,29.1313161,486787.717598046,red,92.00757444375
2023-01-02,18:42:00,16712.33431837112,16717.7,16729.4,16708.6,43.74281387,731437.6033169,green,90.0769840208
2023-01-02,19:16:00,16715.01715918556,16724.65,16731.5,16715.01715918556,52.69276121,881208.477825392,green,88.63912929730769
2023-01-02,19:50:00,16719.83357959278,16722.7,16735.4,16710.1,67.90401273,1135564.656609866,red,87.87116201703704
2023-01-02,20:24:00,16721.26678979639,16723.075,16729.2,16718.2,52.03443901,870219.706904794,green,86.5912790525
2023-01-02,20:58:00,16722.170894898198,16726.625,16731.6,16722.170894898198,49.25453979,823927.161969841,red,85.30380528482758
2023-01-02,21:32:00,16724.3979474491,16747.699999999997,16792.0,16724.3979474491,195.13618453,3269589.488455762,green,88.96488459300001
2023-01-02,22:06:00,16736.048973724548,16726.049999999996,16751.8,16693.7,138.0800074,2310210.076260951,red,90.5492433932258
2023-01-02,22:40:00,16731.04948686227,16707.800000000003,16731.04948686227,16687.4,130.98616458,2188115.540565326,red,91.8128971803125
2023-01-02,23:14:00,16719.424743431136,16701.075,16719.424743431136,16691.0,64.06893477,1070240.54442224,red,90.97217104666667
2023-01-02,23:48:00,16710.24987171557,16680.55,16710.24987171557,16652.2,124.77900407,2080152.060668997,red,91.966489665
2023-01-03,00:22:00,16695.399935857786,16689.3,16701.9,16678.4,108.26133833,1807053.793738996,green,92.4320567697143
2023-01-03,00:56:00,16692.349967928894,16673.875,16695.2,16653.1,76.68883157,1278356.664241921,red,91.99474495861112
2023-01-03,01:30:00,16683.112483964447,16667.8,16683.112483964447,16656.6,61.59020518,1026536.219134204,green,91.17300064027026
2023-01-03,02:04:00,16675.456241982225,16679.625,16683.7,16675.456241982225,25.72874228,429152.234727694,green,89.450783315
2023-01-03,02:38:00,16677.540620991113,16676.925,16681.5,16669.0,44.42801649,740882.776161803,red,88.29635339641025
2023-01-03,03:12:00,16677.232810495556,16682.875,16696.2,16669.8,34.88824811,582157.114486379,green,86.96115076425
2023-01-03,03:46:00,16680.053905247776,16691.574999999997,16694.5,16680.053905247776,29.06580156,485144.05476872,green,85.54906907634147
2023-01-03,04:20:00,16685.814452623887,16690.5,16694.5,16684.7,27.60725311,460801.08247726,red,84.16950202952381
2023-01-03,04:54:00,16688.157226311945,16692.149999999998,16700.8,16684.8,58.5906123,977998.855313027,green,83.5746441288372
2023-01-03,05:28:00,16690.15361315597,16716.375,16738.1,16690.15361315597,92.61907437,1548346.681545218,green,83.7801993615909
2023-01-03,06:02:00,16703.264306577985,16749.275,16773.6,16703.264306577985,106.57637439,1785190.829226669,green,84.2867810288889
2023-01-03,06:36:00,16726.269653288993,16735.3,16749.3,16721.3,24.00125562,401567.319552416,red,82.97622612869566
2023-01-03,07:10:00,16730.784826644496,16719.625,16730.784826644496,16710.1,38.41431543,642213.379052345,red,82.02810036914893
2023-01-03,07:44:00,16725.204913322246,16718.525,16735.5,16709.7,56.34829881,942454.479297598,red,81.49310450333333
2023-01-03,08:18:00,16721.864956661124,16706.475,16721.864956661124,16699.8,59.17307519,988615.947935553,red,81.03759370102041
2023-01-03,08:52:00,16714.16997833056,16716.4,16732.1,16700.9,42.83309871,716236.381617106,green,80.27350380120001
2023-01-03,09:26:00,16715.28498916528,16738.3,16756.1,16715.28498916528,64.16123423,1074152.57592508,green,79.95757694686274
2023-01-03,10:00:00,16726.792494582638,16737.775,16747.9,16726.792494582638,34.36975269,575271.595765469,red,79.08088801884615
2023-01-03,10:34:00,16732.28374729132,16730.25,16737.7,16724.9,22.39922412,374802.940630106,red,78.01142266226414
2023-01-03,11:08:00,16731.26687364566,16730.125,16736.1,16724.3,21.90670889,366450.844198567,green,76.97244648129629
2023-01-03,11:42:00,16730.69593682283,16725.125,16735.2,16711.5,107.66331605,1800344.8582248162,red,77.53046229163637
2023-01-03,12:16:00,16727.910468411414,16716.875,16727.910468411414,16712.3,65.23693531,1090699.326713668,red,77.31093502410714
2023-01-03,12:50:00,16722.392734205707,16719.550000000003,16731.2,16704.1,51.07490072,853955.569721346,green,76.85065372052631
2023-01-03,13:24:00,16720.971367102855,16727.2,16735.9,16718.3,46.06737092,770470.361036113,red,76.31990746534483
2023-01-03,13:58:00,16724.085683551428,16732.399999999998,16745.5,16724.085683551428,101.41777086,1697269.211711902,green,76.74529498050848
2023-01-03,14:32:00,16728.24284177571,16704.300000000003,16770.0,16643.0,403.00905282,6735215.64731775,red,82.18302427783333
2023-01-03,15:06:00,16716.271420887857,16653.9,16716.271420887857,16621.6,177.68293112,2958230.994714975,red,83.74859652114753
2023-01-03,15:40:00,16685.085710443927,16658.6,16687.6,16643.3,147.69685638,2462160.421118652,green,84.78002006725806
2023-01-03,16:14:00,16671.842855221963,16650.575,16671.842855221963,16632.4,156.87278399,2611809.862284646,red,85.92434965333334
2023-01-03,16:48:00,16661.208927610984,16636.375,16661.208927610984,16616.4,73.80041016,1227322.944646901,red,85.73491309875
2023-01-03,17:22:00,16648.791963805492,16624.3,16648.791963805492,16606.9,55.34630975,920068.298659402,red,85.26739612415385
2023-01-03,17:56:00,16636.545981902746,16633.675000000003,16649.5,16617.4,58.492326,973054.240172807,green,84.86171324348486
2023-01-03,18:30:00,16635.110490951374,16643.875,16649.5,16635.110490951374,34.4750263,573863.256658747,red,84.10967313985074
2023-01-03,19:04:00,16639.492745475687,16633.4,16643.1,16624.9,45.95939469,764440.9695524931,red,83.5486396332353
2023-01-03,19:38:00,16636.446372737846,16643.275,16662.0,16627.3,85.75250193,1427375.305186685,green,83.58057966652174
2023-01-03,20:12:00,16639.860686368924,16657.85,16669.0,16639.860686368924,101.401724,1689487.956379114,red,83.83516744271428
2023-01-03,20:46:00,16648.855343184463,16662.275,16672.8,16648.855343184463,46.55496358,775708.031340779,green,83.31009414887325
2023-01-03,21:20:00,16655.565171592232,16668.775,16672.5,16655.565171592232,65.54058103,1092474.149651695,green,83.06329535555557
2023-01-03,21:54:00,16662.17008579612,16661.6,16671.3,16646.5,55.87900367,930851.904203103,red,82.69090779821917
2023-01-03,22:28:00,16661.88504289806,16666.25,16677.9,16653.2,57.25147542,954087.060121766,green,82.347131685
2023-01-03,23:02:00,16664.06752144903,16677.1,16691.7,16664.06752144903,75.77156628,1263967.277873611,red,82.2594574796
2023-01-03,23:36:00,16670.583760724512,16670.425,16676.5,16667.3,37.48460919,624963.286851395,red,81.67031473894737
2023-01-04,00:10:00,16670.504380362254,16665.575,16673.7,16660.6,36.78073397,613077.328903084,red,81.08733317051949
2023-01-04,00:44:00,16668.039690181125,16683.425,16720.0,16654.0,95.70168482,1596920.345091759,green,81.27469665320513
2023-01-04,01:18:00,16675.73234509056,16708.625,16733.0,16675.73234509056,75.91507915,1268873.350011145,green,81.20685339367088
2023-01-04,01:52:00,16692.17867254528,16710.775,16725.5,16692.17867254528,63.61762932,1063210.331350517,green,80.98698809275001
2023-01-04,02:26:00,16701.47683627264,16729.4,16754.3,16701.47683627264,157.35333338,2633615.431070582,green,81.92978247901235
2023-01-04,03:00:00,16715.43841813632,16784.15,16845.8,16715.43841813632,425.67377888,7154155.406554156,green,86.12178243512196
2023-01-04,03:34:00,16749.79420906816,16851.825,16906.4,16749.79420906816,210.99265758,3557022.617633456,green,87.62625081036144
2023-01-04,04:08:00,16800.80960453408,16869.550000000003,16877.5,16800.80960453408,74.91361222,1263462.511724301,red,87.4749098747619
2023-01-04,04:42:00,16835.17980226704,16857.875,16875.7,16835.17980226704,47.18077301,795501.818311613,red,87.0008612057647
2023-01-04,05:16:00,16846.52740113352,16846.175,16853.1,16841.1,41.58064266,700532.765222132,green,86.47271912965117
2023-01-04,05:50:00,16846.351200566758,16854.875,16864.7,16845.9,47.73528539,804592.774968524,green,86.02746127057472
2023-01-04,06:24:00,16850.61310028338,16865.675,16873.6,16850.61310028338,48.88877874,824223.685083505,green,85.60543078727272
2023-01-04,06:58:00,16858.144050141687,16867.475000000002,16889.2,16850.0,86.27426613,1455264.8998345751,red,85.6129457911236
2023-01-04,07:32:00,16862.809525070843,16864.375,16876.3,16853.2,67.84083616,1144313.629933409,green,85.41547790633334
2023-01-04,08:06:00,16863.59226253542,16869.05,16912.7,16833.2,156.15826327,2635543.933469153,red,86.1928711520879
