time,open,close,high,low,volume,turnover,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI,color_change
1672752120,0.006928935534088465,0.008399415692821321,0.007787294672540357,0.009432762250872084,0.03230647147604698,0.02360191113983049,131.70915867470586,0.3874800346721388,0.5179816861023054,0.38651639579881913,16718.716666666667,16733.333333333336,16706.233333333334,16745.81666666667,16691.616666666665,16760.433333333338,16679.13333333333,16716.3719873402,16728.655,16740.938012659797,0.1468499728136931,0.6666936326380218,0.5780026256336126,16728.655,16723.392499999998,16712.3475,16726.417242988122,16721.764697979725,16716.0232492602,60.178444883459576,58.34094828725866,0.03061709134936839,0.4531031646063517,0.5858235031554428,1
1672755660,0.007325392891224913,0.004910267111853273,0.009867181998329366,0.0016596242380346737,0.21821502859748676,0.15950157800922685,144.05593910457142,0.3853457114572267,0.5103538247608372,0.38665531067970516,16731.88333333333,16745.466666666664,16719.166666666664,16758.18333333333,16705.583333333332,16771.766666666663,16692.866666666665,16689.572120031717,16719.434999999998,16749.29787996828,0.3572235541246585,0.0230701119541655,0.42382626826466313,16719.434999999998,16723.197500000002,16711.08625,16714.594828658748,16716.162025619775,16713.63532075923,55.48730562924978,57.4656919070513,0.04508619722785186,0.4385018825030294,0.4159051838941581,1
1672759200,0.005763384137272398,0.0014169449081802288,0.00491282094630896,0.0012447181785260053,0.08899913377247108,0.06483043711103664,146.72739469777778,0.3809893432720939,0.4982528180095554,0.38580652451672015,16695.816666666666,16765.13333333333,16621.63333333333,16839.316666666666,16552.316666666666,16908.63333333333,16478.13333333333,16642.34400132226,16703.225,16764.105998677736,0.7289729818970625,0.0554852813231548,0.3228741405041914,16703.225,16715.7375,16707.42125,16692.763219105833,16703.968930052542,16707.48909973454,42.66847416013243,52.77807489094727,0.05097476884486592,0.4141364715173952,0.26846650240261993,1
1672762740,0.003220036780607005,0.0009808013355592227,0.002440033407596909,0.0008044097072106293,0.07326704612520227,0.05329349069753722,148.18956514837836,0.3772751884172397,0.49030575630367956,0.38430908809645226,16660.065450653503,16698.530901307007,16610.63454934649,16747.96180261402,16572.169098692986,16786.427253267524,16522.738197385974,16615.120537578852,16687.504999999997,16759.889462421143,0.8675288776979562,0.1986231675925794,0.3123543962104127,16687.504999999997,16706.35,16703.27375,16676.467146070558,16693.042760952078,16701.430614045537,26.461190929037187,41.53899023947313,0.05308157025798911,0.407698117023505,0.2553773902812014,1
1672766280,0.0017283334232094383,0.0,0.0009897142193975306,0.0,0.03471027494195005,0.02517633714196441,147.03360779157893,0.3736907917532867,0.48429840711924926,0.38232132345950687,16646.52439199342,16676.648783986835,16613.75060800658,16709.422567973674,16583.626216013163,16739.54695996709,16550.852432026324,16595.301860082345,16669.760000000002,16744.21813991766,0.8933318766155818,0.2472741056812421,0.28906126326870724,16669.760000000002,16697.807500000003,16698.36,16661.686430713708,16681.966804415333,16694.830079374533,16.900604745797455,28.67675661165569,0.05393939556115275,0.41049525500931827,0.2713506070943148,0
1672769820,0.00048767816001005215,0.0002629382303840355,0.0,0.0015241447083993442,0.019529548880773122,0.014138417147236047,144.96206447564103,0.37119822816366216,0.4824400821426981,0.38018187974685175,16633.537195996712,16660.174391993423,16605.487804003296,16688.22378398684,16578.850608006585,16714.86097998355,16550.80121601317,16607.82710891201,16650.265000000003,16692.702891087996,0.5097563442743186,0.3233889618958626,0.30187791988351426,16650.265000000003,16689.46,16694.96125,16652.882620475808,16673.477385430724,16689.15816705315,16.5437682183662,19.968521297733613,0.05080126634732325,0.41115153071371474,0.3248057650447704,0
1672773360,0.0,0.0012666944908183986,0.0014084276379358052,0.0017273640028525605,0.04769594127772556,0.03467060604719814,144.7576498105,0.37015494699845125,0.4848659604837742,0.37824043960687714,16636.558333333334,16648.216666666667,16623.61666666667,16661.158333333333,16611.958333333336,16672.816666666666,16599.01666666667,16628.1581319063,16641.534999999996,16654.91186809369,0.1607648344181654,0.7154839219325083,0.3502398518502508,16641.534999999996,16680.485,16692.940000000002,16651.021746983875,16668.717860806955,16685.17167495285,18.79624075184996,17.413537905337872,0.04983747612575276,0.4090792118501217,0.3779654151417734,1
1672776900,0.0002625450139199792,0.0024457429048416746,0.0015967638918457094,0.0031569015350969565,0.03399626860403794,0.02471294818801379,143.72636502756097,0.3703928299402676,0.49026534283250955,0.37673970458274253,16647.100000000002,16666.900000000005,16627.500000000004,16686.500000000004,16607.7,16706.300000000007,16588.100000000002,16623.376178821658,16644.0,16664.623821178342,0.2478228932749584,0.9224483874574526,0.4029671454082659,16644.0,16673.6125,16691.9725,16654.489497989252,16667.391886114783,16682.910086862103,24.89571981373285,20.07857626131634,0.04706366931627157,0.41611581754050153,0.41966922650147204,1
1672780440,0.0009886345958647347,0.002708681135225266,0.0019079281374361212,0.003886894940478669,0.03683028228713927,0.026794572713401837,142.91318237285714,0.3709325134698398,0.4953996011333871,0.37565803487999067,16658.20256616626,16672.22243383375,16647.40513233252,16683.01986766749,16633.385264665027,16697.039735334984,16622.587830831286,16621.768887016355,16648.140000000003,16674.51111298365,0.316805516816273,0.8116099045608107,0.4144408627347059,16648.140000000003,16667.822500000002,16691.546250000003,16657.851331992835,16666.879725003004,16681.16388811333,31.00910167445362,24.900354080012143,0.04388737645251495,0.4197361847488167,0.44143393794721786,1
1672783980,0.0014843288584263092,0.0032804674457429517,0.0033409213737081167,0.003353118358478735,0.046930100404513675,0.03416459231501097,142.72607226255815,0.37193823810034227,0.5007651501736993,0.3750143087712704,16663.392949749792,16673.982050250197,16653.985899499585,16683.389100500404,16643.39679899918,16693.97820100081,16633.989748748972,16629.98296711774,16656.0,16682.01703288226,0.3124043333604771,0.7964404140511476,0.4397442803206604,16656.0,16662.88,16691.061250000002,16662.375887995222,16667.70613863882,16680.236374959677,36.11792356427478,30.67424835082042,0.04401661706001127,0.4225772744053297,0.4627826564469423,0
