open,close,high,low,volume,color,time
16626.7,16619.4,16627.2,16614.9,11.01139463,0,1672664400
16619.4,16639.2,16639.3,16619.3,45.52214208,1,1672665600
16639.3,16648.1,16658.8,16639.2,49.03736832,1,1672666800
16648.2,16654.9,16658.9,16648.1,38.83022881,1,1672668000
16654.8,16636.9,16658.0,16636.8,26.39883224,0,1672669200
16636.9,16639.1,16643.2,16636.8,17.7431127,1,1672670400
16639.1,16723.1,16763.5,16638.9,424.02095984,1,1672671600
16723.1,16756.0,16757.9,16713.8,83.16801737,1,1672672800
16756.0,16717.6,16757.2,16717.5,50.64531191,0,1672674000
16717.6,16739.2,16766.3,16704.0,148.50291169,1,1672675200
16739.3,16749.8,16750.6,16732.5,62.23326793,1,1672676400
16749.8,16732.4,16751.8,16726.0,38.84571451,0,1672677600
16732.5,16729.7,16742.8,16720.1,35.49595303,0,1672678800
16729.7,16731.6,16735.7,16716.1,26.48649676,1,1672680000
16731.6,16714.3,16731.6,16713.9,35.30132909,0,1672681200
16714.3,16733.3,16755.0,16708.7,109.49548136,1,1672682400
16733.3,16723.7,16736.7,16723.7,45.87769766,0,1672683600
16723.8,16727.7,16728.3,16721.6,21.76805376,1,1672684800
16727.6,16720.3,16728.4,16720.3,20.16093248,0,1672686000
16720.3,16719.2,16721.6,16706.0,42.73088222,0,1672687200
16719.3,16734.4,16737.1,16719.3,43.113018440000005,1,1672688400
16734.4,16735.0,16740.4,16732.4,31.10569833,1,1672689600
16734.9,16731.7,16735.0,16731.6,21.06015818,0,1672690800
16731.7,16720.6,16731.7,16720.5,24.1494327,0,1672692000
16720.5,16715.5,16720.6,16713.2,19.39022024,0,1672693200
16715.5,16694.1,16715.9,16688.2,89.22756559999999,0,1672694400
16694.0,16697.4,16703.1,16690.9,25.69725835,1,1672695600
16697.4,16704.6,16706.7,16689.6,73.13601512,1,1672696800
16704.6,16682.5,16704.6,16669.6,73.7238812,0,1672698000
16682.6,16697.0,16699.4,16682.5,42.77484757,1,1672699200
16697.1,16712.5,16721.7,16693.8,87.11874648,1,1672700400
16712.5,16728.4,16728.9,16709.2,42.29327081,1,1672701600
16728.5,16733.5,16748.8,16726.7,99.57926056,1,1672702800
16733.6,16732.2,16736.2,16720.6,43.41874249,0,1672704000
16732.2,16734.2,16734.4,16730.4,18.06868442,1,1672705200
16734.3,16709.6,16734.3,16709.5,42.17132861,0,1672706400
16709.6,16711.2,16713.1,16709.0,24.04450954,1,1672707600
16711.2,16711.6,16718.5,16709.2,24.22583119,1,1672708800
16711.6,16712.5,16714.8,16711.5,16.74424963,1,1672710000
16712.6,16708.8,16712.6,16708.7,8.66143029,0,1672711200
16708.7,16708.6,16712.6,16708.3,24.50907005,0,1672712400
16708.6,16720.8,16727.9,16708.6,36.82899422,1,1672713600
16720.8,16723.3,16729.4,16720.7,16.66265239,1,1672714800
16723.3,16718.0,16723.3,16716.0,9.88997303,0,1672716000
16718.0,16735.3,16735.4,16717.9,43.83740586,1,1672717200
16735.4,16718.2,16735.4,16710.1,56.86349732,0,1672718400
16718.2,16726.1,16726.1,16718.2,34.77379857,1,1672719600
16726.0,16726.7,16729.2,16726.0,18.52156656,1,1672720800
16726.7,16727.9,16731.6,16722.2,45.15769172,1,1672722000
16728.0,16729.0,16730.5,16725.7,26.68052523,1,1672723200
16729.1,16755.1,16792.0,16729.1,135.29632436999998,1,1672724400
16755.1,16738.4,16759.7,16736.8,105.17327297,0,1672725600
16738.4,16711.6,16738.5,16693.7,69.85153475999999,0,1672726800
16711.7,16696.5,16715.0,16687.4,63.31256033,0,1672728000
16696.6,16710.0,16722.1,16688.3,73.73790173,1,1672729200
16710.0,16697.1,16712.2,16694.8,42.81883709,0,1672730400
16697.1,16672.5,16702.1,16660.0,61.10489659,0,1672731600
16672.6,16688.1,16688.3,16652.2,78.26211039,1,1672732800
16688.2,16701.9,16701.9,16678.4,86.14255199,1,1672734000
16701.9,16695.2,16701.9,16688.6,32.02251883,0,1672735200
16695.1,16664.9,16695.1,16664.9,28.68089713,0,1672736400
16665.0,16662.7,16677.9,16653.1,74.81507993,0,1672737600
16662.8,16675.4,16676.4,16662.7,18.05856378,1,1672738800
16675.4,16680.0,16683.7,16669.9,18.22509509,1,1672740000
16680.0,16680.3,16680.4,16676.5,15.67111175,1,1672741200
16680.4,16674.5,16681.5,16674.4,27.66461304,0,1672742400
16674.5,16671.6,16680.5,16669.0,22.87795921,0,1672743600
16671.6,16696.1,16696.2,16671.5,14.29301339,1,1672744800
