open,close,high,low,volume,color,time
16626.7,16649.9,16651.2,16614.9,78.55626132,1,1672664040
16649.8,16645.9,16658.9,16645.9,85.11529556,0,1672666980
16645.6,16740.5,16763.5,16636.8,458.87296142,1,1672669920
16741.3,16731.9,16757.9,16704.0,201.90674887,0,1672672860
16732.0,16732.4,16766.3,16726.0,171.39528757,1,1672675800
16732.5,16719.9,16742.8,16716.1,74.43920394,0,1672678740
16719.9,16732.6,16755.0,16708.7,170.43424765,1,1672681680
16732.5,16720.3,16732.6,16720.3,50.79879352,0,1672684620
16720.4,16734.9,16737.2,16706.0,100.94654209,1,1672687560
16735.0,16720.6,16740.4,16720.5,62.25473158,0,1672690500
16720.6,16700.7,16720.6,16688.2,125.94779303,0,1672693440
16700.7,16698.8,16706.7,16669.6,169.41355058,0,1672696380
16698.8,16718.2,16721.7,16693.8,130.33576578999998,1,1672699320
16718.2,16732.2,16748.8,16718.1,168.64702154,1,1672702260
16732.2,16712.1,16734.4,16709.0,72.06467441,0,1672705200
16712.1,16712.6,16718.5,16709.2,52.0987529,1,1672708140
16712.5,16715.1,16715.2,16708.3,39.61141806,1,1672711080
16715.2,16717.9,16729.4,16715.1,57.58664029,1,1672714020
16718.0,16718.3,16735.4,16710.1,102.81011823,1,1672716960
16718.3,16727.9,16731.6,16718.2,90.29959805,1,1672719900
16728.0,16740.5,16792.0,16725.7,191.0496042,1,1672722840
16740.5,16702.0,16751.8,16687.4,192.4194176,0,1672725780
16702.0,16698.5,16722.1,16688.3,140.08325907,0,1672728720
16698.5,16679.5,16702.1,16652.2,158.97140081,0,1672731660
16679.5,16674.8,16701.9,16674.7,119.43772952,0,1672734600
16674.8,16681.6,16683.7,16653.1,112.04598979,1,1672737540
16681.6,16675.9,16681.6,16674.4,47.36308718,0,1672740480
16676.0,16688.8,16696.2,16669.0,53.540136,1,1672743420
16688.7,16689.8,16694.5,16688.0,49.54734163,1,1672746360
16689.7,16698.2,16700.8,16684.7,56.23853808,1,1672749300
16698.3,16740.8,16755.6,16694.6,153.30072199,1,1672752240
16740.9,16724.5,16773.6,16724.5,76.91702622,0,1672755180
16724.5,16724.9,16727.8,16710.1,43.52146691,1,1672758120
16724.8,16712.4,16735.5,16708.3,81.13306748000001,0,1672761060
16712.5,16726.6,16732.1,16699.8,83.4670126,1,1672764000
16726.7,16735.0,16756.1,16726.6,75.00378168,1,1672766940
16734.9,16725.0,16737.7,16724.9,36.82781269,0,1672769880
16725.0,16723.4,16736.1,16711.5,98.35048741,0,1672772820
16723.3,16721.8,16724.2,16712.4,77.84532804,0,1672775760
16721.8,16719.1,16731.2,16704.1,84.43429433,0,1672778700
16719.1,16734.3,16744.6,16718.4,84.55448525,1,1672781640
16734.2,16677.1,16770.0,16643.0,472.03150957,0,1672784580
16677.0,16674.5,16678.0,16621.6,213.15824792,0,1672787520
16674.4,16637.8,16687.6,16632.4,252.3001381,0,1672790460
16637.7,16634.8,16642.1,16616.4,101.15716081,0,1672793400
16634.9,16646.2,16648.0,16606.9,79.88985662,1,1672796340
16646.2,16634.0,16649.5,16624.9,56.43672253,0,1672799280
16634.0,16651.0,16655.4,16627.3,90.46260809,1,1672802220
16650.9,16657.8,16669.0,16645.0,139.41164609999998,1,1672805160
16657.8,16668.2,16672.8,16657.8,73.54007245,1,1672808100
16668.3,16663.3,16672.5,16646.5,86.17416777,0,1672811040
16663.3,16680.8,16691.7,16653.2,104.12347125,1,1672813980
16680.7,16667.0,16680.8,16667.0,59.38298033,0,1672816920
16667.1,16660.4,16673.7,16654.0,62.16304428,0,1672819860
16660.4,16707.5,16733.0,16660.1,144.16327081,1,1672822800
16707.5,16739.2,16754.3,16700.0,132.23769949,1,1672825740
16739.2,16810.9,16845.8,16725.7,493.4063125,1,1672828680
