open,close,high,low,volume,color,time
16626.7,16627.1,16627.2,16626.6,5.11372319,1,1672664760
16627.1,16624.6,16627.2,16614.9,8.77705215,0,1672665300
16625.1,16628.2,16631.7,16625.0,22.97120593,1,1672665840
16628.2,16644.6,16644.6,16627.3,22.49088782,1,1672666380
16644.9,16655.3,16655.4,16644.9,28.59705202,1,1672666920
16655.4,16648.1,16658.8,16648.1,17.62098392,0,1672667460
16648.2,16653.3,16653.3,16648.1,6.15238479,1,1672668000
16653.3,16655.5,16658.9,16652.1,29.92079348,1,1672668540
16655.5,16651.2,16658.0,16650.4,16.17376952,0,1672669080
16651.3,16642.5,16651.3,16642.5,7.79398991,0,1672669620
16642.5,16641.4,16643.2,16636.8,15.27635553,0,1672670160
16641.5,16639.0,16641.5,16639.0,7.15457492,0,1672670700
16639.1,16639.1,16639.1,16639.0,0.84372811,0,1672671240
16639.1,16643.1,16643.5,16638.9,8.00548438,1,1672671780
16643.1,16740.5,16763.5,16639.8,425.65253263,1,1672672320
16741.3,16735.3,16746.4,16713.8,50.07042408,0,1672672860
16735.2,16747.6,16747.6,16719.0,17.27471494,1,1672673400
16747.5,16724.7,16757.9,16722.5,36.11507323,0,1672673940
16724.7,16728.0,16728.1,16719.0,14.9164641,1,1672674480
16728.0,16724.0,16729.6,16704.0,62.05347663,0,1672675020
16724.0,16745.2,16748.9,16723.0,43.88951942,1,1672675560
16745.2,16733.4,16766.3,16732.5,61.17384006,0,1672676100
16733.4,16737.6,16747.4,16733.4,25.48067834,1,1672676640
16737.7,16751.8,16751.8,16734.0,24.00651779,1,1672677180
16751.8,16735.2,16751.8,16735.0,15.07387927,0,1672677720
16735.1,16732.4,16735.2,16726.0,23.36015587,0,1672678260
16732.5,16735.8,16742.8,16720.1,20.5661583,1,1672678800
16735.7,16726.4,16735.8,16720.1,11.46024789,0,1672679340
16726.4,16725.8,16735.7,16725.7,14.95496108,0,1672679880
16725.8,16725.4,16725.8,16716.1,10.31847968,0,1672680420
16725.5,16722.0,16731.6,16719.1,16.02878003,0,1672680960
16722.0,16715.1,16722.0,16714.6,18.44763142,0,1672681500
16715.1,16718.7,16719.1,16708.7,17.81995963,1,1672682040
16718.6,16736.8,16755.0,16718.6,88.30902089,1,1672682580
16736.8,16731.7,16738.4,16731.6,12.35552651,0,1672683120
16731.6,16730.0,16732.9,16724.2,20.95858091,0,1672683660
16729.9,16729.9,16736.7,16729.9,17.20003756,0,1672684200
16729.9,16728.2,16730.0,16721.6,20.85101475,0,1672684740
16728.3,16728.3,16728.3,16728.2,4.364553,0,1672685280
16728.2,16724.0,16728.4,16724.0,12.44373878,0,1672685820
16724.0,16726.4,16726.5,16722.6,5.57071559,1,1672686360
16726.4,16720.4,16726.4,16720.3,3.77770585,0,1672686900
16720.3,16719.1,16720.4,16717.9,8.66721694,0,1672687440
16719.0,16728.4,16728.7,16706.0,39.94664112,1,1672687980
16728.5,16737.0,16737.1,16728.4,16.52260036,1,1672688520
16737.0,16734.4,16737.1,16734.3,19.86627451,0,1672689060
16734.4,16737.0,16737.1,16732.4,5.893549,1,1672689600
16737.0,16736.9,16740.4,16734.9,24.37266793,0,1672690140
16736.9,16734.9,16737.0,16734.9,3.68351747,0,1672690680
16735.0,16734.3,16735.0,16734.3,6.480366409999999,0,1672691220
16734.3,16724.7,16734.4,16724.6,22.67151191,0,1672691760
16724.7,16723.7,16724.7,16723.4,11.022725090000002,0,1672692300
16723.7,16720.6,16723.7,16720.5,3.7805558,0,1672692840
16720.6,16713.8,16720.6,16713.2,9.4123753,0,1672693380
16713.7,16715.5,16715.5,16713.7,8.424675820000001,1,1672693920
16715.4,16715.8,16715.8,16715.4,3.9058861,1,1672694460
16715.8,16693.9,16715.9,16688.2,85.05232821,0,1672695000
16694.1,16700.8,16703.1,16690.9,16.96910294,1,1672695540
16700.8,16702.0,16702.3,16700.7,5.59158665,1,1672696080
16702.0,16699.4,16706.7,16693.2,39.4781166,0,1672696620
16699.4,16704.3,16704.4,16699.2,13.10680155,1,1672697160
16704.2,16704.1,16704.6,16689.6,30.25501069,0,1672697700
16704.1,16688.6,16704.2,16688.5,18.81952527,0,1672698240
16688.6,16698.8,16698.9,16669.6,64.77200755999999,1,1672698780
16698.8,16699.4,16699.4,16698.8,6.10334727,1,1672699320
16699.3,16697.0,16699.4,16695.7,20.46941972,0,1672699860
16697.1,16694.6,16706.3,16693.8,38.17811384,0,1672700400
16694.5,16717.6,16721.7,16694.5,38.32204446,1,1672700940
16717.7,16718.2,16719.0,16709.2,26.96246238,1,1672701480
16718.2,16723.8,16726.0,16718.1,15.29558407,1,1672702020
16723.7,16741.0,16748.8,16723.7,38.67090988,1,1672702560
16741.1,16727.4,16741.1,16726.7,43.80237873,0,1672703100
16727.4,16734.2,16736.3,16727.3,36.62922476,1,1672703640
16734.3,16720.6,16734.3,16720.6,21.8551843,0,1672704180
16720.6,16732.1,16732.2,16720.6,12.93187163,1,1672704720
16732.2,16731.6,16732.2,16731.6,4.54402703,0,1672705260
16731.6,16734.2,16734.4,16730.4,13.13957832,1,1672705800
16734.3,16732.0,16734.3,16732.0,6.1988828,0,1672706340
16732.0,16716.3,16732.1,16712.2,26.17643061,0,1672706880
16716.3,16712.0,16716.4,16709.0,20.42549688,0,1672707420
16712.0,16713.0,16713.1,16709.6,9.37565993,1,1672707960
16713.1,16710.5,16713.1,16710.2,6.36879859,0,1672708500
16710.4,16714.0,16718.5,16710.4,14.82055716,1,1672709040
16714.0,16714.8,16714.8,16709.2,15.04371189,1,1672709580
16714.8,16712.5,16714.8,16712.5,4.24813743,0,1672710120
16712.5,16712.5,16712.6,16712.5,4.67556904,0,1672710660
16712.6,16708.7,16712.6,16708.7,6.29929171,0,1672711200
16708.7,16708.7,16708.8,16708.7,1.97385022,0,1672711740
16708.7,16710.7,16712.6,16708.7,20.47048886,1,1672712280
16710.7,16708.6,16710.8,16708.3,3.1355916,0,1672712820
16708.6,16708.6,16708.7,16708.6,3.21508329,0,1672713360
16708.6,16727.3,16727.9,16708.6,20.07928658,1,1672713900
16727.2,16725.4,16729.4,16720.7,18.15746402,0,1672714440
16725.4,16724.2,16725.4,16724.1,3.90834588,0,1672714980
