open,close,high,low,volume,color,time
16626.7,16627.4,16631.7,16614.9,39.84648139,1,1672664880
16627.3,16648.1,16658.8,16627.3,65.99728473,1,1672666560
16648.2,16645.9,16658.9,16645.9,57.82779076,0,1672668240
16645.6,16639.1,16645.6,16636.8,24.8715219,0,1672669920
16639.1,16729.9,16763.5,16638.9,478.80547873,1,1672671600
16729.9,16723.2,16757.9,16719.0,68.30982923,0,1672673280
16723.3,16733.4,16766.3,16704.0,172.37964402,1,1672674960
16733.4,16735.2,16751.8,16733.4,65.59113809,1,1672676640
16735.2,16729.7,16742.8,16720.1,57.82604621,0,1672678320
16729.7,16719.9,16735.7,16716.1,38.83054362,0,1672680000
16719.9,16738.3,16755.0,16708.7,127.34791109,1,1672681680
16738.3,16722.5,16738.3,16722.5,51.41295046,0,1672683360
16722.6,16722.7,16728.4,16721.6,33.4912625,1,1672685040
16722.7,16719.2,16726.5,16706.0,50.73820566,0,1672686720
16719.3,16732.5,16737.1,16719.3,47.00637578,1,1672688400
16732.5,16734.3,16740.4,16732.4,36.53674347,1,1672690080
16734.3,16720.6,16734.4,16720.5,37.90086588,0,1672691760
16720.6,16715.8,16720.6,16713.2,21.70414871,0,1672693440
16715.8,16697.4,16715.9,16688.2,110.595218,0,1672695120
16697.4,16690.9,16706.7,16689.6,84.86260066999999,0,1672696800
16690.8,16698.4,16699.4,16669.6,90.50647607,1,1672698480
16698.5,16712.9,16721.7,16693.8,113.84978002,1,1672700160
16712.9,16732.6,16748.8,16712.9,96.99843607,1,1672701840
16732.5,16732.2,16736.3,16720.6,75.8274714,0,1672703520
16732.2,16732.0,16734.4,16730.4,24.12024186,0,1672705200
16732.0,16711.5,16732.1,16709.0,59.82477462,0,1672706880
16711.4,16712.6,16718.5,16709.2,34.87672768,1,1672708560
16712.6,16708.8,16712.6,16708.7,13.67068076,0,1672710240
16708.7,16708.6,16712.6,16708.3,25.93267881,0,1672711920
16708.6,16724.2,16729.4,16708.6,42.15280305,1,1672713600
16724.1,16717.9,16727.3,16716.0,20.78357888,0,1672715280
16718.0,16711.4,16735.4,16711.3,69.00654458,0,1672716960
16711.3,16726.0,16726.1,16710.1,56.38943212,1,1672718640
16726.1,16726.7,16729.2,16720.8,29.04552932,1,1672720320
16726.7,16726.0,16731.6,16722.2,48.32599669,0,1672722000
16725.9,16732.9,16732.9,16725.7,41.35498318,1,1672723680
16732.9,16738.3,16792.0,16732.8,224.19086842,1,1672725360
16738.3,16702.0,16738.3,16687.4,108.26538377,0,1672727040
16702.0,16710.0,16722.1,16688.3,97.07257905,1,1672728720
16710.0,16691.2,16712.2,16691.0,58.004637290000005,0,1672730400
16690.9,16684.4,16690.9,16652.2,119.49816403,0,1672732080
16684.4,16701.6,16701.9,16678.4,98.73528276,1,1672733760
16701.6,16677.9,16701.7,16677.9,38.1003421,0,1672735440
16678.0,16662.7,16679.9,16653.1,89.50846577,0,1672737120
16662.8,16681.6,16683.7,16662.7,29.61890819,1,1672738800
16681.6,16680.3,16681.6,16676.5,21.47355364,0,1672740480
16680.3,16669.2,16681.5,16669.0,33.05019807,0,1672742160
16669.1,16688.0,16688.0,16669.1,26.7233922,1,1672743840
16689.3,16691.1,16696.2,16688.7,34.03865237,1,1672745520
16691.2,16689.7,16694.5,16688.0,28.83741426,0,1672747200
16689.7,16684.8,16691.6,16684.7,20.27904513,0,1672748880
16684.8,16698.2,16700.8,16684.8,42.28684722,1,1672750560
16698.3,16715.1,16715.2,16694.6,58.53916986,1,1672752240
16715.2,16740.1,16755.6,16715.1,104.83054505,1,1672753920
16740.2,16729.2,16773.6,16729.2,60.26778437,0,1672755600
16729.3,16725.1,16729.3,16721.3,16.34945278,0,1672757280
16725.1,16719.2,16727.8,16710.1,31.10185501,0,1672758960
16719.1,16717.5,16735.5,16717.4,43.88857429,0,1672760640
16717.5,16712.4,16717.5,16708.3,39.89490124,0,1672762320
16712.5,16722.1,16724.8,16699.8,53.05110402,1,1672764000
16722.2,16741.6,16742.8,16722.1,42.00056884,1,1672765680
16741.6,16742.7,16756.1,16736.3,48.95215618,1,1672767360
16742.6,16734.7,16742.7,16730.8,28.31143512,0,1672769040
16734.7,16725.0,16737.7,16725.0,20.2256899,0,1672770720
16725.1,16725.3,16725.3,16724.3,12.83188161,1,1672772400
16725.3,16723.4,16736.1,16711.5,88.27625871000001,0,1672774080
16723.3,16721.6,16723.4,16712.4,49.36688021,0,1672775760
16721.7,16710.0,16724.2,16710.0,49.26454765,0,1672777440
