open,close,high,low,volume,color,time
16626.7,16626.7,16626.7,16626.6,3.35038316,grey,1672664340
16626.7,16628.1,16628.1,16614.9,15.86937098,1,1672665120
16628.1,16637.9,16637.9,16627.3,35.68548844,1,1672665900
16637.9,16655.3,16655.4,16637.9,33.04467853,1,1672666680
16655.4,16648.1,16658.8,16648.1,17.89384501,0,1672667460
16648.2,16652.1,16658.9,16648.1,30.60067446,1,1672668240
16652.1,16650.8,16658.0,16650.4,21.93221816,0,1672669020
16650.8,16636.8,16650.8,16636.8,14.51640763,0,1672669800
16636.8,16639.1,16643.2,16636.8,15.28485273,1,1672670580
16639.0,16643.2,16643.5,16638.9,8.56407139,1,1672671360
16643.2,16743.1,16763.5,16639.8,432.96425131,1,1672672140
16743.0,16722.1,16744.0,16713.8,53.41339875,0,1672672920
16722.2,16724.7,16757.9,16719.0,42.88509,1,1672673700
16724.7,16716.1,16729.6,16715.8,31.5554282,0,1672674480
16716.2,16742.5,16748.9,16704.0,78.19792174,1,1672675260
16742.6,16744.7,16766.3,16732.5,81.28639036,1,1672676040
16744.7,16749.8,16750.6,16734.0,40.06907667,1,1672676820
16749.8,16735.1,16751.8,16735.0,16.56405661,0,1672677600
16735.1,16736.5,16736.5,16720.1,35.94867303,1,1672678380
16736.5,16726.4,16742.8,16720.1,20.42753027,0,1672679160
16726.4,16722.5,16735.7,16722.5,16.21778305,0,1672679940
16722.6,16722.0,16731.6,16716.1,23.01629853,0,1672680720
16722.0,16714.0,16722.0,16713.9,21.44029993,0,1672681500
16714.0,16734.3,16755.0,16708.7,89.05579795,1,1672682280
16734.3,16725.8,16738.4,16725.7,29.77332399,0,1672683060
16725.7,16732.6,16736.7,16724.2,31.16269545,1,1672683840
16732.5,16728.3,16732.6,16721.6,24.66417737,0,1672684620
16728.3,16728.4,16728.4,16727.5,10.9702389,1,1672685400
16728.3,16726.3,16728.4,16722.6,11.38568205,0,1672686180
16726.3,16719.1,16726.4,16719.1,7.99704503,0,1672686960
16719.1,16728.4,16728.7,16706.0,44.26308228,1,1672687740
16728.5,16735.4,16737.1,16728.4,20.17358819,1,1672688520
16735.4,16732.5,16736.0,16732.4,20.10864402,0,1672689300
16732.5,16735.0,16740.4,16732.4,27.86417791,1,1672690080
16734.9,16734.4,16735.0,16734.3,7.32845543,0,1672690860
16734.4,16724.6,16734.4,16724.6,26.0111608,0,1672691640
16724.7,16720.6,16724.7,16720.5,11.21813773,0,1672692420
16720.5,16713.8,16720.6,16713.2,11.79235055,0,1672693200
16713.7,16715.5,16715.5,16713.7,9.12332596,1,1672693980
16715.5,16693.9,16715.9,16688.2,87.46919331999999,0,1672694760
16694.1,16700.7,16703.1,16690.9,18.22112193,1,1672695540
16700.7,16704.0,16706.7,16693.2,36.09325446,1,1672696320
16704.1,16704.6,16704.6,16689.6,43.4239605,1,1672697100
16704.5,16689.1,16704.6,16689.0,17.44531336,0,1672697880
16689.0,16699.4,16699.4,16669.6,76.73048123,1,1672698660
16699.4,16695.7,16699.4,16695.7,12.88932631,0,1672699440
16695.8,16698.3,16706.3,16693.8,51.2423377,1,1672700220
16698.4,16712.1,16721.7,16698.3,56.04865077,1,1672701000
16712.2,16723.8,16726.0,16712.1,22.22867674,1,1672701780
16723.7,16740.6,16748.8,16723.7,54.46190827,1,1672702560
16741.0,16736.1,16741.0,16726.7,59.50770849,0,1672703340
16736.2,16732.2,16736.2,16720.6,36.27472412,0,1672704120
16732.2,16731.7,16732.2,16731.6,8.04890553,0,1672704900
16731.7,16734.2,16734.4,16730.4,13.62264805,1,1672705680
16734.3,16720.0,16734.3,16719.9,13.76586113,0,1672706460
16720.0,16712.1,16720.0,16709.0,39.48202941,0,1672707240
16712.1,16711.2,16713.1,16709.6,12.77255316,0,1672708020
16711.2,16714.0,16718.5,16710.2,17.00266246,1,1672708800
16714.0,16712.6,16714.8,16709.2,17.74051325,0,1672709580
16712.6,16712.5,16712.6,16712.5,5.42526939,0,1672710360
16712.6,16708.8,16712.6,16708.7,8.03945725,0,1672711140
16708.7,16712.6,16712.6,16708.7,16.89282845,1,1672711920
16712.5,16708.7,16712.5,16708.3,8.12777118,0,1672712700
16708.7,16723.0,16723.0,16708.6,18.48852556,1,1672713480
16723.0,16725.3,16729.4,16720.7,23.30083556,1,1672714260
16725.3,16727.3,16727.3,16724.1,5.71760133,1,1672715040
16727.3,16716.1,16727.3,16716.0,11.61077443,0,1672715820
16716.1,16717.9,16718.0,16716.0,6.08197916,1,1672716600
16718.0,16732.9,16733.0,16717.9,39.35346474,1,1672717380
16732.9,16716.3,16735.4,16710.1,39.34640509,0,1672718160
16716.3,16718.3,16720.5,16716.2,21.82825139,1,1672718940
16718.3,16720.9,16726.1,16718.2,31.95157952,1,1672719720
16720.9,16729.2,16729.2,16720.8,9.19001609,1,1672720500
16729.2,16726.7,16729.2,16726.6,12.16493915,0,1672721280
16726.7,16727.9,16731.6,16722.2,37.92380537,1,1672722060
16728.0,16725.9,16728.0,16725.9,9.21643066,0,1672722840
16726.0,16729.0,16730.5,16725.7,23.95357603,1,1672723620
16729.1,16730.7,16730.8,16729.1,9.57689635,1,1672724400
16730.6,16747.1,16792.0,16730.6,162.66422835,1,1672725180
16747.1,16738.4,16751.8,16736.8,68.10612655,0,1672725960
16738.5,16705.9,16738.5,16705.8,34.24915957,0,1672726740
16705.9,16708.1,16715.5,16693.7,61.80797542,1,1672727520
16708.1,16696.6,16711.3,16687.4,36.79130738,0,1672728300
16696.6,16707.7,16722.1,16688.3,60.02387934,1,1672729080
16707.6,16709.9,16712.1,16707.1,18.98259455,1,1672729860
16710.0,16697.0,16712.2,16694.8,36.99313039,0,1672730640
16697.1,16687.4,16702.1,16687.3,19.35859146,0,1672731420
16687.4,16659.3,16687.4,16652.2,84.15068009,0,1672732200
16659.4,16684.4,16684.6,16659.3,32.16982603,1,1672732980
16684.4,16679.1,16688.3,16678.4,21.5451875,0,1672733760
16679.1,16700.7,16701.9,16679.0,75.37903889,1,1672734540
16700.8,16688.7,16701.7,16688.6,15.45797246,0,1672735320
16688.8,16678.0,16695.2,16677.9,22.39597494,0,1672736100
16677.9,16659.1,16679.9,16659.0,19.29545488,0,1672736880
16659.1,16666.4,16666.4,16653.1,52.17470594,1,1672737660
16666.4,16664.0,16677.9,16662.7,27.12992442,0,1672738440
16664.0,16675.4,16676.4,16664.0,11.02439538,1,1672739220
16675.4,16681.5,16683.7,16669.9,14.77125837,1,1672740000
16681.6,16676.6,16681.6,16676.5,14.89775554,0,1672740780
16676.6,16680.4,16680.4,16676.5,3.9319995,1,1672741560
16680.4,16677.4,16681.5,16674.4,22.38087454,0,1672742340
16677.5,16669.1,16677.9,16669.0,10.49242669,0,1672743120
16669.2,16671.2,16680.5,16669.1,16.61478917,1,1672743900
16671.2,16687.1,16687.1,16671.2,8.48676769,1,1672744680
16687.0,16688.7,16696.2,16687.0,19.13805053,1,1672745460
16688.7,16690.0,16690.0,16688.7,14.56297652,1,1672746240
16690.0,16691.1,16691.2,16689.9,6.02753855,1,1672747020
16691.2,16694.4,16694.5,16691.1,17.98044832,1,1672747800
16694.4,16689.1,16694.5,16688.0,13.2135632,0,1672748580
16689.1,16685.9,16689.1,16684.7,2.94746419,0,1672749360
16685.8,16685.7,16689.1,16684.8,26.56947228,0,1672750140
16685.8,16692.7,16692.7,16685.7,9.28267669,1,1672750920
16692.7,16694.7,16700.8,16692.6,26.42917278,1,1672751700
16694.7,16705.8,16711.1,16694.6,31.45047639,1,1672752480
16705.9,16715.1,16715.2,16705.8,18.27615168,1,1672753260
16715.2,16750.0,16755.6,16715.1,86.79771774999999,1,1672754040
16749.2,16740.1,16749.2,16737.6,17.36758183,0,1672754820
16740.2,16754.2,16773.6,16740.1,38.02218825,1,1672755600
16754.3,16731.3,16754.3,16730.7,21.41153867,0,1672756380
16731.4,16726.7,16731.4,16726.7,6.39635398,0,1672757160
16726.6,16721.4,16726.6,16721.3,3.56794271,0,1672757940
16721.3,16714.8,16727.8,16712.6,20.49190022,0,1672758720
16714.8,16710.2,16714.9,16710.1,10.08803506,0,1672759500
16710.2,16724.9,16725.0,16710.1,10.39154132,1,1672760280
16724.8,16729.2,16735.5,16724.8,27.7088044,1,1672761060
16729.3,16711.7,16729.3,16710.2,25.47301398,0,1672761840
16711.7,16712.8,16714.5,16708.3,20.09315215,1,1672762620
16712.8,16701.5,16715.3,16701.4,13.47444137,0,1672763400
16701.5,16707.0,16707.1,16699.8,31.72566986,1,1672764180
16707.0,16722.1,16724.8,16706.9,15.73786265,1,1672764960
16722.1,16729.2,16732.1,16722.1,11.61643687,1,1672765740
16729.3,16741.6,16742.8,16726.6,30.18502957,1,1672766520
16741.6,16746.6,16747.5,16739.2,18.63463916,1,1672767300
16746.6,16744.5,16756.1,16736.3,27.12306883,0,1672768080
16744.6,16737.8,16747.9,16737.6,13.80938746,0,1672768860
16737.9,16734.7,16737.9,16730.8,13.83896345,0,1672769640
16734.6,16734.7,16734.7,16733.3,9.09034027,1,1672770420
16734.7,16737.6,16737.7,16734.7,5.2512195,1,1672771200
16737.7,16725.0,16737.7,16725.0,12.57981039,0,1672771980
16725.0,16724.8,16725.0,16724.3,7.54564085,0,1672772760
16724.7,16725.5,16725.5,16724.7,4.01224871,1,1672773540
16725.5,16716.0,16736.1,16714.0,68.71866319,0,1672774320
16716.0,16721.6,16723.4,16711.5,22.91196395,1,1672775100
16721.7,16720.8,16721.7,16720.6,12.47328653,0,1672775880
16720.9,16721.6,16721.6,16712.4,32.14539893,1,1672776660
16721.7,16721.5,16724.2,16719.5,21.79205008,0,1672777440
16721.4,16712.3,16722.2,16712.3,25.5001438,0,1672778220
16712.4,16716.0,16716.1,16704.1,18.49433254,1,1672779000
16716.1,16722.5,16731.2,16716.0,23.85194547,1,1672779780
16722.5,16718.3,16731.0,16718.3,14.93934297,0,1672780560
16718.3,16725.6,16725.7,16718.3,17.36304307,1,1672781340
16725.6,16725.3,16735.9,16723.2,19.52109731,0,1672782120
16725.2,16731.3,16732.8,16724.1,12.35521021,1,1672782900
16731.2,16737.7,16744.6,16731.2,42.17406202,1,1672783680
16737.6,16760.4,16760.4,16725.9,80.46355981,1,1672784460
16760.6,16756.3,16770.0,16734.9,127.29387299,0,1672785240
16756.3,16663.6,16764.2,16643.0,196.17979299,0,1672786020
16663.6,16664.1,16682.2,16657.0,79.20797765,1,1672786800
16664.1,16655.4,16668.7,16626.5,102.95832627,0,1672787580
16655.3,16643.4,16655.6,16621.6,43.34023528,0,1672788360
16643.3,16656.3,16662.4,16643.3,31.23366817,1,1672789140
16656.3,16660.3,16678.0,16653.7,36.01369398,1,1672789920
16660.4,16654.8,16687.6,16646.6,105.08233148,0,1672790700
16654.8,16644.1,16661.2,16635.7,74.05246444,0,1672791480
16644.1,16655.9,16662.9,16632.4,47.77731844,1,1672792260
16656.0,16628.6,16656.0,16628.4,36.53087669,0,1672793040
16628.7,16636.6,16639.6,16616.4,34.48790315,1,1672793820
16636.5,16634.9,16642.1,16634.1,14.70017119,0,1672794600
16634.9,16636.2,16636.2,16620.0,28.4029028,1,1672795380
16636.2,16618.3,16636.2,16606.9,20.56390082,0,1672796160
16618.3,16630.1,16632.1,16617.4,14.77827014,1,1672796940
16630.1,16633.8,16648.0,16630.0,34.77538299,1,1672797720
16633.7,16646.2,16646.2,16632.1,12.17026368,1,1672798500
16646.2,16649.3,16649.5,16645.4,14.77389598,1,1672799280
16649.4,16646.7,16649.5,16639.0,13.88236843,0,1672800060
16646.8,16638.7,16647.6,16638.2,10.41484925,0,1672800840
16638.8,16640.7,16643.1,16624.9,20.27496708,1,1672801620
16640.7,16628.9,16641.6,16628.9,15.91494733,0,1672802400
16628.2,16652.7,16652.7,16627.3,25.67521498,1,1672803180
16652.7,16643.7,16655.4,16640.1,33.50466696,0,1672803960
16643.7,16656.5,16662.0,16643.6,34.49477908,1,1672804740
16656.4,16655.0,16669.0,16651.8,72.81948591,0,1672805520
16654.9,16661.6,16668.1,16654.9,19.53548279,1,1672806300
16661.6,16657.0,16661.9,16653.3,19.2153987,0,1672807080
16657.0,16661.5,16662.6,16656.9,9.45824879,1,1672807860
16661.6,16666.1,16671.9,16661.5,17.10439759,1,1672808640
16666.1,16668.6,16672.8,16666.1,17.32598213,1,1672809420
16668.7,16668.3,16672.1,16662.4,35.02198836,0,1672810200
16668.2,16671.3,16672.5,16666.0,25.34618775,1,1672810980
16671.2,16665.7,16671.3,16665.6,11.34051249,0,1672811760
16665.7,16654.4,16665.7,16646.5,30.5875177,0,1672812540
16654.4,16663.4,16663.5,16654.4,19.48764874,1,1672813320
16663.3,16661.2,16665.9,16653.2,27.22115445,0,1672814100
16661.2,16677.2,16677.9,16661.2,20.15109895,1,1672814880
16677.2,16684.9,16691.7,16673.5,52.58534934,1,1672815660
16684.9,16675.6,16684.9,16675.0,10.99468733,0,1672816440
16675.5,16670.6,16678.4,16669.3,15.00818386,0,1672817220
16670.7,16675.0,16676.5,16670.6,20.18779422,1,1672818000
16674.9,16669.8,16675.0,16669.8,12.823663410000002,0,1672818780
16669.9,16672.8,16672.9,16665.2,19.91341661,1,1672819560
16672.9,16673.6,16673.7,16670.0,6.75848216,1,1672820340
16673.7,16660.6,16673.7,16660.6,14.1518013,0,1672821120
16660.6,16660.4,16660.7,16654.0,25.23377895,0,1672821900
16660.3,16689.5,16689.6,16660.1,18.77553472,1,1672822680
16689.5,16716.6,16733.0,16689.5,81.60279429,1,1672823460
16716.5,16711.7,16723.7,16702.3,25.46568312,0,1672824240
16711.6,16707.5,16712.0,16698.2,18.82518818,0,1672825020
16707.4,16708.0,16708.1,16700.0,14.57603663,1,1672825800
16708.0,16714.9,16725.5,16706.7,39.60329317,1,1672826580
16714.9,16717.8,16718.8,16712.7,14.51194675,1,1672827360
16717.9,16729.6,16754.3,16717.8,84.03521514,1,1672828140
16729.5,16732.4,16746.5,16728.4,52.75668637,1,1672828920
16732.4,16827.6,16829.0,16732.3,219.07950605,1,1672829700
16826.0,16821.7,16845.8,16797.5,154.99101142,0,1672830480
16821.8,16816.0,16835.9,16797.1,68.43100532,0,1672831260
16816.0,16815.2,16830.3,16807.4,28.22888469,0,1672832040
16815.1,16865.5,16873.6,16813.9,101.22701161,1,1672832820
16864.8,16861.6,16906.4,16861.6,97.41158925,0,1672833600
16861.7,16862.9,16876.6,16851.4,31.90999998,1,1672834380
16862.9,16869.3,16873.0,16851.4,23.62624993,1,1672835160
16869.4,16865.5,16875.7,16865.5,19.23481265,0,1672835940
16865.6,16852.8,16865.6,16852.6,18.18449218,0,1672836720
16852.8,16845.8,16852.9,16839.3,14.30979596,0,1672837500
16845.9,16853.0,16853.1,16845.8,20.87001445,1,1672838280
16853.1,16843.8,16853.1,16843.7,11.97018878,0,1672839060
16843.8,16853.1,16853.1,16841.1,13.67977186,1,1672839840
16853.1,16853.2,16861.7,16853.1,15.81572545,1,1672840620
16853.3,16863.0,16864.7,16851.9,25.68841867,1,1672841400
16863.1,16855.5,16863.1,16855.4,10.50362029,0,1672842180
16855.5,16864.3,16864.3,16852.5,29.69412265,1,1672842960
16864.3,16885.1,16885.1,16864.2,21.6301794,1,1672843740
16885.1,16872.5,16889.2,16850.0,48.70280868,0,1672844520
16872.5,16855.7,16872.6,16855.7,18.79770959,0,1672845300
16855.7,16872.6,16872.7,16853.2,28.81053783,1,1672846080
16872.6,16858.2,16876.3,16858.1,17.69653659,0,1672846860
16858.3,16872.2,16874.6,16856.7,27.72087499,1,1672847640
16872.3,16888.5,16890.1,16871.9,33.38425031,1,1672848420
16888.6,16845.0,16912.7,16840.8,108.22544481,0,1672849200
16844.9,16853.7,16865.3,16833.2,28.22116797,1,1672849980
16853.6,16871.2,16872.6,16853.6,18.86622529,1,1672850760
16871.2,16859.1,16871.3,16857.6,16.00008206,0,1672851540
16859.2,16858.2,16861.4,16855.0,17.56721955,0,1672852320
16858.3,16851.7,16858.3,16850.8,12.48541864,0,1672853100
16851.8,16850.2,16861.3,16847.5,33.19664143,0,1672853880
16850.4,16840.6,16850.6,16835.7,28.67474952,0,1672854660
16840.7,16842.9,16843.0,16837.0,10.53523593,1,1672855440
16842.9,16843.1,16844.5,16842.9,12.92661797,1,1672856220
16843.2,16836.4,16843.2,16836.2,15.9692284,0,1672857000
16836.4,16841.8,16842.2,16836.2,12.4004121,1,1672857780
16841.8,16840.4,16841.8,16840.2,9.42038191,0,1672858560
16840.4,16850.0,16851.0,16840.3,17.19194589,1,1672859340
16850.0,16847.8,16850.1,16845.5,14.69197251,0,1672860120
16847.9,16843.9,16850.2,16843.1,20.44571952,0,1672860900
16843.9,16835.0,16848.5,16835.0,23.96257482,0,1672861680
16835.1,16837.4,16838.7,16824.8,31.51479911,1,1672862460
16837.4,16836.6,16844.5,16828.4,23.49251363,0,1672863240
16836.6,16814.1,16843.4,16814.1,38.65728266,0,1672864020
16814.2,16810.7,16828.5,16808.4,41.31178101,0,1672864800
16810.6,16824.3,16824.5,16810.6,28.41915403,1,1672865580
16824.3,16822.2,16824.4,16822.2,14.72480663,0,1672866360
16822.3,16822.2,16833.7,16819.7,41.71031241,0,1672867140
16822.3,16823.1,16824.0,16822.3,11.65158905,1,1672867920
16823.1,16822.1,16823.1,16822.1,10.76643147,0,1672868700
16822.1,16814.5,16822.2,16814.5,26.82941589,0,1672869480
16814.6,16804.9,16814.6,16800.6,26.28446301,0,1672870260
16804.9,16835.8,16835.8,16796.5,85.85643058,1,1672871040
16835.7,16824.8,16856.3,16823.9,85.08790726,0,1672871820
16824.7,16827.5,16846.0,16772.1,222.63767007,1,1672872600
16827.6,16795.2,16829.7,16767.0,98.81387339,0,1672873380
16795.3,16808.6,16814.3,16795.2,21.37286181,1,1672874160
16808.6,16816.4,16832.3,16806.2,18.88717805,1,1672874940
16816.4,16850.9,16855.0,16815.6,30.88187896,1,1672875720
