open,close,high,low,volume,color,time
16626.7,16628.1,16628.1,16614.9,19.21975414,1,1672664400
16628.1,16652.0,16652.1,16627.3,65.85423308,1,1672665900
16652.1,16652.6,16658.9,16648.1,49.49527105,1,1672667400
16652.7,16636.9,16658.0,16636.8,36.23070781,0,1672668900
16636.9,16639.1,16643.2,16636.8,18.59546714,1,1672670400
16639.0,16735.3,16763.5,16638.9,483.21950916,1,1672671900
16735.2,16723.2,16757.9,16719.0,61.80227338,0,1672673400
16723.3,16739.2,16766.3,16704.0,160.46306383,1,1672674900
16739.3,16741.8,16751.8,16732.5,71.09577327,1,1672676400
16741.8,16731.8,16746.7,16720.1,52.93377788,0,1672677900
16731.8,16725.4,16735.7,16716.1,34.34062591,0,1672679400
16725.5,16714.3,16731.6,16713.9,39.99258426,0,1672680900
16714.3,16724.3,16755.0,16708.7,117.87068244,1,1672682400
16724.2,16728.3,16736.7,16721.6,54.27046035,1,1672683900
16728.3,16726.4,16728.4,16722.6,22.22448435,0,1672685400
16726.4,16719.2,16726.4,16706.0,45.66742034,0,1672686900
16719.3,16732.4,16737.1,16719.3,46.679208,1,1672688400
16732.4,16734.9,16740.4,16732.4,31.70494591,1,1672689900
16735.0,16723.7,16735.0,16723.4,39.630697510000005,0,1672691400
16723.7,16715.5,16723.7,16713.2,20.80367647,0,1672692900
16715.5,16691.0,16715.9,16688.2,100.1705446,0,1672694400
16691.0,16699.3,16706.7,16690.9,51.75767478,1,1672695900
16699.3,16690.3,16704.6,16688.5,76.40810629,0,1672697400
16690.4,16697.0,16699.4,16669.6,76.22324217,1,1672698900
16697.1,16713.1,16721.7,16693.8,102.8386234,1,1672700400
16713.1,16741.0,16748.8,16713.1,70.39854637,1,1672701900
16741.0,16732.2,16741.0,16720.6,95.76537586,0,1672703400
16732.2,16734.2,16734.4,16730.4,21.47615913,1,1672704900
16734.3,16712.1,16734.3,16709.0,52.4621544,0,1672706400
16712.0,16714.5,16714.7,16709.6,23.74205005,1,1672707900
16714.5,16712.6,16718.5,16709.2,27.5981625,0,1672709400
