open,close,high,low,volume,color,time
16626.7,16624.6,16627.2,16614.9,13.89077534,0,1672664220
16625.1,16655.3,16655.4,16625.0,74.05914577,1,1672665840
16655.4,16655.5,16658.9,16648.1,53.69416219,1,1672667460
16655.5,16641.4,16658.0,16636.8,39.244114960000005,0,1672669080
16641.5,16643.1,16643.5,16638.9,16.00378741,1,1672670700
16643.1,16747.6,16763.5,16639.8,492.99767165,1,1672672320
16747.5,16724.0,16757.9,16704.0,113.08501396,0,1672673940
16724.0,16737.6,16766.3,16723.0,130.54403782,1,1672675560
16737.7,16732.4,16751.8,16726.0,62.44055293,0,1672677180
16732.5,16725.8,16742.8,16720.1,46.98136727,0,1672678800
16725.8,16715.1,16731.6,16714.6,44.79489113,0,1672680420
16715.1,16731.7,16755.0,16708.7,118.48450703,1,1672682040
16731.6,16728.2,16736.7,16721.6,59.00963322,0,1672683660
16728.3,16726.4,16728.4,16722.6,22.37900737,0,1672685280
16726.4,16728.4,16728.7,16706.0,52.39156391,1,1672686900
16728.5,16737.0,16737.1,16728.4,42.28242387,1,1672688520
16737.0,16734.3,16740.4,16734.3,34.53655181,0,1672690140
16734.3,16720.6,16734.4,16720.5,37.4747928,0,1672691760
16720.6,16715.8,16720.6,16713.2,21.74293722,0,1672693380
16715.8,16702.0,16715.9,16688.2,107.6130178,0,1672695000
16702.0,16704.1,16706.7,16689.6,82.83992884,1,1672696620
16704.1,16699.4,16704.2,16669.6,89.6948801,0,1672698240
16699.3,16717.6,16721.7,16693.8,96.96957802,1,1672699860
16717.7,16741.0,16748.8,16709.2,80.92895633,1,1672701480
16741.1,16720.6,16741.1,16720.6,102.28678779,0,1672703100
16720.6,16734.2,16734.4,16720.6,30.61547698,1,1672704720
16734.3,16712.0,16734.3,16709.0,52.80081029,0,1672706340
16712.0,16714.0,16718.5,16709.6,30.56501568,1,1672707960
16714.0,16712.5,16714.8,16709.2,23.96741836,0,1672709580
16712.6,16710.7,16712.6,16708.7,28.74363079,0,1672711200
16710.7,16727.3,16727.9,16708.3,26.42996147,1,1672712820
16727.2,16723.2,16729.4,16720.7,31.57753097,0,1672714440
16723.3,16726.9,16731.5,16716.0,41.55542413,1,1672716060
16726.9,16720.4,16735.4,16710.1,54.93575514,0,1672717680
16720.5,16726.0,16726.1,16717.5,49.38019995,1,1672719300
16726.1,16727.9,16731.6,16722.2,52.21281554,1,1672720920
16728.0,16727.5,16730.5,16725.7,29.78446897,0,1672722540
16727.4,16740.5,16792.0,16727.4,165.64641579,1,1672724160
16740.5,16724.6,16751.8,16722.5,113.84243264,0,1672725780
16724.7,16702.3,16724.7,16687.4,96.23611788,0,1672727400
16702.3,16709.9,16722.1,16688.3,84.24401948,1,1672729020
16710.0,16678.1,16712.2,16678.1,63.75361308,0,1672730640
16678.1,16687.3,16687.3,16652.2,112.1061418,1,1672732260
16687.3,16701.7,16701.9,16678.4,95.63969666,1,1672733880
16701.6,16677.9,16701.7,16677.9,38.00840129,0,1672735500
16678.0,16663.6,16679.9,16653.1,89.48915783,0,1672737120
16663.6,16681.6,16683.7,16662.7,29.04703682,1,1672738740
16681.5,16679.6,16681.6,16676.5,21.54052811,0,1672740360
16679.5,16674.5,16681.5,16674.4,29.05112667,0,1672741980
16674.5,16687.1,16687.1,16669.0,28.0727164,1,1672743600
16687.0,16690.0,16696.2,16687.0,33.91724261,1,1672745220
16690.0,16694.5,16694.5,16689.9,21.00686825,1,1672746840
16694.4,16685.9,16694.5,16684.7,20.48564335,0,1672748460
16685.9,16692.7,16692.7,16684.8,36.25477129,1,1672750080
16692.7,16708.3,16711.1,16692.6,57.90264101,1,1672751700
