model,duration,best_features,accuracy
Ridge_Ridge,9,"['open', 'close', 'high', 'low']",0.5380313199105146
LassoCV_RandomForest,9,"['time', 'BBL_5_2.0']",0.46942580164056674
LassoCV_LogisticRegression,9,"['time', 'BBL_5_2.0']",0.5186428038777032
LassoCV_Ridge,9,"['time', 'BBL_5_2.0']",0.5190156599552572
ElasticNetCV_RandomForest,9,"['time', 'BBL_5_2.0']",0.46942580164056674
ElasticNetCV_LogisticRegression,9,"['time', 'BBL_5_2.0']",0.5186428038777032
ElasticNetCV_Ridge,9,"['time', 'BBL_5_2.0']",0.5190156599552572
RFA_RandomForest,12,"['CCI', 'MACDh_12_26_9', 'volume', 'MACD_12_26_9', 'BBP_5_2.0', 'avg_vol_last_100', 'high', 'BBB_5_2.0', 'S2', 'SMA_5', 'BBM_5_2.0', 'PP', 'EMA_20', 'open', 'low', 'R2', 'R1', 'S3', 'STOCHd_14_3_3', 'ROC', 'R3', 'time', 'RSI', 'MACDs_12_26_9', 'close', 'STOCHk_14_3_3', 'BBU_5_2.0', 'ATR', 'EMA_5', 'SMA_20', 'S1', 'BBL_5_2.0', 'EMA_10', 'turnover', 'SMA_10']",0.6238805970149254
RFA_LogisticRegression,12,"['CCI', 'MACDh_12_26_9', 'volume', 'MACD_12_26_9', 'BBP_5_2.0', 'avg_vol_last_100', 'high', 'BBB_5_2.0', 'S2', 'SMA_5', 'BBM_5_2.0', 'PP', 'EMA_20', 'open', 'low', 'R2', 'R1', 'S3', 'STOCHd_14_3_3', 'ROC', 'R3', 'time', 'RSI', 'MACDs_12_26_9', 'close', 'STOCHk_14_3_3', 'BBU_5_2.0', 'ATR', 'EMA_5', 'SMA_20', 'S1', 'BBL_5_2.0', 'EMA_10', 'turnover', 'SMA_10']",0.5417910447761194
RFA_Ridge,12,"['CCI', 'MACDh_12_26_9', 'volume', 'MACD_12_26_9', 'BBP_5_2.0', 'avg_vol_last_100', 'high', 'BBB_5_2.0', 'S2', 'SMA_5', 'BBM_5_2.0', 'PP', 'EMA_20', 'open', 'low', 'R2', 'R1', 'S3', 'STOCHd_14_3_3', 'ROC', 'R3', 'time', 'RSI', 'MACDs_12_26_9', 'close', 'STOCHk_14_3_3', 'BBU_5_2.0', 'ATR', 'EMA_5', 'SMA_20', 'S1', 'BBL_5_2.0', 'EMA_10', 'turnover', 'SMA_10']",0.491044776119403
RFE_RandomForest,12,"['volume', 'turnover', 'avg_vol_last_100', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'ROC', 'CCI']",0.6318407960199005
RFE_LogisticRegression,12,"['volume', 'turnover', 'avg_vol_last_100', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'ROC', 'CCI']",0.5572139303482587
RFE_Ridge,12,"['volume', 'turnover', 'avg_vol_last_100', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'ROC', 'CCI']",0.5597014925373134
SelectKBest_RandomForest,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.6482587064676617
SelectKBest_LogisticRegression,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5417910447761194
SelectKBest_Ridge,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5587064676616915
LogisticRegression_RandomForest,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.527363184079602
