model,duration,best_features,accuracy
LogisticRegression_GaussianNB,3,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5103003226607099
RFA_RandomForest,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.6127670144063587
RFA_LogisticRegression,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.5109289617486339
RFA_KNeighbors,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.4883258817685047
RFA_DecisionTree,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.5765027322404371
RFA_GaussianNB,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.5124192747143567
RFE_RandomForest,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.6333830104321908
RFE_LogisticRegression,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5101838052657724
RFE_KNeighbors,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5188772975658221
RFE_DecisionTree,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5705414803775459
