time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02 04:30:00,16626.7,16624.6,16627.2,16614.9,13.89077534,230900.62287454298,red,13.89077534
2023-01-02 05:24:00,16625.1,16655.5,16658.9,16625.0,127.75330796,2126487.022357242,green,70.82204165
2023-01-02 06:18:00,16655.5,16643.1,16658.0,16636.8,55.24790237,919614.577288957,red,65.63066189
2023-01-02 07:12:00,16643.1,16724.0,16763.5,16639.8,606.08268561,10131779.436157096,green,200.74366781999998
2023-01-02 08:06:00,16724.0,16732.4,16766.3,16723.0,192.98459075,3231004.5752805183,green,199.191852406
2023-01-02 09:00:00,16732.5,16715.1,16742.8,16714.6,91.7762584,1535092.313147353,red,181.28925340499998
2023-01-02 09:54:00,16715.1,16728.2,16755.0,16708.7,177.49414025,2969794.192821781,green,180.74709438285714
2023-01-02 10:48:00,16728.3,16728.4,16728.7,16706.0,74.77057128,1250078.475542481,green,167.50002899499998
2023-01-02 11:42:00,16728.5,16734.3,16740.4,16728.4,76.81897568,1285590.538560972,green,157.42435640444444
2023-01-02 12:36:00,16734.3,16715.8,16734.4,16713.2,59.21773002,990323.785857055,red,147.603693766
2023-01-02 13:30:00,16715.8,16704.1,16715.9,16688.2,190.45294664,3180338.966002071,red,151.49908039090909
2023-01-02 14:24:00,16704.1,16717.6,16721.7,16669.6,186.66445812,3116522.8568811677,green,154.429528535
2023-01-02 15:18:00,16717.7,16720.6,16748.8,16709.2,183.21574412,3065210.953480082,green,156.64385281076923
2023-01-02 16:12:00,16720.6,16712.0,16734.4,16709.0,83.41628727,1394890.235461728,red,151.413312415
2023-01-02 17:06:00,16712.0,16712.5,16718.5,16709.2,54.53243404,911385.550264804,green,144.95458718999998
2023-01-02 18:00:00,16712.6,16727.3,16727.9,16708.3,55.17359226,922140.294606762,green,139.343275006875
2023-01-02 18:54:00,16727.2,16726.9,16731.5,16716.0,73.1329551,1223048.084936168,red,135.44855030647057
2023-01-02 19:48:00,16726.9,16726.0,16735.4,16710.1,104.31595509,1744451.565881299,red,133.7189616833333
2023-01-02 20:42:00,16726.1,16727.5,16731.6,16722.2,81.99728451,1371633.857215099,green,130.99676814789473
2023-01-02 21:36:00,16727.4,16724.6,16792.0,16722.5,279.48884843,4682001.640787219,red,138.42137216199998
2023-01-02 22:30:00,16724.7,16709.9,16724.7,16687.4,180.48013736000001,3014919.674955074,red,140.42417050476192
2023-01-02 23:24:00,16710.0,16687.3,16712.2,16652.2,175.85975488,2933399.264778186,red,142.03487888545453
2023-01-03 00:18:00,16687.3,16677.9,16701.9,16677.9,133.64809795,2230701.312495002,red,141.67023623608696
2023-01-03 01:12:00,16678.0,16681.6,16683.7,16653.1,118.53619465,1975407.411132447,green,140.70631783666667
2023-01-03 02:06:00,16681.5,16674.5,16681.6,16674.4,50.59165478,843812.229661894,red,137.1017313144
2023-01-03 03:00:00,16674.5,16690.0,16696.2,16669.0,61.98995901,1034190.847878739,green,134.212816995
2023-01-03 03:54:00,16690.0,16685.9,16694.5,16684.7,41.4925116,692602.528777825,red,130.77873161
2023-01-03 04:48:00,16685.9,16708.3,16711.1,16684.8,94.1574123,1572018.154417327,green,129.47082734892857
2023-01-03 05:42:00,16708.4,16749.6,16773.6,16708.3,167.72198053,2807820.978021328,green,130.78983263103447
2023-01-03 06:36:00,16749.3,16714.0,16749.3,16712.6,48.27111977,807402.801577416,red,128.039208869
2023-01-03 07:30:00,16714.0,16714.2,16735.5,16708.3,81.28262995,1359146.6541392491,green,126.53093212967741
2023-01-03 08:24:00,16714.2,16731.6,16732.1,16699.8,77.32506422,1292140.26459829,green,124.9932487575
2023-01-03 09:18:00,16731.7,16737.8,16756.1,16726.6,93.37768432,1563133.005283594,green,124.03520135030303
2023-01-03 10:12:00,16737.8,16725.0,16737.9,16725.0,41.151320750000004,688600.927104323,red,121.59744015617646
2023-01-03 11:06:00,16725.0,16721.6,16736.1,16711.5,105.28233539,1760710.486809062,red,121.13129430571428
2023-01-03 12:00:00,16721.7,16706.5,16724.2,16706.5,98.69126655000001,1649950.611274067,red,120.5079602013889
2023-01-03 12:54:00,16706.5,16723.3,16731.2,16704.1,69.30488729,1158909.468147757,green,119.12409336594595
2023-01-03 13:48:00,16723.3,16765.2,16765.4,16723.2,231.45335333,3874937.165286966,green,122.08012652289474
2023-01-03 14:42:00,16765.3,16642.0,16770.0,16621.6,467.30661687,7794526.151010826,red,130.93208781384615
2023-01-03 15:36:00,16642.1,16649.5,16687.6,16635.7,245.96774010000001,4098329.3667248967,green,133.807979121
2023-01-03 16:30:00,16649.5,16629.9,16662.9,16616.4,140.21391312,2332922.887199022,red,133.96422141365852
2023-01-03 17:24:00,16630.0,16634.8,16648.0,16606.9,94.96827818,1579157.187869022,green,133.0357465747619
2023-01-03 18:18:00,16634.9,16634.1,16649.5,16632.1,54.43812958,906034.163203341,red,131.20789501674417
2023-01-03 19:12:00,16634.1,16651.0,16655.4,16624.9,103.0841528,1715227.738111809,green,130.56871905727272
2023-01-03 20:06:00,16650.9,16662.6,16669.0,16645.0,140.37295081,2338478.00200076,green,130.786590874
2023-01-03 21:00:00,16662.5,16671.3,16672.8,16661.5,95.16067627,1586109.98872633,green,130.01211446956523
