accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5400645001240387,0.06064724922180176,True,,,1,38f5b_00005,53e154ccfce64bfa90258995dca30c79,2023-04-22_02-08-31,1682154511,0.06064724922180176,21624,Tentacle,127.0.0.1,0.06064724922180176,0,1,0.0055141448974609375
