time,open,close,high,low,volume,turnover,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI,color_change
1672718400,-2.1210641700467048,-2.11971661501636,-2.126183634197532,-2.1132322581359846,-0.791650736396682,-0.8235422817186072,103.79409820441175,-0.24396876669613723,-0.15595408778950215,-0.21163091404190706,16683.275,16695.350000000002,16670.350000000002,16708.275,16658.275,16720.350000000002,16645.350000000002,16663.73430279524,16678.49,16693.245697204762,0.176942843204157,0.9137384981055412,-0.29313237326271263,16678.49,16692.445,16706.636250000003,16684.62275327334,16690.37848595651,16697.63549309978,21.942060085836506,18.31584803687794,-1.4840064248485916,-0.2648307800108207,-0.4725277836058169,1
1672720920,-2.1190549489865065,-2.1188286581538884,-2.1239659753315188,-2.1113285033437563,-0.6927871475239803,-0.7532627272443122,102.406626008,-0.24029341776149846,-0.11438858195670386,-0.21960962208616347,16688.195646536704,16697.004353463293,16681.891293073408,16703.30870692659,16673.08258614682,16712.11741385318,16666.778232683522,16667.90342280694,16683.239999999998,16698.576577193056,0.1838560998110496,0.8247139134965247,-0.2279626463358628,16683.239999999998,16687.0275,16705.95625,16687.48183551556,16690.89148850987,16697.213065185515,26.162374821172023,22.05134318868184,-1.4965299829336467,-0.3310012979604119,-0.29798870871757605,1
1672723440,-2.1176063336975375,-2.1075160877260037,-2.104675863290643,-2.1097441247760544,-0.25198950647597695,-0.438797417574038,103.45706779472222,-0.2183269097707575,-0.027205549732896663,-0.2213819253035096,16692.899999999998,16701.099999999995,16684.999999999996,16708.999999999996,16676.8,16717.199999999993,16668.899999999998,16659.317284280958,16693.374999999996,16727.432715719035,0.4080387066011307,0.9650194431903224,0.46033800714210954,16693.374999999996,16687.69,16705.92875,16700.004557010376,16697.10212696262,16699.864201834513,36.32570338578733,28.143379430931954,-1.4631188289543002,-0.09815304943533125,0.559399976080846,0
1672725960,-2.111225405425042,-2.100092768355745,-2.098339695102034,-2.1033072878274313,-0.5466200645398259,-0.6482710112939537,102.91538944756756,-0.1886835142786879,0.06517582003005074,-0.21657776330063405,16723.257244967506,16757.392755032488,16690.914489935014,16789.73551006498,16656.778979870032,16823.871020129962,16624.43622483754,16659.282974305774,16707.465,16755.647025694227,0.5767724271064039,0.8993709214742346,0.7920803529604681,16707.465,16691.932500000003,16706.79375,16715.319704673584,16705.983558423963,16704.25332546932,49.49928469241592,37.329120966458426,-1.432432042962198,0.03930833734908113,0.9799542070393374,1
1672728480,-2.1043230615046387,-2.1088480230197106,-2.1139337090328882,-2.10133148565424,-0.8065041499165481,-0.8338824738136726,101.08358594921052,-0.18000051254463145,0.07728017452291001,-0.21091191385428595,16742.211955817085,16777.338044182907,16710.823911634172,16808.72608836582,16675.69782326835,16843.85217673164,16644.309779085437,16673.631952701435,16715.239999999998,16756.84804729856,0.4978456462313814,0.5728224513459753,0.1997135317446556,16715.239999999998,16696.225,16706.763750000002,16717.313136449055,16708.76836598324,16705.876818281766,56.19933237958862,47.34144015259729,-1.4334768075663453,0.04147636923868915,0.44516300469403264,0
1672731000,-2.105249776466899,-2.1095672680783117,-2.1117512511012557,-2.102227275769788,-0.6782626832533846,-0.7424959369507814,99.97972542666668,-0.17460752561019122,0.07726320325412542,-0.20524727256234382,16721.066666666666,16729.533333333333,16712.833333333332,16737.766666666666,16704.366666666665,16746.233333333334,16696.13333333333,16687.3121642099,16720.954999999998,16754.597835790097,0.4024032812730926,0.4750318312867803,0.15537752007425865,16720.954999999998,16699.722499999996,16707.09625,16717.967090966038,16710.678663077197,16707.152835588266,57.2463584519812,54.31499184132858,-1.4414087590947626,0.010861981543582632,0.6086284339996844,1
1672733520,-2.106072777802714,-2.1130924568223235,-2.116647002887287,-2.105917931045846,-0.5892339598684639,-0.6793491692925427,99.36019745175,-0.1764734935047355,0.05584693720564494,-0.2011072171168364,16721.625,16733.15,16707.75,16747.025,16696.225,16758.550000000003,16682.35,16700.06907994706,16724.184999999998,16748.300920052934,0.2883957580346835,0.1924230971193492,-0.061389349750744455,16724.184999999998,16703.7125,16706.661249999997,16715.094727310694,16710.437087972252,16707.362089341765,50.58492401870086,54.67687161675689,-1.4518546091386204,0.029927806645040324,0.27598570356732816,1
1672736040,-2.108246977363338,-2.108475081137473,-2.1091815828914315,-2.104950477721054,-0.6693681921733982,-0.7361426594451397,98.39404550585364,-0.17059907710348282,0.06153608568144469,-0.19656216132136906,16710.24732781047,16720.69465562094,16698.90267218953,16732.03931124188,16688.45534437906,16742.48663905235,16677.110688758123,16699.509830640753,16723.645,16747.78016935925,0.2886352748966844,0.4731719305399096,0.18310052833036763,16723.645,16708.510000000002,16706.6475,16717.513151540465,16712.603071977293,16708.789509404454,53.37040087863807,53.73389444977337,-1.4453806576539936,0.060937158771083716,0.5828798024294295,1
1672738560,-2.107025252397523,-2.1015845358846956,-2.104499858618737,-2.0990703337287715,-0.6503278733879222,-0.7223196578177123,97.56130921809525,-0.15498453919063762,0.09480569749075471,-0.18964870110068438,16722.55,16742.6,16702.3,16762.85,16682.25,16782.899999999998,16662.0,16701.73591364108,16722.805,16743.87408635892,0.2519802910925394,0.9495923476999752,0.5030939237768246,16722.805,16715.135000000002,16707.685,16725.592101026978,16717.902513435965,16711.92860374689,59.47614392712026,54.47715627481973,-1.4421110059598512,0.13120163246134361,0.8721240439783344,1
1672741080,-2.1029689129857805,-2.1055270643540673,-2.11097683054487,-2.0968883666811204,-0.8025453024858743,-0.8309806789942975,96.08477085906976,-0.14975292269518672,0.09080782843141223,-0.18301984205977467,16738.92016528595,16758.929834714047,16721.740330571898,16776.109669428097,16701.7306611438,16796.119338856195,16684.55082642975,16702.826842182927,16724.675,16746.52315781707,0.2612685486213897,0.6367392173296483,0.2498437306995391,16724.675,16719.957499999997,16708.04375,16727.27806735132,16720.22023826579,16713.711593866232,65.23649857244187,59.36101445940008,-1.4567337567926064,0.06180911029251044,0.5636644178538343,0
