time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02 04:50:00,16626.7,16619.4,16627.2,16614.9,10.98788915,182654.72050483298,red,10.98788915
2023-01-02 05:19:00,16619.3,16652.1,16652.1,16619.3,73.81308048999999,1228030.73885256,green,42.400484819999996
2023-01-02 05:48:00,16652.1,16652.1,16658.9,16648.1,51.64347094,860112.360346527,grey,45.48148019333333
2023-01-02 06:17:00,16652.1,16641.4,16658.0,16636.8,44.49786252,740807.875582047,red,45.235575775
2023-01-02 06:46:00,16641.5,16698.2,16698.4,16638.9,110.57296641,1843273.06936994,green,58.303053902
2023-01-02 07:15:00,16698.2,16738.1,16763.5,16682.6,415.99775508,6957849.709880294,green,117.91883743166666
2023-01-02 07:44:00,16738.1,16748.9,16748.9,16704.0,123.61145114,2066969.064176283,green,118.73206796142857
2023-01-02 08:13:00,16748.8,16751.8,16766.3,16732.5,126.40075116,2116860.4092506953,green,119.69065336125
2023-01-02 08:42:00,16751.8,16731.8,16751.8,16720.1,61.75892955,1033561.154930779,red,113.25379516
2023-01-02 09:11:00,16731.8,16731.6,16735.7,16716.1,38.65755538,646577.42851726,red,105.79417118199999
2023-01-02 09:40:00,16731.6,16728.3,16731.6,16708.7,62.106240549999995,1038375.356281194,red,101.82254112454547
2023-01-02 10:09:00,16728.2,16731.8,16755.0,16724.2,121.73682612,2037486.115065789,green,103.48206487416667
2023-01-02 10:38:00,16731.8,16724.1,16731.9,16721.6,40.29983855,674058.163544815,red,98.62189361846154
2023-01-02 11:07:00,16724.1,16710.8,16726.5,16710.7,24.51024421,409797.263841773,red,93.328204375
2023-01-02 11:36:00,16710.8,16732.4,16737.1,16706.0,73.36043514,1226959.874295755,green,91.99701975933334
2023-01-02 12:05:00,16732.4,16734.4,16740.4,16732.4,35.51980112,594475.592394775,green,88.467193594375
2023-01-02 12:34:00,16734.4,16720.6,16734.4,16720.5,38.81890293,649389.451821781,red,85.5467059082353
2023-01-02 13:03:00,16720.6,16715.8,16720.6,16713.2,22.13022179,369900.953223622,red,82.02356790166667
2023-01-02 13:32:00,16715.8,16697.4,16715.9,16688.2,110.72454524,1848803.7490199332,red,83.53414565631579
2023-01-02 14:01:00,16697.4,16689.0,16706.7,16689.0,88.18349834,1472699.110637337,red,83.7666132905
2023-01-02 14:30:00,16689.0,16696.3,16699.4,16669.6,99.16782254,1654888.610974075,green,84.50000420714285
2023-01-02 14:59:00,16696.3,16718.1,16721.7,16693.8,105.72006099,1766365.140275281,green,85.46455224272728
2023-01-02 15:28:00,16718.2,16735.0,16748.8,16718.1,108.81419241,1820918.321674699,green,86.47975398913044
2023-01-02 15:57:00,16734.9,16731.7,16736.2,16720.6,64.15691423,1073333.480462618,red,85.54963566583332
2023-01-02 16:26:00,16731.7,16712.2,16734.4,16712.2,30.162142,504603.065438785,red,83.3341359192
2023-01-02 16:55:00,16712.3,16710.5,16716.4,16709.0,52.17743435,871988.441458661,red,82.13580124346154
2023-01-02 17:24:00,16710.4,16712.5,16718.5,16709.2,34.86193976,582660.962846101,green,80.38491748481482
2023-01-02 17:53:00,16712.6,16710.6,16712.6,16708.7,21.33747254,356554.288459549,red,78.27608016535714
2023-01-02 18:22:00,16710.6,16723.0,16723.0,16708.3,33.33550994,557171.092652411,green,76.72640533
2023-01-02 18:51:00,16723.0,16723.3,16729.4,16720.7,35.91520023,600666.7478291331,green,75.36603182666666
2023-01-02 19:20:00,16723.3,16726.9,16731.5,16716.0,43.53666751,728061.759091064,green,74.33927813903226
2023-01-02 19:49:00,16727.0,16720.5,16735.4,16710.1,54.50641264,911573.971627342,red,73.7195010921875
2023-01-02 20:18:00,16720.5,16729.1,16729.2,16717.5,54.09980973,904639.914425091,green,73.12496499030303
2023-01-02 20:47:00,16729.2,16727.9,16731.6,16722.2,50.96741636,852590.9754539169,red,72.47327238352942
2023-01-02 21:16:00,16727.9,16729.7,16730.5,16725.7,36.65948095,613227.159616718,green,71.45002119971429
2023-01-02 21:45:00,16729.7,16739.3,16792.0,16729.6,187.59330445999998,3143701.921461692,green,74.6762235125
2023-01-02 22:14:00,16739.3,16715.0,16751.8,16693.7,122.59366548999999,2050803.456172406,red,75.9712895118919
2023-01-02 22:43:00,16714.9,16707.1,16722.1,16687.4,120.16524542,2007305.966391309,red,77.13428835157895
2023-01-02 23:12:00,16707.2,16698.5,16712.2,16694.8,55.98472991,935383.52110615,red,76.59199198128205
2023-01-02 23:41:00,16698.5,16679.9,16702.1,16652.2,122.90456016,2049047.896230628,red,77.74980618575
