time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02 05:08:00,16626.7,16627.1,16627.2,16626.6,5.11372319,85024.894949183,green,5.11372319
2023-01-02 05:15:00,16627.1,16620.0,16627.2,16614.9,7.056585,117280.951690048,red,6.085154095
2023-01-02 05:22:00,16619.9,16631.4,16631.5,16619.9,11.380321499999999,189214.84313480498,green,7.850209896666667
2023-01-02 05:29:00,16631.5,16627.4,16631.7,16627.3,16.2958517,271013.08320119,red,9.9616203475
2023-01-02 05:36:00,16627.3,16649.9,16651.2,16627.3,38.709779929999996,644173.727016537,green,15.711252264
2023-01-02 05:43:00,16649.8,16652.0,16652.1,16649.8,6.5177259,108524.274073561,green,14.178997869999998
2023-01-02 05:50:00,16652.1,16649.0,16658.8,16648.9,18.81048223,313293.121746945,red,14.840638492857142
2023-01-02 05:57:00,16649.0,16648.1,16649.0,16648.1,1.9592966699999999,32619.603225224,red,13.230470765
2023-01-02 06:04:00,16648.2,16653.5,16653.5,16648.1,7.92832071,132008.001558633,green,12.64134298111111
2023-01-02 06:11:00,16653.7,16655.5,16658.9,16652.1,27.87199647,464235.144635659,green,14.16440833
2023-01-02 06:18:00,16655.5,16657.4,16658.0,16654.8,10.76072668,179236.39060828998,green,13.854982725454546
2023-01-02 06:25:00,16657.4,16645.9,16657.4,16645.9,11.2667469,187622.362099673,red,13.639296406666666
2023-01-02 06:32:00,16645.6,16636.8,16645.6,16636.8,4.34850185,72363.53541897,red,12.924619902307692
2023-01-02 06:39:00,16636.9,16641.4,16643.2,16636.8,12.922244370000001,214995.761927249,green,12.924450221428572
2023-01-02 06:46:00,16641.5,16639.0,16641.5,16639.0,6.9676348,115940.826178588,red,12.527329193333333
2023-01-02 06:53:00,16639.1,16639.1,16639.1,16639.0,0.63314088,10534.875720114,grey,11.78394242375
2023-01-02 07:00:00,16639.1,16638.9,16639.1,16638.9,1.8134833300000002,30174.580658587,red,11.19744483
2023-01-02 07:07:00,16638.9,16639.9,16645.7,16638.9,11.90575222,198133.570031823,green,11.236795240555557
