date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
2023-01-02,04:36:00,16623.35,16622.2,16627.2,16614.9,12.17030819,202305.846639231,red,12.17030819,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,05:22:00,16622.775,16637.95,16658.8,16619.9,99.38030509,1653851.684037398,green,55.77530664,,,,16621.433333333334,16627.966666666667,16615.666666666668,16633.733333333334,16609.133333333335,16640.266666666666,16603.36666666667,,,,,,,,,,,,,,,,,
2023-01-02,06:08:00,16630.362500000003,16647.0,16658.9,16630.362500000003,76.4921599,1273599.245668192,red,62.68092439333333,,,,16638.88333333333,16657.86666666666,16618.966666666664,16677.78333333333,16599.983333333334,16696.76666666666,16580.066666666666,,,,,,,,,,,,,,,,,
2023-01-02,06:54:00,16638.68125,16699.375,16763.5,16638.68125,507.68928281,8485649.5833327,green,173.93301399749998,,,,16645.420833333334,16660.479166666664,16631.941666666666,16673.958333333332,16616.883333333335,16689.016666666663,16603.404166666667,,,,,,,,,,,,,,,,,
2023-01-02,07:40:00,16669.028125,16741.325,16766.3,16669.028125,218.32536244,3653362.218972244,red,182.811483686,,,,16700.51875,16762.356249999997,16637.5375,16825.337499999998,16575.7,16887.174999999996,16512.71875,16581.070218079363,16669.57,16758.069781920636,1.0618124153248878,0.9053964791932958,,16669.57,,,16669.57,,,,,,,
2023-01-02,08:26:00,16705.1765625,16735.675,16751.8,16705.1765625,105.45673679,1765198.800663608,red,169.91902587,,,,16725.551041666666,16782.07395833333,16684.802083333332,16822.822916666664,16628.279166666667,16879.34583333333,16587.530208333334,16605.820089218625,16692.265000000003,16778.70991078138,1.0357481238331403,0.7510847637391953,,16692.265000000003,,,16691.605,,,,,,,
2023-01-02,09:12:00,16720.42578125,16723.800000000003,16735.7,16713.9,71.21403372,1190931.476402372,red,155.8183127057143,,,,16730.883854166666,16756.591145833332,16709.967708333334,16777.507291666665,16684.260416666668,16803.21458333333,16663.344270833335,16640.667590567908,16709.434999999998,16778.202409432088,0.8230967645774986,0.604446278539772,,16709.434999999998,,,16702.33666666667,,,,,,,
2023-01-02,09:58:00,16722.112890625,16725.05,16755.0,16708.7,158.31843129,2649142.298739587,green,156.13082752875,,,,16724.46666666667,16735.03333333334,16713.23333333334,16746.26666666667,16702.66666666667,16756.83333333334,16691.43333333334,16696.22092325849,16725.045,16753.869076741506,0.3446816046415203,0.5000867330469222,,16725.045,,,16709.90777777778,,,,,,,
2023-01-02,10:44:00,16723.5814453125,16721.7,16728.4,16717.9,47.54614994,795183.306559962,red,144.0658633522222,,,,16729.583333333332,16750.466666666664,16704.166666666664,16775.88333333333,16683.283333333333,16796.766666666663,16657.866666666665,16714.249770643917,16729.510000000002,16744.770229356087,0.18243486337716874,0.24410607410408494,,16729.510000000002,,,16713.838518518518,,,,,,,
2023-01-02,11:30:00,16722.64072265625,16726.175000000003,16740.4,16706.0,103.50633154,1731280.264681498,green,140.009910171,,,,16722.666666666668,16727.433333333334,16716.933333333334,16733.166666666668,16712.166666666668,16737.933333333334,16706.433333333334,16716.817008744678,16726.48,16736.14299125532,0.11554124065938184,0.48421813743085607,,16726.48,16698.025,,16717.95067901235,16698.025,,,,,,
2023-01-02,12:16:00,16724.407861328127,16730.45,16740.4,16720.5,54.15082091,905996.6182663612,red,132.20453842,,,,16724.19166666667,16742.38333333334,16707.983333333337,16758.59166666667,16689.791666666668,16776.78333333334,16673.583333333336,16719.606140763375,16725.435000000005,16731.263859236635,0.06970053976628762,0.9301870911962026,,16725.435000000005,16708.85,,16722.11711934157,16703.920454545456,,,,,0.651237501654414,
2023-01-02,13:02:00,16727.428930664064,16707.525,16727.428930664064,16688.2,123.80844619,2067627.3743169268,red,131.5048640675,,,,16730.45,16740.4,16720.5,16750.350000000002,16710.55,16760.300000000003,16700.6,16706.493336874893,16722.18,16737.866663125107,0.18761504929509024,0.03288344745087389,,16722.18,16715.807500000003,,16717.253079561047,16704.575826446282,,,,,0.41817050778491777,
2023-01-02,13:48:00,16717.476965332033,16697.15,16717.476965332033,16688.5,114.18176705,1906693.9228675188,red,130.17231814307692,,,,16707.717976888023,16727.235953776046,16688.007023111983,16746.946907552086,16668.48904622396,16766.46488444011,16648.77809244792,16691.77789291779,16716.600000000002,16741.422107082213,0.29697554624996714,0.1082121486386675,,16716.600000000002,16720.822500000002,,16710.5520530407,16703.22567618332,,,,,0.30125548146814113,
2023-01-02,14:34:00,16707.313482666017,16699.1,16721.7,16669.6,171.53279474,2864216.898217224,green,133.12663790000002,,,,16701.042321777346,16713.584643554692,16684.60767822266,16730.01928710938,16672.065356445313,16742.561608886725,16655.630712890626,16684.5371715323,16712.08,16739.6228284677,0.32961580446838473,0.26436697459694297,,16712.08,16720.795000000002,,16706.734702027134,16702.475553240896,,,,,-0.0016467682173821187,-7.500979818126676
