time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
1672635360,16627.45,16625.375,16631.7,16614.9,36.86198127,612907.604558552,green,36.86198127,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672637580,16626.4125,16641.9,16658.8,16626.4125,75.27493051,1253013.7282613912,green,56.06845589,,,,16623.99166666667,16633.083333333336,16616.283333333336,16640.791666666668,16607.19166666667,16649.883333333335,16599.483333333337,,,,,,,,,,,,,,,,,
1672639800,16634.15625,16647.625,16658.9,16634.15625,68.90545526,1147349.575428758,red,60.34745568,,,,16642.37083333333,16658.329166666663,16625.941666666662,16674.75833333333,16609.98333333333,16690.716666666664,16593.55416666666,,,,,,,,,,,,,,,,,
1672642020,16640.890625,16692.4,16763.5,16638.9,458.88008825,7668358.432569106,green,159.9806138225,,,,16646.89375,16659.63125,16634.887499999997,16671.6375,16622.149999999998,16684.375,16610.143749999996,,,,,,,,,,,,,,,,,
1672644240,16666.6453125,16728.525,16757.9,16666.6453125,117.63770346,1968203.489083345,red,151.51203174999998,,,,16698.266666666666,16757.63333333333,16633.033333333333,16822.866666666665,16573.666666666668,16882.23333333333,16508.433333333334,16591.437114779295,16667.165,16742.892885220706,0.9087074522956424,0.905134778431813,,16667.165,,,16667.165,,,,,,,
1672646460,16697.585156250003,16733.45,16766.3,16697.585156250003,196.13484818,3282576.950062882,green,158.94916782166666,,,,16717.690104166668,16768.734895833335,16677.480208333334,16808.94479166667,16626.435416666667,16859.989583333336,16586.225520833334,16611.42550821058,16688.780000000002,16766.134491789424,0.9270239261278708,0.7887356568872648,,16688.780000000002,,,16689.260000000002,,,,,,,
1672648680,16715.517578125,16734.85,16751.8,16715.517578125,71.84986133,1202424.113410946,red,146.50640975142855,,,,16732.445052083334,16767.304947916666,16698.59010416667,16801.15989583333,16663.730208333338,16836.019791666662,16629.875260416673,16639.982067845944,16707.37,16774.757932154054,0.8066850994986681,0.7038940736241738,,16707.37,,,16704.45666666667,,,,,,,
1672650900,16725.1837890625,16722.15,16735.7,16714.6,57.66208464,964339.858126591,red,135.4008691125,,,,16734.055859375,16752.594140625,16716.31171875,16770.33828125,16697.7734375,16788.876562499998,16680.029296875,16691.103153728094,16722.275,16753.44684627191,0.3728182471811672,0.4979949856208445,,16722.275,,,16710.35444444445,,,,,,,
1672653120,16723.66689453125,16727.9,16755.0,16708.7,142.88046983,2390722.86035384,green,136.2319358588889,,,,16724.15,16733.700000000004,16712.600000000002,16745.250000000004,16703.05,16754.800000000007,16691.5,16720.355909136764,16729.375,16738.394090863236,0.1078234047982756,0.4182290087568004,,16729.375,,,16716.20296296297,,,,,,,
1672655340,16725.783447265625,16728.050000000003,16736.7,16721.6,55.95052973,935939.131886011,red,128.203795246,,,,16730.533333333333,16752.366666666665,16706.066666666666,16776.833333333332,16684.233333333334,16798.666666666664,16659.766666666666,16720.21719690166,16729.280000000002,16738.342803098345,0.1083466006707109,0.4321402006281858,,16729.280000000002,16698.2225,,16720.151975308647,16698.222500000003,,,,,,
1672657560,16726.916723632814,16721.775,16728.7,16706.0,59.34163313,991989.883155799,green,121.94359869,,,,16728.783333333336,16735.966666666674,16720.866666666672,16743.88333333334,16713.683333333334,16751.066666666677,16705.76666666667,16717.380774992223,16726.945,16736.509225007776,0.1143571047525565,0.2297219588730529,,16726.945,16707.8625,,16720.6929835391,16702.504772727276,,,,,0.5798365450403462,
