date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI
2023-01-02,05:06:00,16623.35,16622.2,16627.2,16614.9,12.2094194,202955.871526796,red,12.2094194,,,,,,,,,,,,,,,,
2023-01-02,05:23:00,16622.775,16629.600000000002,16639.3,16619.9,44.32411731,737094.06551183,green,28.266768355,,,,16621.433333333334,16627.966666666667,16615.666666666668,16633.733333333334,16609.133333333335,16640.266666666666,16603.36666666667,,,,,,
2023-01-02,05:40:00,16626.1875,16646.575,16658.8,16626.1875,47.35093274,788474.958773643,green,34.628156483333335,,,,16629.600000000002,16639.300000000003,16619.900000000005,16649.0,16610.200000000004,16658.7,16600.500000000007,,,,,,
2023-01-02,05:57:00,16636.38125,16653.725,16658.9,16636.38125,18.2448648,303826.504437029,green,30.5323335625,,,,16643.854166666668,16661.520833333336,16628.908333333336,16676.466666666667,16611.24166666667,16694.133333333335,16596.295833333337,,,,,,
2023-01-02,06:14:00,16645.053125,16653.875,16658.9,16645.053125,40.30449161,671291.019278605,red,32.486765172000005,,,,16649.66875,16662.956250000003,16640.4375,16672.187500000004,16627.149999999998,16685.475000000006,16617.918749999997,16615.241476154482,16641.195,16667.148523845517,0.3119189919415924,0.7442828202342621,
2023-01-02,06:31:00,16649.4640625,16643.975,16649.4640625,16636.8,18.70355848,311209.711088371,red,30.18956405666667,,,,16652.609375,16660.165625,16646.31875,16666.456250000003,16638.762499999997,16674.012500000004,16632.471874999996,16627.794550132425,16645.55,16663.305449867574,0.21333569473612465,0.45564742060191227,
2023-01-02,06:48:00,16646.719531249997,16640.275,16646.719531249997,16639.0,8.25804888,137411.656392391,red,27.05649046,,,,16643.413020833334,16650.026041666668,16637.361979166668,16656.077083333334,16630.748958333334,16662.690104166668,16624.697916666668,16636.925743520114,16647.685,16658.44425647989,0.1292582900251533,0.15564534994347035,
2023-01-02,07:05:00,16643.497265625,16696.125,16763.5,16638.9,440.31080858,7358414.224738898,green,78.713280225,,,,16641.998177083333,16644.996354166666,16637.27682291667,16649.71770833333,16634.278645833336,16652.715885416663,16629.55729166667,16617.60637161642,16657.595,16697.58362838358,0.48012487257110475,0.9817619603054396,
2023-01-02,07:22:00,16669.8111328125,16738.0,16747.6,16669.8111328125,60.18341552,1006847.776643461,green,76.65440636888889,,,,16699.508333333335,16760.11666666667,16635.51666666667,16824.108333333334,16574.908333333336,16884.716666666667,16510.91666666667,16599.46522821265,16674.45,16749.43477178735,0.8993972429357372,0.9237527066176991,
2023-01-02,07:39:00,16703.90556640625,16736.9,16757.9,16703.90556640625,45.76872942,766040.920210855,red,73.56583867399999,,,,16718.470377604168,16767.129622395834,16689.340755208337,16796.259244791665,16640.68151041667,16844.91848958333,16611.55188802084,16605.60823645684,16691.055,16776.50176354316,1.0238629438721647,0.7682664509396183,
