date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI
2023-01-02,05:00:00,16627.4,16624.45,16628.1,16614.9,19.21975414,319504.631511337,green,19.21975414,,,,,,,,,,,,,,,,
2023-01-02,05:25:00,16625.925000000003,16639.875,16652.1,16625.925000000003,65.85423308,1095727.142553987,green,42.53699361,,,,16622.483333333334,16630.066666666666,16616.86666666667,16635.68333333333,16609.283333333336,16643.266666666663,16603.66666666667,,,,,,
2023-01-02,05:50:00,16632.9,16652.925,16658.9,16632.9,49.49527105,824339.365596069,green,44.85641942333333,,,,16639.3,16652.674999999996,16626.5,16665.474999999995,16613.125000000004,16678.84999999999,16600.325000000004,,,,,,
2023-01-02,06:15:00,16642.9125,16646.1,16658.0,16636.8,36.23070781,603287.830041157,red,42.69999152,,,,16648.24166666667,16663.583333333336,16637.583333333336,16674.24166666667,16622.24166666667,16689.583333333336,16611.583333333336,,,,,,
2023-01-02,06:40:00,16644.50625,16639.0,16644.50625,16636.8,18.59546714,309404.817306115,green,37.879086644,,,,16646.966666666667,16657.133333333335,16635.933333333334,16668.166666666668,16625.766666666666,16678.333333333336,16614.733333333334,16621.581289085807,16640.47,16659.358710914195,0.2270213631489283,0.461087868656603,
2023-01-02,07:05:00,16641.753125,16694.175,16763.5,16638.9,483.21950916,8076172.300087293,green,112.10249039666668,,,,16640.10208333333,16643.404166666664,16635.697916666664,16647.80833333333,16632.395833333332,16651.110416666663,16627.991666666665,16613.414992682927,16654.415,16695.415007317075,0.49236202312809,0.9848779622466157,
2023-01-02,07:30:00,16667.9640625,16733.825,16757.9,16667.9640625,61.80227338,1034374.189458975,red,104.91674510857142,,,,16698.858333333334,16758.816666666666,16634.216666666667,16823.458333333332,16574.258333333335,16883.416666666664,16509.61666666667,16601.48071262117,16673.204999999998,16744.929287378825,0.8603539316985221,0.9225904656244615,
2023-01-02,07:55:00,16700.89453125,16733.2,16766.3,16700.89453125,160.46306383,2685020.154695697,green,111.86003494875,,,,16719.896354166664,16771.828645833328,16681.892708333326,16809.832291666666,16629.96041666666,16861.76458333333,16591.956770833323,16607.627784545555,16689.260000000002,16770.89221545445,0.9782604555797781,0.7691339427417506,
2023-01-02,08:20:00,16717.047265625,16741.35,16751.8,16717.047265625,71.09577327,1190249.870871833,green,107.33067254,,,,16733.46484375,16766.03515625,16700.6296875,16798.8703125,16668.059375,16831.440625,16635.22421875,16631.54624162405,16708.31,16785.07375837595,0.9188692138935618,0.7152057214172878,
2023-01-02,08:45:00,16729.1986328125,16735.1,16746.7,16720.1,52.93377788,885775.682961886,red,101.890983074,,,,16736.732421874996,16756.417578124994,16721.664843749993,16771.485156249997,16701.979687499996,16791.170312499995,16686.912109374993,16693.67585106665,16727.53,16761.384148933346,0.4047716421174849,0.6118031354872284,
2023-01-02,09:10:00,16732.14931640625,16727.25,16735.7,16716.1,34.34062591,574357.3205226801,red,95.75004151363636,,,,16733.966666666667,16747.833333333336,16721.233333333334,16760.56666666667,16707.366666666665,16774.433333333338,16694.63333333333,16725.140090228033,16734.145,16743.149909771968,0.10762318328145841,0.11715329888897202,
2023-01-02,09:35:00,16729.699658203124,16721.325,16731.6,16713.9,39.99258426,668718.997625315,red,91.1035867425,,,,16726.350000000002,16736.600000000006,16717.000000000004,16745.950000000004,16706.75,16756.200000000008,16697.4,16717.952359640985,16731.644999999997,16745.33764035901,0.1636735701601537,0.12315522319242624,
2023-01-02,10:00:00,16725.512329101562,16725.575,16755.0,16708.7,117.87068244,1972465.899830302,green,93.16259410384616,,,,16722.274999999998,16730.649999999994,16712.949999999997,16739.974999999995,16704.575,16748.34999999999,16695.25,16715.77679952029,16730.12,16744.46320047971,0.171465601916908,0.3415625575886119,
2023-01-02,10:25:00,16725.54366455078,16727.7,16736.7,16721.6,54.27046035,907859.433768317,green,90.38458455,,,,16729.75833333333,16750.816666666662,16704.516666666663,16776.05833333333,16683.458333333332,16797.11666666666,16658.216666666664,16718.46192069922,16727.390000000003,16736.318079300785,0.10674802585199451,0.5173609569065163,
2023-01-02,10:50:00,16726.621832275392,16726.425,16728.4,16722.6,22.22448435,371739.426275399,red,85.84057787,,,,16728.666666666668,16735.733333333337,16720.633333333335,16743.76666666667,16713.566666666666,16750.83333333334,16705.533333333333,16721.087790786372,16725.655,16730.222209213625,0.0546132180010467,0.5842965544147951,75.92031930551603
2023-01-02,11:15:00,16726.523416137694,16719.5,16726.523416137694,16706.0,45.66742034,763304.249389357,red,83.329755524375,,,,16725.808333333334,16729.01666666667,16723.216666666667,16731.608333333337,16720.00833333333,16734.816666666673,16717.416666666664,16717.818395192873,16724.105,16730.391604807126,0.07518016428534051,0.13374507056818744,70.40997525701036
2023-01-02,11:40:00,16723.011708068847,16727.025,16737.1,16719.3,46.679208,781071.991944826,green,81.17384096411764,,,,16717.341138712563,16728.682277425127,16708.158861287433,16737.864554850257,16696.81772257487,16749.20569356282,16687.63544514974,16719.332183412196,16725.245000000003,16731.15781658781,0.07070529116681334,0.6505204815307137,72.72648048535548
2023-01-02,12:05:00,16725.018354034422,16735.025,16740.4,16725.018354034422,31.70494591,530636.466284379,green,78.42556901666666,,,,16727.80833333333,16736.316666666662,16718.516666666663,16745.60833333333,16710.00833333333,16754.11666666666,16700.716666666664,16717.280833368513,16727.135000000002,16736.98916663149,0.11782252766524122,0.9003382678139019,74.96993894044563
2023-01-02,12:30:00,16730.021677017212,16729.275,16735.0,16723.4,39.630697510000005,663012.741249033,red,76.38373367421053,,,,16733.481118011474,16741.943881988525,16726.562236022946,16748.862763977053,16718.099472045895,16757.325527954104,16711.180590057367,16717.444201680973,16727.450000000004,16737.455798319035,0.11963327726618068,0.5911971209996292,70.48228496843132
2023-01-02,12:55:00,16729.648338508607,16719.025,16729.648338508607,16713.2,20.80367647,347745.116748392,red,73.604730814,,,,16729.225000000002,16735.050000000003,16723.450000000004,16740.825,16717.625000000004,16746.65,16711.850000000006,16713.83334477704,16725.97,16738.106655222964,0.14512348429374047,0.21388327869528725,63.217688103477016
2023-01-02,13:20:00,16724.336669254306,16702.65,16724.336669254306,16688.2,100.1705446,1672641.159880916,red,74.86976956571428,,,,16720.624446169535,16728.04889233907,16711.600553830463,16737.07278467814,16704.17610766093,16744.497230847675,16695.152215321858,16700.16253133705,16722.600000000002,16745.037468662955,0.26834904456188147,0.05543113397321482,53.69596920000567
2023-01-02,13:45:00,16713.493334627154,16696.975,16713.493334627154,16690.9,51.75767478,864364.148645389,green,73.81921980272728,,,,16705.06222308477,16721.924446169538,16685.787776915233,16741.198892339075,16668.925553830464,16758.061115423843,16649.651107660928,16687.117850434675,16716.59,16746.062149565325,0.3526095880239307,0.16722820884637035,50.8381439201218
2023-01-02,14:10:00,16705.234167313574,16695.675,16705.234167313574,16688.5,76.40810629,1275768.9930872251,red,73.93178008478262,,,,16700.456111542382,16710.012223084763,16687.41888845761,16723.049446169534,16677.86277691523,16732.605557711915,16664.82555383046,16682.282708156836,16708.72,16735.157291843167,0.316449037905542,0.25328410948086044,50.179302674665344
