date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI
2023-01-02,04:59:00,16626.7,16626.675,16626.7,16626.6,3.35038316,55705.815095834,grey,3.35038316,,,,,,,,,,,,,,,,
2023-01-02,05:12:00,16626.6875,16624.45,16628.1,16614.9,15.86937098,263798.816415503,green,9.60987707,,,,16626.658333333336,16626.716666666674,16626.616666666672,16626.75833333334,16626.558333333334,16626.816666666677,16626.51666666667,,,,,,
2023-01-02,05:25:00,16625.56875,16632.800000000003,16637.9,16625.56875,35.68548844,593453.3098926051,green,18.301747526666663,,,,16622.483333333334,16630.066666666666,16616.86666666667,16635.68333333333,16609.283333333336,16643.266666666663,16603.66666666667,,,,,,
2023-01-02,05:38:00,16629.184375,16646.625,16655.4,16629.184375,33.04467853,550167.321823835,green,21.9874802775,,,,16632.089583333334,16638.61041666667,16626.279166666667,16644.420833333337,16619.75833333333,16650.941666666673,16613.947916666664,,,,,,
2023-01-02,05:51:00,16637.9046875,16652.6,16658.8,16637.9046875,17.89384501,298019.23580971605,red,21.168753224,,,,16643.736458333336,16658.288541666672,16632.07291666667,16669.952083333337,16617.520833333336,16684.504166666673,16605.85729166667,16614.411732740828,16636.629999999997,16658.848267259167,0.26710057576768625,0.8593889616529414,
2023-01-02,06:04:00,16645.25234375,16651.825,16658.9,16645.25234375,30.60067446,509653.32066642697,green,22.740740096666663,,,,16649.768229166664,16661.63177083333,16640.73645833333,16670.663541666665,16628.872916666664,16682.52708333333,16619.84114583333,16619.34685140999,16641.66,16663.97314859001,0.2681601305399641,0.727780493617844,
2023-01-02,06:17:00,16648.538671875,16652.825,16658.0,16648.538671875,21.93221816,365292.480264082,red,22.625236962857144,,,,16651.992447916666,16658.732552083333,16645.08489583333,16665.64010416667,16638.344791666663,16672.380208333336,16631.437239583327,16632.108949954112,16647.335,16662.561050045886,0.18292477499716261,0.6802831326396641,
2023-01-02,06:30:00,16650.681835937503,16643.8,16650.8,16636.8,14.51640763,241591.363219474,red,21.61163329625,,,,16653.121223958336,16657.70377604167,16648.242447916673,16662.582552083335,16643.659895833338,16667.16510416667,16638.781119791674,16642.223597945682,16649.535,16656.846402054318,0.0878271021300958,0.10780436109285206,
2023-01-02,06:43:00,16647.240917968753,16638.975,16647.240917968753,16636.8,15.28485273,254323.816845182,green,20.90865767777778,,,,16643.8,16650.8,16636.8,16657.8,16629.8,16664.8,16622.8,16636.756471207307,16648.004999999997,16659.253528792688,0.13513365466541122,0.09861417584373611,
2023-01-02,06:56:00,16643.107958984376,16641.15,16643.5,16638.9,8.56407139,142500.345969952,green,19.674199049,,,,16641.005305989584,16645.210611979168,16634.769694010414,16651.446223958337,16630.56438802083,16655.65152994792,16624.32877604166,16634.478692777426,16645.715,16656.951307222575,0.1350054019616988,0.29686386685710503,
2023-01-02,07:09:00,16642.12897949219,16697.4,16763.5,16639.8,432.96425131,7236172.185744952,green,57.24602198181819,,,,16641.183333333334,16643.466666666667,16638.86666666667,16645.783333333333,16636.583333333336,16648.066666666666,16634.26666666667,16611.228080317487,16654.829999999998,16698.43191968251,0.523594893283341,0.9881665797054173,
2023-01-02,07:22:00,16669.764489746096,16730.725,16744.0,16669.764489746096,53.41339875,893583.9251291819,red,56.9266367125,,,,16700.233333333334,16760.666666666668,16636.966666666667,16823.933333333334,16576.533333333333,16884.36666666667,16513.266666666666,16596.012375037913,16670.41,16744.807624962086,0.8925710280921274,0.9053556819235538,
2023-01-02,07:35:00,16700.244744873045,16730.95,16757.9,16700.244744873045,42.88509,717863.791866765,green,55.84651773461539,,,,16714.829829915365,16759.895170084634,16685.65965983073,16789.06534016927,16640.59431966146,16834.130680338538,16611.424149576826,16606.075786556714,16687.84,16769.604213443286,0.9799256637561995,0.7636238898690242,
2023-01-02,07:48:00,16715.597372436525,16721.550000000003,16729.6,16715.597372436525,31.5554282,527707.101157642,red,54.11143991071429,,,,16729.698248291013,16759.15175170898,16701.496496582025,16787.35350341797,16672.042993164057,16816.807006835938,16643.84124145507,16636.58135910623,16704.355000000003,16772.128640893778,0.8114487616405951,0.6268561034440397,
2023-01-02,08:01:00,16718.573686218264,16727.9,16748.9,16704.0,78.19792174,1307464.523465489,green,55.717205366,,,,16722.24912414551,16728.900875854495,16714.89824829102,16736.251751708984,16708.246496582036,16742.90350341797,16700.895620727548,16696.470650394782,16721.704999999998,16746.939349605214,0.30181550990423844,0.6227493495358953,82.9155187925369
2023-01-02,08:14:00,16723.23684310913,16746.524999999998,16766.3,16723.23684310913,81.28639036,1361481.980015128,green,57.315279428125,,,,16726.933333333334,16749.86666666667,16704.966666666667,16771.833333333336,16682.033333333333,16794.76666666667,16660.066666666666,16715.071281945482,16731.530000000002,16747.988718054523,0.1967389480163551,0.9555336554865197,85.59275488572334
2023-01-02,08:27:00,16734.880921554563,16744.775,16750.6,16734.0,40.06907667,670882.876383641,green,56.30079691294117,,,,16745.353947703043,16767.471052296954,16724.407895406086,16788.41710459391,16702.290790812174,16810.534209187823,16681.344738515218,16714.868723719326,16734.34,16753.811276280674,0.23271041798689304,0.7679588089035154,84.25672582391789
2023-01-02,08:40:00,16739.827960777282,16742.925,16751.8,16735.0,16.56405661,277350.751212123,red,54.09320022944445,,,,16743.125,16752.25,16735.65,16759.725,16726.525,16768.85,16719.050000000003,16716.58668493401,16736.735,16756.883315065992,0.24076756985148515,0.6536108597598527,82.78559252762689
2023-01-02,08:53:00,16741.37648038864,16732.05,16741.37648038864,16720.1,35.94867303,601443.456980756,green,53.13822511368421,,,,16743.24166666667,16751.483333333337,16734.683333333338,16760.041666666668,16726.44166666667,16768.283333333336,16717.88333333334,16723.95526209913,16738.835,16753.714737900867,0.17778701923841594,0.27200539266206103,74.54585859630508
2023-01-02,09:06:00,16736.71324019432,16731.45,16742.8,16720.1,20.42753027,341782.865900722,red,51.5026903715,,,,16731.17549346288,16742.250986925763,16720.97450653712,16752.451973851523,16709.89901307424,16763.527467314405,16699.69802614848,16726.608176587793,16739.545,16752.481823412203,0.1545660101538582,0.18713339658170805,74.10760260824294
2023-01-02,09:19:00,16734.08162009716,16726.775,16735.7,16722.5,16.21778305,271303.592218233,red,49.82245668952381,,,,16731.449999999997,16742.799999999996,16720.099999999995,16754.149999999998,16708.749999999996,16765.499999999996,16697.399999999994,16721.57952997583,16735.595,16749.610470024174,0.16749293973919455,0.18534769134436316,70.62367059375387
2023-01-02,09:32:00,16730.42831004858,16723.074999999997,16731.6,16716.1,23.01629853,384939.410536826,red,48.603994955000005,,,,16728.325,16734.15,16720.95,16741.525,16715.125,16747.350000000002,16707.75,16717.873169034156,16731.254999999997,16744.63683096584,0.15996207057799075,0.19436170502824318,67.90285122593002
2023-01-02,09:45:00,16726.751655024287,16717.975,16726.751655024287,16713.9,21.44029993,358416.569101677,red,47.42296473652174,,,,16723.591666666664,16731.08333333333,16715.58333333333,16739.091666666664,16708.091666666664,16746.58333333333,16700.08333333333,16715.70050285161,16726.265,16736.82949714839,0.12632225004672484,0.10764815004635114,64.22970284299234
2023-01-02,09:58:00,16722.363327512143,16728.0,16755.0,16708.7,89.05579795,1490273.1940960502,green,49.15766612041667,,,,16719.54221834143,16725.18443668286,16712.332781658573,16732.393873365716,16706.690563317145,16738.036091707145,16699.481126634288,16716.256119633435,16725.454999999998,16734.65388036656,0.1099985664552942,0.6383320523034957,67.90495650732386
2023-01-02,10:11:00,16725.18166375607,16731.05,16738.4,16725.18166375607,29.77332399,498194.706748777,red,48.38229243520001,,,,16730.566666666666,16752.43333333333,16706.13333333333,16776.866666666665,16684.266666666666,16798.73333333333,16659.833333333332,16716.381391158255,16725.375,16734.368608841745,0.10754448066779129,0.8155018246767547,68.95021454626398
2023-01-02,10:24:00,16728.115831878036,16729.800000000003,16736.7,16724.2,31.16269545,521375.03316000703,green,47.72000024346154,26.90534043619118,,,16731.543887918688,16737.906112081306,16724.687775837374,16744.76222416262,16718.325551674756,16751.124448325238,16711.469439593442,16716.309560506455,16725.980000000003,16735.65043949355,0.11563375650990548,0.6975091205807382,67.97316209534097
2023-01-02,10:37:00,16728.95791593902,16728.75,16732.6,16721.6,24.66417737,412515.847110382,red,46.866080877777776,25.444098054817005,,,16730.233333333334,16736.266666666666,16723.766666666666,16742.733333333334,16717.733333333334,16748.766666666666,16711.266666666666,16717.747417601197,16727.115,16736.482582398807,0.11200475872623697,0.5872690482128534,67.11285805985294
2023-01-02,10:50:00,16728.85395796951,16728.15,16728.85395796951,16727.5,10.9702389,183509.952491731,green,45.584086521428574,23.961425555964524,,,16727.649999999998,16733.699999999997,16722.699999999997,16738.649999999998,16716.649999999998,16744.699999999997,16711.699999999997,16726.867019492336,16729.15,16731.432980507667,0.027293442974273562,0.28098805560485585,66.59418056992811
2023-01-02,11:03:00,16728.501978984757,16726.399999999998,16728.501978984757,16722.6,11.38568205,190427.928138633,red,44.4048311948276,22.387121739990107,,,16728.167985989836,16728.83597197967,16727.482014010162,16729.521943959346,16726.814028020326,16730.18992994918,16726.128056040652,16725.70039938676,16728.829999999998,16731.959600613238,0.03741565445090596,0.11177154846528986,65.01590526204878
2023-01-02,11:16:00,16727.450989492376,16722.725,16727.450989492376,16719.1,7.99704503,133723.760347526,red,43.19123832266667,20.605406536702503,,,16725.833992994918,16729.067985989837,16723.16600700508,16731.735971979677,16719.93201401016,16734.969964974596,16717.26402802032,16722.207218238127,16727.165,16732.122781761875,0.05927820717824898,0.05221909583165611,61.70844190287719
2023-01-02,11:29:00,16725.087994746187,16720.550000000003,16728.7,16706.0,44.26308228,739831.937661119,green,43.22581393419355,18.801152100662875,,,16723.091996497456,16727.083992994914,16718.733003502537,16731.442985989834,16714.74100700508,16735.43498248729,16710.38201401016,16718.96349624118,16725.315,16731.666503758817,0.07595078189939718,0.12489197984178634,59.770464711264204
2023-01-02,11:42:00,16722.818997373095,16732.35,16737.1,16722.818997373095,20.17358819,337582.348510752,green,42.5054318796875,18.114614840509603,,,16718.416666666668,16730.833333333336,16708.133333333335,16741.11666666667,16695.716666666667,16753.533333333336,16685.433333333334,16717.763264994675,16726.034999999996,16734.306735005317,0.09890849810275787,0.8817216095498825,66.00769919375068
2023-01-02,11:55:00,16727.58449868655,16734.075,16736.0,16727.58449868655,20.10864402,336514.045068126,red,41.82674133848485,17.507902003173513,,,16730.7563324577,16738.693667542302,16724.4126649154,16745.037335084602,16716.475329830795,16752.974670169206,16710.131662288495,16716.687222588593,16727.22,16737.75277741141,0.12593577906440473,0.8254127440581174,66.81762693155855
2023-01-02,12:08:00,16730.829749343276,16735.075,16740.4,16730.829749343276,27.86417791,466362.150073437,green,41.41607770823529,16.912809016619576,-4.269398792783857,21.182207809403433,16732.553166228852,16737.521833771156,16729.106332457704,16740.968667542304,16724.1376649154,16745.937335084607,16720.690831144253,16716.800930722664,16728.955,16741.10906927734,0.1453057800363243,0.7517675298844221,67.30398499364858
