date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI
2023-01-02,05:08:00,16623.35,16622.2,16627.2,16614.9,12.17030819,202305.846639231,red,12.17030819,,,,,,,,,,,,,,,,
2023-01-02,05:22:00,16622.775,16624.725000000002,16631.7,16619.9,27.6761732,460227.926335995,green,19.923240695,,,,16621.433333333334,16627.966666666667,16615.666666666668,16633.733333333334,16609.133333333335,16640.266666666666,16603.36666666667,,,,,,
2023-01-02,05:36:00,16623.75,16639.675,16652.1,16623.75,45.22750583,752698.001090098,green,28.35799574,,,,16625.44166666667,16630.983333333337,16619.183333333338,16637.24166666667,16613.64166666667,16642.783333333336,16607.38333333334,,,,,,
2023-01-02,05:50:00,16631.7125,16651.774999999998,16658.8,16631.7125,20.7697789,345912.72497216903,red,26.46094153,,,,16638.50833333333,16653.266666666663,16624.916666666664,16666.85833333333,16610.158333333333,16681.61666666666,16596.566666666666,,,,,,
2023-01-02,06:04:00,16641.74375,16652.675000000003,16658.9,16641.74375,35.80031718,596243.146194292,green,28.32881666,,,,16647.429166666665,16663.14583333333,16636.05833333333,16674.516666666663,16620.341666666667,16690.233333333326,16608.970833333333,16612.386646228657,16638.21,16664.03335377134,0.31041023969936943,0.7800759368455171,
2023-01-02,06:18:00,16647.209375000002,16651.325,16658.0,16645.9,22.02747358,366858.752707963,red,27.278592813333333,,,,16651.10625,16660.46875,16643.3125,16668.2625,16633.95,16677.625,16626.15625,16622.502011354667,16644.035,16665.567988645333,0.2587472165894004,0.6692751554387912,
2023-01-02,06:32:00,16649.2671875,16642.35,16649.2671875,16636.8,17.27074622,287359.297346219,red,25.848900442857143,,,,16651.74166666667,16657.583333333336,16645.483333333337,16663.841666666667,16639.64166666667,16669.683333333334,16633.38333333334,16636.700092081417,16647.56,16658.419907918586,0.13046846407022064,0.26012687957109387,
2023-01-02,06:46:00,16645.80859375,16640.275,16645.80859375,16639.0,7.60077568,126475.701898702,red,23.5678848475,,,,16642.805729166666,16648.811458333334,16636.34427083333,16655.27291666667,16630.338541666664,16661.278645833336,16623.87708333333,16637.16342260999,16647.68,16658.196577390012,0.1263428584645027,0.14793678944292804,
2023-01-02,07:00:00,16643.041796875,16640.9,16645.7,16638.9,13.71923555,228308.15069041,green,22.47359048111112,,,,16641.69453125,16644.3890625,16637.58046875,16648.503125,16634.8859375,16651.19765625,16630.771875,16634.779544298726,16645.505,16656.230455701276,0.12886909350331838,0.28532380682658365,
2023-01-02,07:14:00,16641.970898437503,16693.275,16763.5,16639.8,465.08624318,7773947.865382045,green,66.734855751,,,,16641.833333333336,16644.76666666667,16637.96666666667,16648.633333333335,16635.033333333336,16651.56666666667,16631.16666666667,16613.180606074508,16653.625,16694.069393925492,0.4857127973698516,0.9901791837089403,
2023-01-02,07:28:00,16667.622949218752,16739.2,16757.9,16667.622949218752,34.46662906,576985.603645459,green,63.80138059727272,,,,16698.858333333334,16757.916666666668,16634.216666666667,16822.558333333334,16575.158333333333,16881.61666666667,16510.516666666666,16592.114862331782,16671.2,16750.28513766822,0.9487635883225984,0.929916429337688,
2023-01-02,07:42:00,16703.411474609376,16735.2,16749.3,16703.411474609376,33.84320017,566243.691699296,red,61.30486556166667,,,,16721.574316406248,16775.525683593743,16685.248632812494,16811.851367187497,16631.297265625,16865.802734374993,16594.971582031245,16603.248202746356,16689.77,16776.291797253645,1.0368243211697317,0.762534999514741,
2023-01-02,07:56:00,16719.30573730469,16722.800000000003,16732.0,16704.0,88.79288043,1484430.2263919,green,63.41932824384615,,,,16729.30382486979,16755.1961751302,16709.307649739578,16775.19235026041,16683.415299479166,16801.084700520823,16663.419124348955,16633.40976823614,16706.275,16779.140231763864,0.8723097370761889,0.6133942732355173,
2023-01-02,08:10:00,16721.052868652347,16740.925000000003,16766.3,16721.052868652347,83.58676359,1400034.001813916,green,64.85985934,,,,16719.600000000002,16735.200000000004,16707.200000000004,16747.600000000002,16691.600000000002,16763.200000000004,16679.200000000004,16690.92568767461,16726.280000000002,16761.634312325394,0.422739692572302,0.7071175909916158,
2023-01-02,08:24:00,16730.988934326175,16741.175,16750.6,16730.988934326175,45.65697617,764378.843156339,green,63.57966712866666,,,,16742.759289550784,16764.46571044922,16719.21857910157,16788.006420898437,16697.51215820313,16809.712841796874,16673.971447753916,16722.117853151674,16735.860000000004,16749.602146848334,0.16422396994632918,0.6933831758114637,82.88824537383866
2023-01-02,08:38:00,16736.08196716309,16742.35,16751.8,16735.0,19.93416192,333792.607657456,red,60.851823053125,,,,16740.921311442056,16750.853688557938,16731.242622884114,16760.53237711588,16721.310245768233,16770.46475423176,16711.63155721029,16721.928729451003,16736.489999999998,16751.051270548993,0.1740062647424257,0.7012187047923889,83.0646841507736
