time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
1672633500,16625.35,16625.375,16627.2,16623.6,5.76742835,95893.417524487,red,5.76742835,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672636680,16625.3625,16637.800000000003,16658.8,16614.9,108.00465848,1797259.083071639,green,56.886043415,,,,16625.391666666666,16627.183333333334,16623.583333333332,16628.99166666667,16621.791666666664,16630.783333333336,16619.98333333333,,,,,,,,,,,,,,,,,
1672639860,16631.581250000003,16647.100000000002,16658.9,16631.581250000003,75.57552298,1258315.551762305,red,63.11586993666666,,,,16637.166666666668,16659.433333333334,16615.533333333336,16681.066666666666,16593.26666666667,16703.333333333332,16571.63333333334,,,,,,,,,,,,,,,,,
1672643040,16639.340625000004,16692.375,16763.5,16638.9,551.57358484,9220122.17329613,green,185.2302986625,,,,16645.860416666666,16660.13958333333,16632.82083333333,16673.179166666665,16618.541666666668,16687.45833333333,16605.502083333333,,,,,,,,,,,,,,,,,
1672646220,16665.857812500002,16733.925000000003,16766.3,16665.857812500002,231.01989488,3866361.55324077,green,194.388217906,,,,16698.258333333335,16757.61666666667,16633.01666666667,16822.858333333334,16573.658333333336,16882.216666666667,16508.41666666667,16586.798463810224,16667.315000000002,16747.83153618978,0.9661608506202464,0.913641738406384,,16667.315000000002,,,16667.315000000002,,,,,,,
1672649400,16699.891406250004,16731.9,16742.8,16699.891406250004,88.88918537,1487074.6170796,red,176.80504581666665,,,,16722.02760416667,16778.197395833336,16677.75520833334,16822.469791666666,16621.585416666672,16878.639583333334,16577.313020833342,16607.397420627025,16688.620000000003,16769.84257937298,0.9733888047421252,0.7664283770234332,,16688.620000000003,,,16688.843333333338,,,,,,,
1672652580,16715.895703125003,16731.949999999997,16755.0,16708.7,179.64950129,3005695.741903868,green,177.2113965985714,,,,16724.863802083335,16749.836197916666,16706.92760416667,16767.77239583333,16681.95520833334,16792.74479166666,16664.019010416676,16639.518527176286,16707.45,16775.381472823716,0.813187803329832,0.680328785624705,,16707.45,,,16703.212222222224,,,,,,,
1672655760,16723.9228515625,16725.824999999997,16732.6,16719.1,55.25737349,924197.139930054,red,161.96714371,,,,16731.88333333333,16755.066666666662,16708.766666666663,16778.18333333333,16685.583333333332,16801.36666666666,16662.466666666664,16691.898364398086,16723.195,16754.491635601913,0.3742901473302595,0.5420172959395769,,16723.195,,,16710.749814814815,,,,,,,
1672658940,16724.87392578125,16725.1,16740.4,16706.0,112.47114413,1881322.218858131,green,156.4675882011111,,,,16725.841666666664,16732.58333333333,16719.08333333333,16739.341666666664,16712.341666666664,16746.08333333333,16705.58333333333,16722.589014054076,16729.739999999998,16736.89098594592,0.0854883093929971,0.1755692127569154,,16729.739999999998,,,16715.533209876543,,,,,,,
1672662120,16724.986962890624,16724.324999999997,16735.0,16713.2,61.53712698,1029260.45748916,red,146.974542079,,,,16723.833333333332,16741.666666666664,16707.266666666663,16758.233333333334,16689.43333333333,16776.066666666666,16672.86666666666,16721.049667659645,16727.82,16734.590332340355,0.0809469774346543,0.2418885939194925,,16727.82,16697.567499999997,,16718.46380658436,16697.567499999997,,,,,,
1672665300,16724.65598144531,16704.350000000002,16724.65598144531,16688.2,153.86658011999998,2569410.3239178048,red,147.60109099181818,,,,16724.175,16735.149999999998,16713.35,16745.975,16702.375,16756.949999999997,16691.55,16703.554931351795,16722.309999999998,16741.0650686482,0.2243119359490731,0.0211961007213755,,16722.309999999998,16705.465,,16713.759204389575,16698.80068181818,,,,,0.4750268790929659,
1672668480,16714.502990722656,16692.625,16714.502990722656,16669.6,155.31930906,2592605.3787741,red,148.24427583083337,,,,16705.735327148435,16723.27065429687,16686.81467285156,16742.191308593745,16669.279345703126,16759.72663574218,16650.35869140625,16687.335308006193,16714.445,16741.554691993806,0.3243863854744365,0.097560901743464,,16714.445,16710.9475,,16706.71446959305,16697.67783057851,,,,,0.3295207299041765,
1672671660,16703.563995361328,16716.775,16748.8,16693.8,198.95436751,3326785.571907606,green,152.14505211384613,,,,16692.24266357422,16714.88532714844,16669.982336425783,16737.145654296877,16647.33967285156,16759.788317871098,16625.079345703125,16687.683635307883,16712.635000000002,16737.58636469212,0.2985928274280944,0.5829613941177957,,16712.635000000002,16717.915,,16710.0679797287,16701.150043200596,,,,,0.4185413675655175,
1672674840,16710.169497680665,16729.074999999997,16736.3,16710.169497680665,95.00257356,1589414.184943624,green,148.06344650285715,,,,16719.791666666668,16745.783333333336,16690.783333333336,16774.791666666668,16664.791666666668,16800.783333333336,16635.783333333336,16686.747413918456,16713.43,16740.112586081545,0.3192951546336603,0.7931687346980598,,16713.43,16721.585,,16716.40365315247,16706.227308073212,,,,,0.2198608646163118,57.83626038968192
1672678020,16719.62224884033,16721.175,16732.1,16709.0,84.68630718,1415457.784001923,red,143.8383038813333,,,,16725.18149922689,16740.19350077311,16714.062998453777,16751.312001546223,16699.050996907554,16766.324003092446,16687.932496134443,16687.04344743567,16712.8,16738.55655256433,0.3082254626912243,0.6625799877348226,68.0809431398003,16712.8,16720.309999999998,,16717.994102101646,16708.945070241716,,,,42.3263815737727,-0.0761925250651215,41.34449181136658
1672681200,16720.398624420166,16710.824999999997,16720.398624420166,16708.3,46.81003894,782255.154071361,red,137.7740373225,,,,16720.75833333333,16732.516666666663,16709.416666666664,16743.85833333333,16697.658333333333,16755.61666666666,16686.316666666666,16689.5452464371,16714.094999999998,16738.644753562894,0.2937610868299661,0.4334005534592701,62.22769964308967,16714.094999999998,16718.2025,,16715.6044014011,16709.28687565231,,68.14309364562507,,39.19113490245631,-0.1259570042852537,3.353469972075696
1672684380,16715.61181221008,16716.375,16729.4,16708.5,58.92571676,985311.638341572,green,133.13590081882353,,,,16713.17454147339,16718.049082946778,16705.95045852661,16725.273165893555,16701.075917053222,16730.147707366945,16693.851834106445,16706.686447454613,16718.845,16731.00355254539,0.1454472787490807,0.3984254091603193,64.01434265392558,16718.845,16716.644999999997,,16715.861267600732,16710.575625533707,,63.27628969408872,,37.30984701799584,-0.0930853845487052,4.068175469590485
1672687560,16715.99340610504,16720.7,16735.4,16710.1,102.87755478,1720460.099430114,red,131.45488159444443,,,,16718.091666666667,16727.683333333334,16706.783333333333,16738.99166666667,16697.191666666666,16748.583333333336,16685.88333333333,16707.60126773101,16719.629999999997,16731.658732268985,0.1438875413987913,0.544476839956029,65.38827517874438,16719.629999999997,16716.1325,,16717.47417840049,16712.416420891215,,58.078256935719615,63.16588009181114,36.1122384258061,-0.030641238922423,27.38027678439107
1672690740,16718.34670305252,16724.024999999998,16731.6,16718.2,96.50484134,1614061.947843188,green,129.61540579157895,,,,16722.066666666666,16734.033333333333,16708.73333333333,16747.36666666667,16696.766666666663,16759.333333333336,16683.433333333327,16709.41693529312,16718.62,16727.823064706878,0.1100935927352694,0.7936521784943539,66.44883173386596,16718.62,16716.025,,16719.657785600328,16714.527071638266,,59.71421996332875,60.35625553104569,33.90970950222105,-0.0064274653066392,49.62745401868533
1672693920,16721.185851526257,16746.525,16792.0,16721.185851526257,195.19817454,3270472.289049798,green,132.894544229,,,,16724.608333333334,16731.016666666666,16717.61666666667,16738.00833333333,16711.208333333336,16744.416666666664,16704.21666666667,16699.203154551902,16723.69,16748.176845448095,0.2928402218421482,0.9662707584855074,72.57319981941252,16723.69,16718.245000000003,16707.90625,16728.613523733555,16720.344876794945,16707.906250000004,60.39249340945992,59.3949901028361,37.39938290617157,0.1327407832603371,251.0563360389505
1672697100,16733.85542576313,16719.1,16751.8,16687.4,212.01022213,3545420.47210775,red,136.66195746238094,,,,16753.23695050875,16785.288049491246,16714.473901017504,16824.051098982494,16682.42280203501,16856.10219796499,16643.65975254376,16703.59419771597,16725.344999999998,16747.095802284024,0.2600939147626142,0.3564420769760478,58.5452525975241,16725.344999999998,16719.72,16712.5925,16725.442349155703,16720.1185355595,16708.972321428577,55.67263562984366,58.59311633421078,39.8948311073596,0.0883003529020665,-9.754400407764056
1672700280,16726.477712881562,16693.725,16726.477712881562,16678.1,142.76008697,2384720.336214046,red,136.93914516727273,,,,16719.43333333333,16751.46666666666,16687.066666666662,16783.83333333333,16655.033333333333,16815.866666666658,16622.666666666664,16687.251558579326,16720.815,16754.37844142067,0.4014570033897566,0.0964359008889532,49.090331404655565,16720.815,16719.829999999998,16715.388750000002,16714.869899437137,16715.319710912318,16707.520195578236,40.99945533769094,52.354861458998165,40.66271468842639,0.0065897364854152,-138.70815908418223
1672703460,16710.10135644078,16683.449999999997,16710.10135644078,16652.2,207.65389765,3463481.771144988,green,140.0136996230435,,,,16699.434237627185,16720.768475254372,16672.39076237281,16747.81195050875,16651.05652474562,16769.146188135936,16624.013049491245,16668.405033363008,16713.364999999998,16758.32496663699,0.5380121434192389,0.1673151445870006,45.8605998741214,16713.364999999998,16716.497499999998,16717.206249999996,16704.396599624757,16709.525218019167,16705.227795999355,27.501501912161032,41.39119762656521,42.193947418634224,-0.1993506522639944,-183.30856049250025
1672706640,16696.775678220387,16682.125,16701.7,16653.1,119.77001888,1996807.421997756,red,139.17021292541668,,,,16681.91711881359,16711.634237627182,16653.732881186403,16739.81847525437,16624.015762372812,16769.535594067962,16595.831524745623,16655.68649495168,16704.985,16754.283505048323,0.5902250741119744,0.2681471276097182,45.44537924468759,16704.985,16711.802499999998,16716.69375,16696.972733083174,16704.543360197502,16703.0275297137,21.15630288834552,29.88575337939917,42.75323888451212,-0.2806491094097976,-150.21898087172318
1672709820,16689.450339110193,16673.775,16689.450339110193,16662.7,55.80856544,930504.864957672,green,135.83574702599998,,,,16678.975000000002,16704.850000000006,16656.250000000004,16727.575000000004,16630.375,16753.450000000008,16607.65,16659.092910088828,16690.434999999998,16721.777089911167,0.3755694792996079,0.2342232115469285,42.814588837598535,16690.434999999998,16707.0625,16713.68625,16689.240155388783,16698.949112888862,16700.241574502874,19.73056747734783,22.79612409261813,41.377915718971884,-0.2834729018744066,-132.08844747493077
1672713000,16681.6126695551,16676.95,16681.6126695551,16669.0,58.3718335,973391.151053887,green,132.85636573653846,-6.366779224859783,,,16675.308446370065,16687.91689274013,16661.166553629937,16702.058785480258,16648.558107259872,16714.667231850322,16634.416214519744,16668.359583187004,16682.004999999997,16695.65041681299,0.1635944457874585,0.3147729721534295,44.13877459828863,16682.004999999997,16703.675,16710.938749999998,16685.143436925857,16694.949274181796,16698.023329312124,18.180734382451217,19.68920158271485,38.941135751794974,-0.2027129121392652,-115.74602651879675
1672716180,16679.281334777552,16687.9,16696.2,16679.281334777552,52.09278849,869504.837875379,green,129.8651221348148,-6.620213584745216,,,16675.854223185033,16682.708446370067,16670.095776814967,16688.466892740133,16663.241553629934,16695.321115925166,16657.483107259868,16670.9060883837,16680.84,16690.7739116163,0.1191056519491722,0.8553484404077821,48.562597829568354,16680.84,16700.8275,16708.736249999998,16686.062291283906,16693.667587966924,16697.05920271097,19.557701478302786,19.15633444603394,37.29491613661634,-0.1703419551188493,-62.703806025400894
1672719360,16683.590667388777,16689.75,16694.5,16683.590667388777,51.93565216,866760.318149095,red,127.08192677857144,-6.595750891381613,,,16687.793778259183,16696.306221740815,16679.387556518366,16704.712443481632,16670.875113036735,16713.224886963264,16662.468891295917,16669.836517623433,16682.1,16694.363482376564,0.1470256427735796,0.8119016183616764,49.29322461921674,16682.1,16697.732500000002,16706.932500000003,16687.291527522604,16692.955299245667,16696.36308816707,23.36671435383894,20.36838340486432,35.115557273690186,-0.1850999061044138,-49.50605586428389
1672722540,16686.67033369439,16711.924999999996,16738.1,16685.7,128.03482211,2139643.618357744,green,127.11478523827586,-4.732473842264881,,,16689.280222462927,16694.969777537077,16684.060444925854,16700.18955507415,16678.370889851703,16705.8791101483,16673.15111231463,16661.228477493813,16688.059999999998,16714.891522506183,0.3215655085873989,0.9447194525487076,57.149994470251485,16688.059999999998,16696.5225,16706.27375,16695.502685015068,16696.404335746454,16697.8451750083,31.706008583689936,24.87680813861056,36.52742531698202,-0.0723510040196793,28.13918477297061
1672725720,16699.297666847193,16741.4,16773.6,16699.297666847193,126.35220025,2116094.388675484,red,127.08936573866666,-0.8674280192535662,,,16711.908333333333,16738.116666666665,16685.716666666667,16764.30833333333,16659.508333333335,16790.516666666663,16633.31666666667,16655.74720336884,16701.585,16747.42279663116,0.5489035517426641,0.9343031616504068,64.92866247364871,16701.585,16696.01,16707.1275,16710.801790010046,16704.585365610736,16701.993253578938,44.46232713399997,33.178350023842945,39.58171909361937,-0.0306033639814827,102.0207251871901
1672728900,16720.348833423595,16722.399999999998,16727.8,16710.1,44.98563773,752107.32125931,red,124.4408583835484,0.6549574890232179,,,16738.099222282395,16776.900777717598,16702.598444564792,16812.4015554352,16663.79688912959,16851.203110870403,16628.296111411986,16670.28074298246,16710.675,16751.069257017538,0.4834545225436868,0.6451320170947533,57.66209602505237,16710.675,16696.34,16708.03,16714.6678600067,16707.824390045145,16703.936753238086,52.24725798759987,42.80519790176326,38.91835314131141,0.0197379045522741,45.06281595737095
1672732080,16721.3744167118,16719.675000000003,16735.5,16708.3,83.03269373,1388392.982897014,red,123.146853238125,1.6228668474868757,,,16720.099999999995,16730.09999999999,16712.39999999999,16737.799999999996,16702.399999999994,16747.799999999992,16694.69999999999,16683.563727425975,16717.03,16750.496272574022,0.4003853863278777,0.539517397615071,56.68229518114237,16717.03,16698.935,16709.3825,16716.336906671135,16709.97904640057,16705.435633882076,54.09513590844091,50.26824034334692,37.98778210551984,0.1554476307714687,48.693924762234055
1672735260,16720.5247083559,16722.475,16740.0,16699.8,90.53895097,1513512.296144793,green,122.15873498757576,2.586068004715344,,,16721.158333333336,16734.016666666674,16706.816666666673,16748.358333333337,16693.958333333336,16761.216666666674,16679.616666666672,16704.158434907316,16723.575,16742.991565092685,0.2322059140187947,0.4716736715595325,57.48175912244428,16723.575,16702.8375,16709.6675,16718.382937780756,16712.251037964103,16707.058430655212,49.58273724368102,51.9750437132406,38.16206618174699,0.233914448150721,48.93302444798773
1672738440,16721.49985417795,16740.399999999998,16756.1,16721.49985417795,76.15334056,1275025.577148645,red,120.8056351514706,4.741156455482269,6.472000540570864,-1.7308440850885949,16720.758333333335,16741.71666666667,16701.51666666667,16760.958333333336,16680.558333333334,16781.91666666667,16661.31666666667,16710.16090792324,16729.27,16748.37909207676,0.2284509972851192,0.7912226273045523,62.28106746027956,16729.27,16708.665,16710.23375,16725.721958520506,16717.36903106154,16710.23381821186,57.062002751243256,53.57995863445506,37.88349773385977,0.3493260001348618,116.05568158946878
1672741620,16730.949927088972,16730.325,16737.7,16724.3,34.51785202,577529.259274145,red,118.34026991914286,5.571882091204316,5.842180941034329,-0.2702988498300127,16739.333284725984,16757.16671527402,16722.56656945197,16773.933430548033,16704.733138903935,16791.766861096068,16687.96642362992,16711.931726544888,16727.055,16742.178273455113,0.1808241014944018,0.6081115146699625,58.29791473161786,16727.055,16714.32,16710.69125,16727.256305680337,16719.72466177762,16712.147264096442,62.42466880198313,56.356469598969134,36.19133833673436,0.3391553502431169,81.7874450975778
1672744800,16730.637463544488,16723.024999999998,16736.1,16711.5,111.96096118,1872354.394688927,red,118.1630668986111,5.576902095363039,4.677760756154441,0.8991413392085976,16730.774999999998,16737.249999999996,16723.849999999995,16744.175,16717.374999999996,16750.649999999998,16710.449999999993,16712.20307107588,16727.18,16742.15692892412,0.1790729689537557,0.3612866489166847,55.52691219262553,16727.18,16718.927499999998,16711.301249999997,16725.84587045356,16720.3247232726,16713.1832389444,65.11532125205888,61.53399760176175,35.296508647040305,0.2762795355265626,51.65648848013197
1672747980,16726.831231772245,16720.45,16729.1,16704.1,95.62772702,1598611.970064974,green,117.55400365864864,5.311867601805716,3.5301810100776945,1.7816865917280214,16723.541666666668,16735.583333333336,16710.983333333337,16748.141666666666,16698.94166666667,16760.183333333334,16686.38333333334,16712.65894467174,16727.335,16742.011055328257,0.1754739213181104,0.2654342448974859,54.54209688577228,16727.335,16722.1825,16711.504999999997,16724.047246969043,16720.3475008594,16713.875311425883,59.528563713796025,62.356184589279344,34.50619714481795,0.1950515043834111,28.57937517406767
1672751160,16723.64061588612,16726.85,16735.9,16718.3,78.10902141,1306400.74628619,red,116.51597781,5.554226701133302,3.018032087524225,2.5361946136090774,16717.88333333333,16731.666666666664,16706.666666666664,16742.88333333333,16692.88333333333,16756.666666666664,16681.666666666664,16714.295381787553,16728.21,16742.124618212445,0.166361113501635,0.4511305312428863,56.60227900793077,16728.21,16725.892499999998,16711.8125,16724.981497979363,16721.529773430415,16715.11099605199,57.35907306541847,60.66765267709113,33.21543262703413,0.2222921254063035,53.73125273423585
1672754340,16725.24530794306,16731.475,16770.0,16714.6,302.78801474,5070036.124266279,red,121.2921838851282,6.049759024524974,2.810851528732717,3.238907495792257,16727.016666666666,16735.733333333334,16718.13333333333,16744.61666666667,16709.416666666664,16753.333333333336,16700.53333333333,16718.027202669855,16726.425,16734.822797330144,0.1004135352311613,0.8006740816351927,58.08079392535629,16726.425,16727.8475,16712.185,16727.145998652908,16723.337996443064,16716.669472618465,57.82151832116144,58.236385033458646,34.900900777882576,0.1169823344707621,95.6574217979479
1672757520,16728.36015397153,16678.175,16728.36015397153,16621.6,387.73432186,6460662.531656927,red,127.9532373345,2.117201625194866,-0.8973646964779127,3.014566321672779,16738.691666666666,16762.783333333333,16707.38333333333,16794.091666666667,16683.291666666664,16818.183333333334,16651.98333333333,16677.45066967765,16715.995000000003,16754.539330322354,0.4611670477569658,0.0093960683230192,40.82080514487009,16715.995000000003,16721.525,16708.767499999998,16710.822332435273,16715.126542544323,16713.003332369088,51.59761117258416,55.59273418638802,40.57126445701218,-0.3776565878600486,-184.77707816672185
1672760700,16703.267576985767,16655.5,16703.267576985767,16632.4,260.283358,4336468.815676465,red,131.18080125317073,-2.796821426985844,-4.649110198926898,1.8522887719410543,16676.045051323843,16730.490102647687,16623.729948676155,16782.805205295375,16569.28489735231,16837.25025661922,16516.969794704622,16642.12192399953,16702.49,16762.858076000473,0.7228631898653646,0.110804227058401,35.929111875930445,16702.49,16714.835,16705.5875,16692.38155495685,16704.28535299081,16707.52682452441,39.75018659219781,49.72310536198114,42.85301507197029,-0.4000621920298391,-199.36394550261952
1672763880,16679.383788492883,16637.875,16679.383788492883,16616.4,129.77069922,2158887.004681872,red,131.14722739523808,-8.020949784942786,-7.898590845507073,-0.1223589394357136,16663.722525661924,16695.045051323847,16624.17747433808,16734.59010264769,16592.85494867616,16765.912628309612,16553.309897352316,16610.906011729217,16685.975,16761.04398827078,0.8997854577965162,0.1796280254470915,32.653627048524555,16685.975,16706.655,16702.795,16674.21270330457,16692.210743356118,16700.89331742685,24.39465593053908,38.58081789844035,44.363284782734816,-0.4892439595865523,-206.44243939703443
1672767060,16658.62939424644,16627.875,16658.62939424644,16606.9,85.00279361,1413549.843316244,green,130.07410102813955,-12.820241805737169,-10.158306293041164,-2.661935512696005,16644.55292949763,16672.705858995258,16609.722070502376,16707.53671799051,16581.569141004748,16735.68964748814,16546.738282009494,16592.478843971083,16666.18,16739.881156028918,0.8844396979861908,0.2401329771206648,30.93067171333477,16666.18,16697.195,16700.01625,16658.76680220305,16680.513335473188,16693.939191957626,16.182018852691108,26.775620458476,44.91393270705484,-0.5657057343485253,-166.92131941168796
1672770240,16643.25219712322,16635.2,16649.5,16624.9,61.37468622,1021349.797242286,green,128.5127506915909,-15.849940775809957,-10.55040421049116,-5.299536565318795,16631.13479808215,16655.369596164295,16603.640201917857,16682.864192328587,16579.40540383571,16707.098990410734,16551.91080767142,16610.787775424793,16646.925,16683.062224575206,0.434160958557888,0.3377711606546144,33.69067445830682,16646.925,16686.675,16697.670000000002,16650.9112014687,16672.274547205336,16688.344983199757,14.53158106293734,18.369418615389176,43.40041354472584,-0.6284198704929219,-119.75407653387228
1672773420,16639.22609856161,16640.5,16655.4,16627.3,95.90807654,1595993.806079086,green,127.78820237711112,-17.62021842158356,-9.85654548501181,-7.763672936571748,16636.533333333336,16648.16666666667,16623.566666666673,16661.133333333335,16611.933333333338,16672.76666666667,16598.966666666674,16621.208454411168,16639.390000000003,16657.57154558884,0.2185362034165366,0.5305254576563213,35.69300343370235,16639.390000000003,16677.692499999997,16696.00625,16647.440800979137,16666.497356804364,16683.788318133113,16.844886694027906,15.852828869885451,42.26393189535519,-0.5368993130737193,-91.2514138396118
1672776600,16639.863049280804,16655.225,16669.0,16639.863049280804,137.43798724,2289651.902152125,green,127.99798030891304,-17.631744002501364,-7.8944568527436925,-9.737287149757671,16641.066666666666,16654.833333333332,16626.73333333333,16669.166666666668,16612.966666666664,16682.933333333334,16598.633333333328,16621.348099210845,16639.335,16657.321900789153,0.2161973515065822,0.9417103364905728,41.02165721759355,16639.335,16670.9125,16694.92,16650.03553398609,16664.44783738539,16681.068002120435,22.52707950132759,17.967849086097612,41.291658372021786,-0.4054290416955023,-58.15638190793403
