date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI
2023-01-02,05:00:00,16626.7,16626.675,16626.7,16626.6,3.35038316,55705.815095834,grey,3.35038316,,,,,,,,,,,,,,,,
2023-01-02,05:12:00,16626.6875,16623.35,16627.2,16614.9,10.54039218,175194.807778709,red,6.94538767,,,,16626.658333333336,16626.716666666674,16626.616666666672,16626.75833333334,16626.558333333334,16626.816666666677,16626.51666666667,,,,,,
2023-01-02,05:24:00,16625.01875,16627.300000000003,16631.7,16625.0,25.95570605,431633.15010068304,green,13.282160463333334,,,,16621.81666666667,16628.733333333337,16616.433333333338,16634.11666666667,16609.51666666667,16641.033333333336,16604.13333333334,,,,,,
2023-01-02,05:36:00,16626.159375000003,16639.699999999997,16652.1,16626.159375000003,44.95448825,748151.686382167,green,21.20024241,,,,16628.0,16631.0,16624.3,16634.7,16621.3,16637.7,16617.6,,,,,,
2023-01-02,05:48:00,16632.9296875,16651.774999999998,16658.8,16632.9296875,20.76993539,345916.40613687003,red,21.114181006000003,,,,16639.319791666665,16652.480208333327,16626.53958333333,16665.26041666666,16613.37916666667,16678.420833333323,16600.598958333336,16612.591707673975,16633.76,16654.92829232602,0.2545220362205926,0.9255185000882828,
2023-01-02,06:00:00,16642.352343749997,16651.675,16655.2,16642.352343749997,11.51095562,191675.241900485,green,19.513643441666662,,,,16647.834895833334,16662.740104166667,16636.869791666668,16673.705208333333,16621.964583333334,16688.610416666666,16610.99947916667,16614.996654275965,16638.76,16662.523345724032,0.2856384216616331,0.7717420381368901,
2023-01-02,06:12:00,16647.013671875,16655.875,16658.9,16647.013671875,33.38034463,555988.183816085,green,21.49460075428571,,,,16649.742447916666,16657.132552083334,16644.28489583333,16662.59010416667,16636.894791666662,16669.980208333338,16631.437239583327,16624.29357658622,16645.265,16666.23642341378,0.2519806493171376,0.7529632774718896,
2023-01-02,06:24:00,16651.4443359375,16649.975,16657.5,16642.5,15.14963745,252273.8048149169,red,20.70148034125,,,,16653.929557291667,16660.845442708334,16648.959114583333,16665.81588541667,16642.043229166666,16672.731770833336,16637.07278645833,16638.97918672187,16649.8,16660.62081327813,0.12998130041356903,0.5080862683562325,
2023-01-02,06:36:00,16650.70966796875,16640.975,16650.70966796875,16636.8,15.52554161,258313.034590524,red,20.12637603777777,,,,16649.991666666665,16657.48333333333,16642.48333333333,16664.991666666665,16634.991666666665,16672.48333333333,16627.48333333333,16640.179454445446,16650.055,16659.930545554555,0.1186247799728501,0.04027856234158324,
2023-01-02,06:48:00,16645.842333984372,16640.275,16645.842333984372,16639.0,7.405694439999999,123229.266568395,red,18.854307878,,,,16642.828222656248,16648.856445312496,16634.946777343746,16656.737890624998,16628.918554687498,16662.766113281246,16621.037109374996,16635.48640594852,16647.755,16660.023594051483,0.14739037247343043,0.19515659379503367,
