time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
1672633800,16625.65,16623.35,16627.2,16614.9,13.89077534,230900.62287454293,red,13.89077534,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672637040,16624.5,16641.125,16658.9,16624.5,127.75330796,2126487.022357242,green,70.82204165,,,,16621.81666666667,16628.733333333337,16616.433333333338,16634.11666666667,16609.51666666667,16641.033333333336,16604.13333333334,,,,,,,,,,,,,,,,,
1672640280,16632.8125,16648.35,16658.0,16632.8125,55.24790237,919614.577288957,red,65.63066189,,,,16641.508333333335,16658.51666666667,16624.11666666667,16675.908333333336,16607.108333333334,16692.91666666667,16589.716666666667,,,,,,,,,,,,,,,,,
1672643520,16640.58125,16692.6,16763.5,16639.8,606.08268561,10131779.436157096,green,200.74366782,,,,16646.3875,16659.9625,16634.775,16671.575,16621.2,16685.15,16609.5875,,,,,,,,,,,,,,,,,
1672646760,16666.590624999997,16736.425000000003,16766.3,16666.590624999997,192.98459075,3231004.5752805183,green,199.191852406,,,,16698.633333333335,16757.46666666667,16633.76666666667,16822.333333333336,16574.933333333334,16881.16666666667,16510.06666666667,16586.45068970017,16668.370000000003,16750.289310299835,0.9829312680223972,0.9153782530084332,,16668.370000000003,,,16668.37,,,,,,,
1672650000,16701.5078125,16726.25,16742.8,16701.5078125,91.7762584,1535092.313147353,red,181.289253405,,,,16723.105208333334,16779.61979166667,16679.91041666667,16822.814583333336,16623.395833333332,16879.329166666674,16580.201041666667,16611.00602653188,16688.95,16766.893973468123,0.9340788182374784,0.7392744322641861,,16688.95,,,16687.663333333334,,,,,,,
1672653240,16713.87890625,16726.75,16755.0,16708.7,177.49414025,2969794.192821781,green,180.7470943828572,,,,16723.519270833334,16745.53072916667,16704.23854166667,16764.811458333334,16682.227083333335,16786.822916666668,16662.94635416667,16641.148210459793,16706.075,16771.00178954021,0.7772835874399955,0.6592177908873469,,16706.075,,,16700.692222222224,,,,,,,
1672656480,16720.314453125,16722.85,16728.7,16706.0,74.77057128,1250078.475542481,green,167.50002899499998,,,,16730.149999999998,16751.599999999995,16705.299999999996,16776.449999999997,16683.85,16797.899999999994,16658.999999999996,16691.195342513754,16720.975,16750.754657486243,0.356195227685516,0.5314812217176458,,16720.975,,,16708.07814814815,,,,,,,
1672659720,16721.5822265625,16732.9,16740.4,16721.5822265625,76.81897568,1285590.538560972,green,157.42435640444444,,,,16719.18333333333,16732.36666666666,16709.66666666666,16741.88333333333,16696.48333333333,16755.066666666662,16686.96666666666,16719.205167855063,16729.034999999996,16738.86483214493,0.1175182208051197,0.6965954221302539,,16729.034999999996,,,16716.352098765434,,,,,,,
1672662960,16727.24111328125,16724.425,16734.4,16713.2,59.21773002,990323.785857055,red,147.603693766,,,,16731.627408854165,16741.67259114583,16722.85481770833,16750.445182291667,16712.809635416663,16760.490364583333,16704.037044270826,16719.786817759614,16726.635000000002,16733.48318224039,0.0818835616415168,0.3386433127488247,,16726.635000000002,16697.5025,,16719.043065843623,16697.502499999995,,,,,,
1672666200,16725.833056640622,16706.0,16725.833056640622,16688.2,190.45294664,3180338.966002071,red,151.49908039090909,,,,16724.008333333335,16734.81666666667,16713.61666666667,16745.208333333336,16702.808333333334,16756.01666666667,16692.416666666668,16704.645891883996,16722.585,16740.524108116002,0.2145494624904331,0.0377417903735084,,16722.585,16705.767499999998,,16714.695377229084,16699.047499999993,,,,,0.4971922025343956,
1672669440,16715.91652832031,16703.25,16721.7,16669.6,186.66445812,3116522.856881168,green,154.429528535,,,,16706.677685546874,16725.155371093748,16687.522314453126,16744.310742187496,16669.044628906253,16762.78842773437,16649.889257812505,16695.111164135178,16717.885,16740.65883586482,0.2724487680686915,0.1786882963663203,,16717.885,16711.98,,16710.880251486058,16699.811590909085,,,,,0.3733221161429891,
1672672680,16709.583264160156,16724.074999999997,16748.8,16709.2,183.21574412,3065210.953480082,green,156.64385281076923,,,,16698.183333333334,16726.76666666667,16674.666666666668,16750.283333333336,16646.083333333332,16778.866666666672,16622.566666666666,16695.12262292225,16718.129999999997,16741.137377077746,0.2752386430509749,0.6291976912428943,,16718.129999999997,16719.5525,,16715.278500990706,16704.223119834704,,,,,0.4548498800181312,
1672675920,16716.829132080078,16719.0,16734.4,16709.0,83.41628727,1394890.235461728,red,151.413312415,,,,16727.358333333334,16745.516666666666,16705.916666666668,16766.958333333332,16687.758333333335,16785.116666666665,16666.31666666667,16697.335866659818,16715.35,16733.36413334018,0.2155400077196194,0.6013093422557302,,16715.35,16722.1925,,16716.51900066047,16706.9098253193,,,,,0.1581539125121398,46.818564318438725
1672679160,16717.91456604004,16713.05,16718.5,16709.2,54.53243404,911385.550264804,green,144.95458718999998,,,,16720.8,16732.6,16707.199999999997,16746.2,16695.399999999998,16758.0,16681.799999999996,16697.51370185371,16713.075,16728.63629814629,0.1862170563620511,0.4991967251135981,65.21040792747854,16713.075,16719.855,,16715.36266710698,16708.02622071579,,,,39.33186497911381,-0.1396654303413281,19.50556773801989
1672682400,16715.48228302002,16719.025,16727.9,16708.3,55.17359226,922140.294606762,green,139.343275006875,,,,16713.583333333332,16717.966666666664,16708.666666666664,16722.88333333333,16704.283333333333,16727.266666666663,16699.366666666665,16701.422110955766,16715.68,16729.937889044235,0.1705929886697354,0.6173034798357392,67.05606050867293,16715.68,16719.1325,,16716.58344473799,16710.025998767465,,65.26335460676192,,37.23130939601967,-0.0431955758164474,24.863713838397484
1672685640,16717.25364151001,16725.4,16731.5,16716.0,73.1329551,1223048.084936168,red,135.44855030647057,,,,16718.408333333333,16728.516666666666,16708.916666666664,16738.008333333335,16698.80833333333,16748.11666666667,16689.316666666662,16711.348344905342,16720.11,16728.87165509466,0.104803797279547,0.8018836020620016,68.94886213441482,16720.11,16718.997499999998,,16719.522296491996,16712.821271718833,,64.89993057841399,,34.99619116534569,-0.0080709043896665,47.00087704732742
1672688880,16721.326820755006,16724.6,16735.4,16710.1,104.31595509,1744451.565881299,red,133.7189616833333,,,,16724.3,16732.6,16717.1,16739.8,16708.8,16748.1,16701.6,16711.25544643982,16720.215000000004,16729.174553560188,0.1071703152164472,0.744710853645747,68.41762060736363,16720.215000000004,16719.1725,,16721.214864327998,16714.962858679042,,63.47704642324222,64.54677720280604,34.029297762479565,0.01046472341736,31.40810124849287
