time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
1672634400,16627.050000000003,16625.175000000003,16631.7,16614.9,39.84648139,662533.772975226,green,39.84648139,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672637760,16626.112500000003,16639.85,16658.9,16626.112500000003,123.82507549,2061712.624964522,green,81.83577844,,,,16623.925000000003,16632.950000000004,16616.150000000005,16640.725000000002,16607.125000000004,16649.750000000004,16599.350000000006,,,,,,,,,,,,,,,,,
1672641120,16632.98125,16693.949999999997,16763.5,16632.98125,503.67700063,8416091.015317375,green,222.44951917,,,,16641.620833333334,16657.129166666666,16624.341666666667,16674.408333333333,16608.833333333336,16689.916666666664,16591.55416666667,,,,,,,,,,,,,,,,,
1672644480,16663.465624999997,16733.4,16766.3,16663.465624999997,240.68947325,4027693.523550571,green,227.00950769,,,,16696.810416666664,16760.639583333326,16630.120833333327,16827.329166666663,16566.291666666664,16891.158333333326,16499.602083333328,,,,,,,,,,,,,,,,,
1672647840,16698.4328125,16733.75,16751.8,16698.4328125,123.4171843,2065651.144858467,red,206.291043012,,,,16721.055208333335,16778.644791666673,16675.81041666667,16823.889583333337,16618.220833333333,16881.479166666675,16572.97604166667,16593.938527836814,16685.225,16776.511472163183,1.0942192528202042,0.7657841783679487,,16685.225,,,16685.225,,,,,,,
1672651200,16716.09140625,16732.925,16755.0,16708.7,166.17845471,2780167.1731363363,green,199.6056116283333,,,,16727.994270833333,16757.555729166666,16704.188541666666,16781.361458333333,16674.627083333333,16810.922916666666,16650.821354166666,16633.215228385343,16706.775,16780.33477161466,0.8805981000481364,0.6777466094986272,,16706.775,,,16701.125,,,,,,,
1672654560,16724.508203125,16730.225,16738.3,16721.6,84.90421296,1420347.032781474,red,183.2196975328572,,,,16732.208333333332,16755.716666666664,16709.416666666664,16778.50833333333,16685.908333333333,16802.016666666663,16663.116666666665,16693.850403228415,16724.85,16755.849596771583,0.3707010439147022,0.5866946760566741,,16724.85,,,16710.825,,,,,,,
1672657920,16727.3666015625,16724.575,16737.1,16706.0,97.74458144,1634651.321464878,green,172.53530802125002,,,,16730.041666666664,16738.48333333333,16721.78333333333,16746.741666666665,16713.341666666664,16755.18333333333,16705.08333333333,16724.110234891068,16730.975,16737.83976510893,0.0820605506723958,0.0338514939373531,,16730.975,,,16715.408333333333,,,,,,,
1672661280,16725.97080078125,16728.5,16740.4,16720.5,74.43760935,1245514.901669524,red,161.63556372444447,,,,16722.558333333334,16739.11666666667,16708.01666666667,16753.658333333333,16691.458333333336,16770.216666666667,16676.91666666667,16723.401108887712,16729.995000000003,16736.588891112293,0.0788271737354409,0.386637497151257,,16729.995000000003,,,16719.772222222222,,,,,,,
1672664640,16727.235400390626,16706.699999999997,16727.235400390626,16688.2,132.29936671,2209421.119451152,red,158.701944023,,,,16729.8,16739.1,16719.199999999997,16749.7,16709.899999999998,16759.0,16699.299999999996,16705.896698846584,16724.585,16743.273301153415,0.2234829881090086,0.0214920860601251,,16724.585,16704.905,,16715.414814814816,16704.905,,,,,,
1672668000,16716.96770019531,16693.025,16716.96770019531,16669.6,175.36907674,2927524.7987366267,green,160.21713790636363,,,,16707.378466796876,16726.55693359375,16687.521533203126,16746.4138671875,16668.34306640625,16765.592333984376,16648.4861328125,16687.69629196936,16716.605,16745.513708030638,0.3458681715651961,0.0921644098551981,,16716.605,16711.690000000002,,16707.951543209878,16702.745,,,,,0.4081160047939257,
1672671360,16704.996350097656,16718.425000000003,16748.8,16693.8,210.84821609,3525221.695231112,green,164.43639442166668,,,,16693.19756673177,16716.795133463544,16669.427433268233,16740.565266927082,16645.82986653646,16764.162833658855,16622.05973307292,16688.405468270485,16714.245000000003,16740.08453172952,0.3091917311193901,0.5808838187114905,,16714.245000000003,16719.5475,,16711.442695473255,16705.59590909091,,,,,0.472209785544968,
1672674720,16711.71067504883,16730.35,16736.3,16711.71067504883,99.94771326,1672143.230369959,red,159.47572664,,,,16720.341666666667,16746.883333333335,16691.883333333335,16775.341666666667,16665.341666666667,16801.883333333335,16636.883333333335,16687.391519141507,16715.4,16743.408480858496,0.3351218739425236,0.7668834499723164,,16715.4,16723.1875,,16717.745130315503,16710.09665289256,,,,,0.218043063505051,
1672678080,16721.030337524415,16721.425,16732.1,16709.0,94.7015023,1582831.442046105,red,154.84899633,,,,16726.12022501628,16740.529774983726,16715.940450032558,16750.709549967447,16701.53090006511,16765.119099934895,16691.35112508139,16688.135075435297,16713.984999999997,16739.834924564697,0.3093209018040869,0.6439075766233034,,16713.984999999997,16721.989999999998,,16718.97175354367,16712.15635236664,,,,,-0.0715634599065472,38.51351280491267
1672681440,16721.227668762207,16710.525,16721.227668762207,16708.3,39.60335957,661801.172996149,red,147.16595387933333,,,,16720.841666666664,16732.683333333327,16709.58333333333,16743.941666666662,16697.741666666665,16755.783333333326,16686.48333333333,16689.590548495635,16714.750000000004,16739.909451504373,0.3010449035058126,0.4160355304393556,61.268412649395806,16714.750000000004,16719.6675,,16716.156169029113,16711.85974284543,,,,40.399750506176765,-0.1387913647568449,1.0563990607255458
1672684800,16715.876334381104,16716.125,16729.4,16708.6,62.93638193,1052384.64709942,green,141.9016056325,,,,16713.350889587404,16718.40177917481,16705.4741104126,16726.27855834961,16700.423220825196,16731.329447937016,16692.546441650393,16706.272198657764,16719.370000000003,16732.46780134224,0.1566781684027461,0.3761242472987502,63.00757431146032,16719.370000000003,16717.9875,,16716.145779352744,16712.635244146262,,64.31286877335383,,38.31325916860786,-0.1004008563953957,-3.728476807747958
1672688160,16716.00066719055,16722.375,16735.4,16710.1,125.3959767,2096986.257931761,green,140.93068628352944,,,,16718.041666666668,16727.483333333337,16706.683333333334,16738.84166666667,16697.241666666665,16748.28333333334,16685.88333333333,16706.909883019358,16720.16,16733.41011698064,0.1584927055798737,0.5835841677185268,64.90181842861531,16720.16,16717.2025,,16718.222186235165,16714.406108846943,,59.95477221239533,,36.9748136898664,-0.0469210665128445,20.933321324709446
1672691520,16719.187833595275,16726.125,16731.6,16719.187833595275,77.37152601,1294234.46969704,red,137.39962182388888,,,,16722.625,16735.15,16709.85,16747.925000000003,16697.324999999997,16760.450000000004,16684.549999999996,16708.447359961763,16719.315000000002,16730.18264003824,0.1300010202360466,0.8133154933378274,66.02592305925995,16719.315000000002,16717.3575,,16720.85645749011,16716.536816329317,,61.94628070633763,62.0713072306956,34.52545381113171,0.009267799032258,44.68841956824309
1672694880,16722.65641679764,16745.475000000002,16792.0,16722.65641679764,265.5458516,4448633.028491008,green,144.1441602331579,,,,16725.637611198425,16732.087388801574,16719.67522239685,16738.049777603148,16713.2254447937,16744.499555206297,16707.263055992127,16700.261303723004,16724.125,16747.988696276996,0.2853805060294162,0.9473322102364964,71.15889009309741,16724.125,16719.055,,16729.062638326744,16721.79830426944,,61.82119585739295,61.24074959204197,37.90195662919682,0.1014735331918712,231.86323293718635
