date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
2023-01-02,04:40:00,16626.9,16626.9,16627.2,16626.6,5.11372319,85024.894949183,green,5.11372319,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,05:15:00,16626.9,16636.525,16652.1,16614.9,79.96026403,1330206.879116141,green,42.53699361,,,,16626.9,16627.200000000004,16626.600000000002,16627.500000000004,16626.3,16627.800000000007,16626.0,,,,,,,,,,,,,,,,,
2023-01-02,05:50:00,16631.7125,16654.125,16658.9,16631.7125,67.33082276,1121392.261774751,green,50.80160332666667,,,,16634.508333333335,16654.11666666667,16616.91666666667,16671.708333333332,16597.308333333338,16691.316666666666,16579.716666666674,,,,,,,,,,,,,,,,,
2023-01-02,06:25:00,16642.91875,16647.675000000003,16657.4,16636.8,36.1382688,601457.361344594,red,47.135769695,,,,16648.245833333334,16664.779166666667,16637.591666666667,16675.433333333334,16621.058333333334,16691.966666666667,16610.404166666667,,,,,,,,,,,,,,,,,
2023-01-02,07:00:00,16645.296875,16690.9,16763.5,16638.9,494.57656177,8266180.539692076,green,136.62392811,,,,16647.291666666668,16657.783333333336,16637.183333333334,16667.89166666667,16626.691666666666,16678.38333333334,16616.583333333332,16607.380604691134,16651.225,16695.069395308863,0.5266206577457753,0.9524523570288743,,16651.225,,,16651.225,,,,,,,
2023-01-02,07:35:00,16668.0984375,16729.0,16757.9,16668.0984375,141.33162662,2363734.998117034,green,137.40854452833332,,,,16697.766666666666,16756.63333333333,16632.033333333333,16822.366666666665,16573.166666666668,16881.23333333333,16507.433333333334,16603.67278950189,16671.645,16739.617210498112,0.8154229591394486,0.9219003588355619,,16671.645,,,16677.15,,,,,,,
2023-01-02,08:10:00,16698.54921875,16743.025,16766.3,16698.54921875,141.52478569000002,2370083.367128684,green,137.99657898,,,,16718.3328125,16768.5671875,16678.765625,16808.134375,16628.53125,16858.36875,16588.9640625,16616.16731183475,16692.945,16769.72268816525,0.9198818802224515,0.8261364153881122,,16692.945,,,16699.108333333337,,,,,,,
2023-01-02,08:45:00,16720.787109375,16734.575,16746.7,16720.1,65.4791622,1095601.779543699,red,128.9319018825,,,,16735.958072916666,16773.366927083334,16705.616145833334,16803.708854166667,16668.207291666666,16841.117708333335,16637.865364583333,16638.041249570822,16709.035,16780.028750429177,0.8497648180062757,0.6798749879081207,,16709.035,,,16710.93055555556,,,,,,,
2023-01-02,09:20:00,16727.6810546875,16723.325,16735.7,16713.9,57.10050651,954906.210395285,red,120.95063573,,,,16733.791666666668,16747.483333333337,16720.883333333335,16760.39166666667,16707.191666666666,16774.08333333334,16694.283333333333,16688.447096926047,16724.165,16759.882903073954,0.4271412423155774,0.4882411910035573,,16724.165,,,16715.06203703704,,,,,,,
2023-01-02,09:55:00,16725.50302734375,16726.925,16755.0,16708.7,138.6228868,2319563.753556957,green,122.717860837,,,,16724.308333333334,16734.716666666667,16712.916666666668,16746.108333333334,16702.508333333335,16756.516666666666,16691.11666666667,16717.62349498962,16731.370000000003,16745.116505010385,0.1643201364906992,0.3383225410151056,,16731.370000000003,16691.2975,,16719.016358024695,16691.2975,,,,,,
2023-01-02,10:30:00,16726.214013671874,16728.100000000002,16736.7,16721.6,53.63021608,897127.661134911,red,116.43716585909092,,,,16730.208333333332,16751.716666666664,16705.416666666664,16776.50833333333,16683.908333333333,16798.016666666663,16659.116666666665,16717.301241956156,16731.190000000002,16745.07875804385,0.16602235757105,0.38875895201553584,,16731.190000000002,16701.417500000003,,16722.04423868313,16697.988863636365,,,,,0.6086522442547962,
2023-01-02,11:05:00,16727.157006835936,16718.95,16727.157006835936,16706.0,52.46726394,877021.605742404,red,111.10634069916668,,,,16728.800000000003,16736.000000000007,16720.900000000005,16743.900000000005,16713.7,16751.10000000001,16705.800000000003,16715.98457171237,16726.375,16736.76542828763,0.12424004947429805,0.1427000026149027,,16726.375,16709.660000000003,,16721.012825788755,16701.799979338844,,,,,0.49544601411652534,
2023-01-02,11:40:00,16723.05350341797,16727.675000000003,16737.2,16719.3,59.18925355,990440.038093534,green,107.11271861076922,,,,16717.369002278647,16728.738004557294,16707.580997721358,16738.526009114583,16696.21199544271,16749.89501139323,16686.42399088542,16718.07377178528,16724.995000000003,16731.916228214726,0.08276508560658664,0.6936072555951177,,16724.995000000003,16717.015000000003,,16723.233550525838,16706.504528549962,,,,,0.4416323283270836,
2023-01-02,12:15:00,16725.364251708987,16730.625,16740.4,16723.4,56.68722052,948519.747797069,red,103.51089731857142,,,,16728.058333333334,16736.81666666667,16718.916666666668,16745.958333333336,16710.158333333333,16754.71666666667,16701.016666666666,16718.5490908176,16726.454999999998,16734.360909182396,0.09453179627599893,0.7637267835865078,,16726.454999999998,16725.31,,16725.697367017226,16710.890068813605,,,,,0.4982677761308836,59.21266067470717
