time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
1672635420,16625.65,16623.35,16627.2,16614.9,13.89077534,230900.62287454293,red,13.89077534,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672637040,16624.5,16640.2,16655.4,16624.5,74.05914577,1232224.640353234,green,43.974960555,,,,16621.81666666667,16628.733333333337,16616.433333333338,16634.11666666667,16609.51666666667,16641.033333333336,16604.13333333334,,,,,,,,,,,,,,,,,
1672638660,16632.35,16654.475,16658.9,16632.35,53.69416219,894262.382004008,green,47.214694433333335,,,,16640.033333333336,16655.566666666673,16624.66666666667,16670.933333333338,16609.133333333335,16686.466666666674,16593.76666666667,,,,,,,,,,,,,,,,,
1672640280,16643.4125,16647.925000000003,16658.0,16636.8,39.244114960000005,653317.668680278,red,45.222049565000006,,,,16648.575,16664.800000000003,16638.25,16675.125000000004,16622.024999999998,16691.350000000006,16611.699999999997,,,,,,,,,,,,,,,,,
1672641900,16645.66875,16641.75,16645.66875,16638.9,16.00378741,266296.908608679,green,39.378397134,,,,16647.575,16658.350000000002,16637.15,16668.775,16626.375,16679.550000000003,16615.95,16620.740033653874,16641.54,16662.339966346128,0.2499764606656222,0.5050480850907297,,16641.54,,,16641.54,,,,,,,
1672643520,16643.709375,16698.5,16763.5,16639.8,492.99767165,8240523.565870281,green,114.98160955333331,,,,16642.10625,16645.3125,16638.54375,16648.875,16635.3375,16652.08125,16631.775,16613.443588139056,16656.57,16699.696411860943,0.5178306441355374,0.9861290122535497,,16656.57,,,16660.52666666667,,,,,,,
1672645140,16671.1046875,16733.35,16757.9,16671.1046875,113.08501396,1891255.8702868149,red,114.71066732571428,,,,16700.600000000002,16761.400000000005,16637.700000000004,16824.300000000003,16576.9,16885.100000000006,16514.000000000004,16604.678138141426,16675.2,16745.721861858576,0.845829277712711,0.9122834995239648,,16675.2,,,16684.801111111112,,,,,,,
1672646760,16702.227343749997,16737.725,16766.3,16702.227343749997,130.54403782,2185770.436383064,green,116.6898386375,,,,16720.78489583333,16770.465104166662,16683.66979166666,16807.580208333333,16633.98958333333,16857.260416666664,16596.874479166658,16610.312750843554,16691.85,16773.387249156443,0.9769707870181544,0.7813131450631845,,16691.85,,,16702.44240740741,,,,,,,
1672648380,16719.976171874998,16736.975,16751.8,16719.976171874998,62.44055293,1045234.138897454,red,110.66214022555556,,,,16735.417447916665,16768.607552083333,16704.53489583333,16799.490104166667,16671.344791666663,16832.680208333335,16640.46223958333,16635.734181776592,16709.66,16783.585818223408,0.884827318131045,0.6847460106390113,,16709.66,,,16713.95327160494,,,,,,,
1672650000,16728.4755859375,16730.3,16742.8,16720.1,46.98136727,786048.095782371,red,104.29406293,,,,16736.250390625,16752.524609375,16720.700781249998,16768.07421875,16704.426562499997,16784.3484375,16688.876953124996,16698.0128305179,16727.370000000003,16756.727169482107,0.3510075939266474,0.5499026311406278,,16727.370000000003,16684.454999999998,,16719.402181069963,16684.455,,,,,,
1672651620,16729.38779296875,16721.774999999998,16731.6,16714.6,44.79489113,749044.217364982,red,98.88504731181818,,,,16731.066666666666,16742.033333333333,16719.333333333332,16753.766666666666,16708.366666666665,16764.733333333334,16696.63333333333,16720.473852870775,16732.025,16743.576147129228,0.1380723149675737,0.0563211218187501,,16732.025,16694.297499999997,,16720.19312071331,16691.240454545456,,,,,0.5920888388922767,
1672653240,16725.581396484376,16727.625,16755.0,16708.7,118.48450703,1982661.55241146,green,100.51833562166668,,,,16722.65833333333,16730.71666666666,16713.71666666666,16739.65833333333,16705.65833333333,16747.71666666666,16696.71666666666,16718.952368214894,16730.879999999997,16742.8076317851,0.142582240564795,0.3635521259105873,,16730.879999999997,16703.04,,16722.670413808875,16697.85582644628,,,,,0.5253843102847278,
1672654860,16726.60319824219,16729.525,16736.7,16721.6,59.00963322,987132.640410321,red,97.32535851384615,,,,16730.441666666666,16752.18333333333,16705.88333333333,16776.741666666665,16684.141666666666,16798.48333333333,16659.583333333332,16719.467814983276,16729.239999999998,16739.01218501672,0.1168276026492749,0.5145822044668522,,16729.239999999998,16710.545000000002,,16724.955275872584,16703.613858001503,,,,,0.4506296355784431,
1672656480,16728.064099121097,16726.425,16728.4,16722.6,22.37900737,374324.323178871,red,91.97204771785714,,,,16729.275,16736.950000000004,16721.850000000002,16744.375000000004,16714.175,16752.050000000007,16706.75,16721.116481894842,16727.129999999997,16733.143518105153,0.0719013734592309,0.4413820672300216,,16727.129999999997,16718.394999999997,,16725.445183915057,16707.761338364864,,,,,0.4715302357500791,51.846636775467424
1672658100,16727.24454956055,16722.375,16728.7,16706.0,52.39156391,875754.15236361,green,89.33334879733334,,,,16725.808333333334,16729.01666666667,16723.216666666667,16731.608333333337,16720.00833333333,16734.816666666673,16717.416666666664,16719.53148189485,16725.545000000002,16731.558518105154,0.0719081872088698,0.2364271675438961,74.20613347059121,16725.545000000002,16726.457499999997,,16724.421789276705,16710.41836775307,,,,34.7771420887691,0.4844742890621479,34.05911563562172
1672659720,16724.809774780275,16732.75,16737.1,16724.809774780275,42.28242387,707568.140918894,green,86.392665989375,,,,16719.024999999998,16732.049999999996,16709.349999999995,16741.725,16696.324999999997,16754.749999999996,16686.649999999994,16720.880728901622,16727.739999999998,16734.599271098374,0.0820107330503195,0.8651991536818235,76.95129890467973,16727.739999999998,16729.8825,,16727.197859517804,16714.47866452524,,72.54636550021438,,32.64249140764223,0.2051082432553822,54.59364526011902
1672661340,16728.779887390137,16736.5,16740.4,16728.779887390137,34.53655181,578022.397642078,red,83.3423063317647,,,,16731.55325826009,16738.296741739905,16726.00651652018,16743.843483479814,16719.263033040366,16750.58696695963,16713.716291300458,16719.7258938099,16729.515,16739.3041061901,0.1170279734959336,0.8567741458901191,77.86814762665175,16729.515,16730.197500000002,,16730.29857301187,16718.482543702467,,73.65501000053685,,30.480288419926527,0.0188246824455441,61.67332338715698
