accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5400645001240387,0.05643153190612793,True,,,1,1c4c6_00004,f5774c96a5d941b9bcedddcc150811de,2023-04-22_02-07-43,1682154463,0.05643153190612793,25312,Tentacle,127.0.0.1,0.05643153190612793,0,1,0.0050008296966552734
