time,open,close,high,low,volume,turnover,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI,color_change
1672732260,-2.1170428689452065,-2.1209928575102466,-2.124278518602312,-2.113729398346119,-0.644894766672469,-0.7293577894687471,-1.253541982811522,-0.20914464739937577,0.14694770922326908,-0.2602252990748457,-2.1187753289050493,-2.1244363491010256,-2.110768693026027,-2.1286933941924486,-2.101051139427345,-2.1306875736374833,-2.08895665874807,-2.1092518395969075,-2.1182708663516734,-2.1217595779476985,-0.5879597966825508,-0.017907323252102664,0.20378468409019856,-2.1182708663516734,-2.1216775400217904,-2.1119586073065117,-2.1198521618849315,-2.1196492229491777,-2.116074211462881,0.04867332273435722,-0.04679559329600156,-1.4660560644471152,-0.0012754052747771438,0.3686721516416173,1
1672735200,-2.1174652797321087,-2.121884242892424,-2.125479055528071,-2.1167890346190203,-0.6341018117638018,-0.7217711558812812,-1.2646724774058793,-0.20530013818458445,0.1284174787079707,-0.2510152089421245,-2.1182613053224912,-2.122783383456561,-2.1125019563253966,-2.124872539317402,-2.1039757900459994,-2.125791667925205,-2.0941921576950357,-2.1025060210238125,-2.116530589669492,-2.124898710357688,-0.7216775873326737,-0.7353905060275517,0.14243415799488307,-2.116530589669492,-2.120428092122956,-2.112033120008315,-2.1198434371017476,-2.119219712766043,-2.115746063106247,-0.10396922201693964,0.005844922135504054,-1.4691269732690106,-0.008933293598395493,0.36414298182900756,1
1672738140,-2.1181222123434984,-2.115341474187241,-2.1170046772286,-2.109664651532193,-0.6732386658905167,-0.7492208821047601,-1.27801221625369,-0.19257561486179536,0.1402093480378484,-0.2409807150159991,-2.1199727364412913,-2.12317162449761,-2.1147330080463917,-2.1247677786353765,-2.1075688458215582,-2.1244109189581737,-2.098324483988455,-2.1022419792985296,-2.1155481178950226,-2.123218992335988,-0.7021277338031094,0.7358957014087862,0.48110778351880745,-2.1155481178950226,-2.1181878257975657,-2.111622630872637,-2.11765544808881,-2.117677144743815,-2.1148242022537658,0.2083924538567327,0.05257312224745958,-1.4669068675984729,0.09015832496365415,0.9172656907726519,0
1672741080,-2.115179040869524,-2.1172936081742093,-2.123501700591527,-2.1077541086837464,-0.8497773121392974,-0.8751358703358844,-1.3030409345551026,-0.18575820431481993,0.1319374627231102,-0.23152453258920452,-2.1125871617431216,-2.11553531212392,-2.108461520307417,-2.1160650307288575,-2.1015780940197124,-2.115490040549495,-2.093489841638418,-2.1012643271304237,-2.116279176747168,-2.1256123925078843,-0.7481506971755104,0.5928062312839114,0.3390572688558464,-2.116279176747168,-2.116323909945627,-2.111304055608642,-2.1168478729096423,-2.1167704414294413,-2.114176605348349,0.4660174705498521,0.19627911491885197,-1.486010871961227,0.05248967840923684,0.6156627457800364,1
1672744020,-2.1146835977398215,-2.11965577943698,-2.124066659144826,-2.1125775352786733,-0.5652755693932809,-0.6726237606698433,-1.3072791811206066,-0.1842605118534359,0.10937517096793699,-0.22364574543287208,-2.1147938745661747,-2.121777486213848,-2.106294594682312,-2.126505059945659,-2.0952199849363695,-2.1297785805675176,-2.0826179871475436,-2.100987255527614,-2.116124049624883,-2.1255764188340955,-0.7513729218723139,-0.2618073302642973,0.16934259528823564,-2.116124049624883,-2.114843479173275,-2.1112219577815066,-2.117097331023711,-2.1164586408229598,-2.1138163187404246,0.5443723204762515,0.4195254823155642,-1.4938430874541984,0.014139779895145149,0.35204257374055714,0
1672746960,-2.115617053302508,-2.1209304605334944,-2.1274148195562548,-2.112253573790954,-0.660098390452349,-0.740200236462944,-1.3176239614537133,-0.1853194632239682,0.0836623126178753,-0.21756461879753478,-2.1173639924789556,-2.1221363150548176,-2.1109066343958713,-2.1249016395068563,-2.1021187730037507,-2.1260563114772237,-2.0916201197955946,-2.100954292315959,-2.1161115681322866,-2.1255839163496457,-0.7519182146864738,-0.7096125969927946,0.07785872111941408,-2.1161115681322866,-2.113767045473136,-2.11122240396535,-2.117688773580483,-2.1164355946360454,-2.11361210257466,0.3301836699357758,0.4614624010357773,-1.5095451598787362,-0.026262808728188935,0.1888743675690461,0
1672749900,-2.116721171005504,-2.121420722493692,-2.1257968447143,-2.115241218622141,-0.6296287725280431,-0.7185186291394239,-1.325470238739524,-0.1871949080220774,0.06064475134071714,-0.2130927166456916,-2.1188088696029372,-2.1253145295816624,-2.110410979651848,-2.129942240135031,-2.099821464649838,-2.1327484633195257,-2.087319715435163,-2.1006462147597493,-2.1160188484729896,-2.1257011724747863,-0.7576633239383657,-0.9519552299450765,0.04137685229469913,-2.1160188484729896,-2.112850248585197,-2.111310748366289,-2.118246582905791,-2.1165059938188593,-2.1134741653490323,0.0591670980356786,0.32136977734161926,-1.5134855488710737,-0.04221749433532671,0.06785861767888908,0
1672752840,-2.1175183798268686,-2.1178373532573382,-2.1210653168304296,-2.110093830539494,-0.6290729688937267,-0.7179010021610376,-1.3328985115586562,-0.1835892532068574,0.05865919444749639,-0.2087596305364112,-2.1194141443400154,-2.1235833952987195,-2.113281624937572,-2.1260365468954805,-2.105112986150049,-2.1266086110640328,-2.0949479223858685,-2.099819499971768,-2.1165181081768942,-2.127490593488641,-0.7933636001247901,0.7633656416080872,0.2677800490774358,-2.1165181081768942,-2.112608563802481,-2.1116221846887933,-2.1174233149973563,-2.1159112191161045,-2.1130070818718525,0.03682129065751364,0.14660244215010118,-1.517843392390506,-0.10964806341645783,0.5216012097921182,1
1672755780,-2.1161251608214373,-2.1260470126271946,-2.1120965997968226,-2.137234604066172,1.1627523897206653,0.556809356398748,-1.2290091535373455,-0.19338802887941356,0.01689366836682198,-0.20734649351842435,-2.114927580122331,-2.1197480444083716,-2.1090474246283755,-2.121956700334316,-2.10021941355337,-2.123168244887844,-2.090315816216254,-2.103811515802434,-2.118269083281302,-2.1270545696564134,-0.7338068079109371,-1.5312098535015406,-0.30922016983298534,-2.118269083281302,-2.113849985269419,-2.111878294214749,-2.119612590793242,-2.1169192033914075,-2.1133686685127193,-0.08573233199659173,0.003388209391693247,-1.440334407675379,-0.2572961188865188,-0.8220254117227447,1
1672758720,-2.1195336989959372,-2.141485807446509,-2.1312932119824533,-2.1449376883297124,-0.03436549283180013,-0.2977116408184723,-1.2023627345716639,-0.22440133658864858,-0.08010503940390003,-0.21271481755673255,-2.1236065563341575,-2.110318493062925,-2.1357060937139005,-2.0952572765121276,-2.1456376951876766,-2.0791511184429434,-2.1542693557396073,-2.119689721061025,-2.1226358226200954,-2.1201990049575743,-0.42618225298363177,-1.6288986360829523,-1.044137918684078,-2.1226358226200954,-2.1159564777298385,-2.11259129599607,-2.126221321551931,-2.1205546437366447,-2.11517053072239,-0.42160222799029523,-0.16215726094532704,-1.3954633053795489,-0.34364005003938725,-2.503014719717121,0
