time,open,close,high,low,volume,turnover,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI,color_change
1672679640,-2.0755939211429726,-2.08088258712838,-2.082338399970236,-2.0754806170361206,-0.6006784455387872,-0.6659357253770498,-0.8085216652257072,-0.10056326473186614,0.026196002473189997,-0.11435981989872085,-2.0775138227401255,-2.079479587150847,-2.0747604216768787,-2.0806361485160974,-2.071082441216632,-2.081009883011152,-2.0666226368008527,-2.069533252754085,-2.0755312286424137,-2.079131495808412,-0.6494303813780332,-1.3746164728256198,-0.0326911901111117,-2.0755312286424137,-2.0776405282520174,-2.0729536384848903,-2.0776083700515997,-2.076870238812403,-2.0762186046924374,0.5495461574973965,0.8350181961800672,-1.2927724433394605,-0.04477491940533753,-0.02950985677575648,1
1672680960,-2.077574867271958,-2.0807682564862464,-2.0843066163266766,-2.074666215135714,-0.7397055499892621,-0.7655958071140124,-0.8396268776094761,-0.10830716397743087,-0.0004575059940864104,-0.11436606394040552,-2.0789724959152527,-2.082447264878676,-2.0756910760602927,-2.08411004248304,-2.070470835832309,-2.0859555118891606,-2.065464282843543,-2.070963277946328,-2.0768224107915487,-2.0802849474317164,-0.6441861221662477,-0.8967901984654475,-0.022479541227230216,-2.0768224107915487,-2.077211247675762,-2.0733153082613156,-2.0783643804005854,-2.0772163549821316,-2.076255428822067,0.18625455988759745,0.5362837283673969,-1.3126874550662326,-0.024185068941814068,-0.023226411388553216,0
1672682280,-2.0785081719378513,-2.081454240339052,-2.0852339234765656,-2.0756576609275137,-0.7962340245910615,-0.8061211674988046,-0.8730301718019478,-0.11649868773776427,-0.02301378645072274,-0.1161031378071258,-2.079324991177641,-2.0839512784327994,-2.0744070923027507,-2.087210222177602,-2.068003119240129,-2.0901704392601608,-2.061325222050023,-2.072151160956431,-2.077923609736177,-2.081299831588551,-0.6410049630110771,-0.7547330080595533,-0.09185448280360146,-2.077923609736177,-2.076495193599793,-2.073625059505359,-2.0790971086757346,-2.077624339862144,-2.076354161841416,0.017144533395398513,0.2585012254918073,-1.3307733165887832,0.02031384644498521,-0.12472234075403522,1
1672683600,-2.0793178346623957,-2.0818324109245743,-2.086038383221498,-2.0757992960406284,-0.6578025151369126,-0.7069104648703562,-0.8950347967933937,-0.12421158170730544,-0.03973989902439617,-0.11912367037862114,-2.0801931421058217,-2.084697460936139,-2.0752150813324732,-2.08801558250644,-2.0689343570573886,-2.0908553761944852,-2.062195264205816,-2.070712886083333,-2.079436438957233,-2.085708195089467,-0.7618039431455516,-0.8485678105336537,-0.13174018263299084,-2.079436438957233,-2.0758310402492324,-2.0738815722543316,-2.079711684181739,-2.078026945079312,-2.076479554354994,-0.03594814934054697,0.05726098162023961,-1.3495265009888704,0.012265178474200101,-0.16922836652274417,0
1672684920,-2.0799117614969584,-2.078877403558638,-2.080288878158961,-2.075693069705793,-0.5235438336532702,-0.6105224274666535,-0.9068222081839263,-0.123491950291506,-0.029884130233530738,-0.12138793204788682,-2.080636012950808,-2.085437481432133,-2.075291613221006,-2.0891123795035824,-2.0687054831757212,-2.0922399782856176,-2.0615917357930695,-2.070464506587346,-2.0795261532482505,-2.0861297289692886,-0.7756186668983209,1.4977950754215814,0.16764499687046347,-2.0795261532482505,-2.0754334279122078,-2.073932610811589,-2.0791361398744885,-2.0778187539874526,-2.0763112129411643,0.06974561721709434,0.01721569379693709,-1.348507658248795,-0.02911478442982524,0.25810647974571543,1
1672686240,-2.0787311416888943,-2.0772240065800776,-2.0810229222173984,-2.07356177553454,-0.7497185924215208,-0.7727011777810835,-0.9328749197090723,-0.11928599308168332,-0.012392599192518713,-0.12231000152063669,-2.077686798564372,-2.0796834367310235,-2.075179337829485,-2.0805985505209903,-2.0714712384624847,-2.0810041412280973,-2.06726128505085,-2.0711679608417377,-2.078794366090158,-2.083989721880524,-0.7168601596222666,1.3060330323968918,0.32333087348910455,-2.078794366090158,-2.075653346240208,-2.0740892463838607,-2.078201166507405,-2.0773476184173245,-2.076001234830877,0.30620469495763675,0.1165685597889206,-1.3566973977309598,-0.12471179419498549,0.3651755034783738,1
1672687560,-2.077314088789728,-2.0769777559662495,-2.079554834100525,-2.0730728201131776,-0.53133740888559,-0.6160838293564473,-0.9436265337673554,-0.115761004592623,-0.0002758511123614593,-0.12230230648722619,-2.076676020208316,-2.0797788514298845,-2.0724017201986538,-2.08241924498417,-2.0675563826413925,-2.0838952954699757,-2.061543823944524,-2.071033867708362,-2.0780361923758845,-2.0826197022796413,-0.6911708047801591,0.8930640449666007,0.34682148774757565,-2.0780361923758845,-2.075919887253744,-2.0742942805880142,-2.0774957458200785,-2.076917344246576,-2.0756972957967745,0.4802907701879117,0.29400503500072145,-1.361076227822452,-0.13191805871441628,0.42033959425227657,1
1672688880,-2.0764824304046994,-2.0773998998756693,-2.078191609420571,-2.075161938031614,-0.4542787942031089,-0.5607709539232404,-0.9490346177125095,-0.1144078418877657,0.0034328663075227283,-0.12201002735603834,-2.0759394495601136,-2.078798147125679,-2.072406230903774,-2.080714236659778,-2.0678147636007296,-2.081957277214757,-2.0625579689667575,-2.069741294347573,-2.0772252455492475,-2.0822824790867926,-0.710533575016321,0.4488809804696858,0.28978918039487034,-2.0772252455492475,-2.076065033350225,-2.07441879706822,-2.077166216977755,-2.0766421010804437,-2.0754625593063856,0.33251613657290924,0.3843218882644352,-1.3541871177254103,-0.1131500983138232,0.2406140472347938,1
1672690200,-2.0762776845300923,-2.0777604811316324,-2.0814423759650764,-2.07300200255662,-0.47787413712402343,-0.5777961623520095,-0.9556256368209024,-0.11462447633640688,0.002074108715523863,-0.12182201090103714,-2.0763147191449205,-2.0774818612651003,-2.0745421132593207,-2.0776832598235564,-2.0716849285518073,-2.0772834658102965,-2.0682282104386944,-2.066608818319933,-2.0764107805151224,-2.0837445844065603,-0.8047204361223582,-0.17841752680007014,0.2388073927511806,-2.0764107805151224,-2.076414263655088,-2.0743739183368377,-2.077066756421448,-2.0764825015602,-2.075284563979109,-0.04616178128679232,0.2632100093213996,-1.3649348199802427,-0.144705879001923,0.009027338649287012,1
1672691520,-2.0763556119268327,-2.0761686468065275,-2.0803587871169076,-2.071373198755806,-0.6495575188769847,-0.7008354802967128,-0.9721473843764532,-0.11140031100450898,0.010468567211229211,-0.12098985548184267,-2.076810192268612,-2.0805978477049667,-2.0722469247612336,-2.083516733371895,-2.066701794385504,-2.085660727283403,-2.0603913398569547,-2.065796121278709,-2.0758689765615332,-2.083469322978281,-0.8155700836775589,1.4201030485541792,0.41708457559105266,-2.0758689765615332,-2.0761881876139046,-2.0741684441451214,-2.0764696984989772,-2.0760623226338266,-2.074971722037854,-0.18132761077146525,0.03580516049674909,-1.3764995624155467,-0.055708428422692656,0.5072450450933313,0
