date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02,05:06:00,16626.9,16626.9,16627.2,16626.6,5.11372319,85024.894949183,green,5.11372319
2023-01-02,05:15:00,16626.9,16623.45,16627.2,16614.9,8.77705215,145875.72792536,red,6.94538767
2023-01-02,05:24:00,16625.175000000003,16627.5,16631.7,16625.0,22.97120593,382006.981684009,green,12.287327089999998
2023-01-02,05:33:00,16626.3375,16636.175000000003,16644.6,16626.3375,22.49088782,374060.77599407104,green,14.8382172725
2023-01-02,05:42:00,16631.256250000002,16650.125,16655.4,16631.256250000002,28.59705202,476156.882675154,green,17.589984222
2023-01-02,05:51:00,16640.690625000003,16652.6,16658.8,16640.690625000003,17.62098392,293476.60226648604,red,17.595150838333332
2023-01-02,06:00:00,16646.6453125,16650.725,16653.3,16646.6453125,6.15238479,102431.299139587,green,15.960469974285711
2023-01-02,06:09:00,16648.68515625,16654.949999999997,16658.9,16648.68515625,29.92079348,498354.48059793503,green,17.7055104125
2023-01-02,06:18:00,16651.817578125,16653.775,16658.0,16650.4,16.17376952,269397.882981927,red,17.535316979999997
2023-01-02,06:27:00,16652.7962890625,16646.9,16652.7962890625,16642.5,7.79398991,129753.567812038,red,16.561184273000002
2023-01-02,06:36:00,16649.84814453125,16640.975,16649.84814453125,16636.8,15.27635553,254166.2178863129,red,16.44438166
2023-01-02,06:45:00,16645.411572265624,16640.25,16645.411572265624,16639.0,7.15457492,119051.462432758,red,15.670231098333332
2023-01-02,06:54:00,16642.830786132814,16639.074999999997,16642.830786132814,16639.0,0.84372811,14038.846469974,red,14.529730868461538
2023-01-02,07:03:00,16640.952893066406,16641.15,16643.5,16638.9,8.00548438,133206.59970594698,green,14.063713262142857
2023-01-02,07:12:00,16641.0514465332,16696.725,16763.5,16639.8,425.65253263,7113790.749746681,green,41.50296788666666
2023-01-02,07:21:00,16668.8882232666,16734.2,16746.4,16668.8882232666,50.07042408,837643.114828535,red,42.03843389875
2023-01-02,07:30:00,16701.544111633302,16737.35,16747.6,16701.544111633302,17.27471494,289089.701295066,green,40.58174454823529
2023-01-02,07:39:00,16719.44705581665,16738.15,16757.9,16719.44705581665,36.11507323,604599.940352486,red,40.33359614166667
