time,open,close,high,low,volume,turnover,color,avg_vol_last_100
1672662960,16623.35,16622.2,16627.2,16614.9,12.17030819,202305.846639231,red,12.17030819
1672665720,16622.775,16637.95,16658.8,16619.9,99.38030509,1653851.684037398,green,55.77530664
1672668480,16630.362500000003,16647.0,16658.9,16630.362500000003,76.4921599,1273599.245668192,red,62.68092439333333
1672671240,16638.68125,16699.375,16763.5,16638.68125,507.68928281,8485649.5833327,green,173.93301399749998
1672674000,16669.028125,16741.325,16766.3,16669.028125,218.32536244,3653362.218972244,red,182.811483686
1672676760,16705.1765625,16735.675,16751.8,16705.1765625,105.45673679,1765198.800663608,red,169.91902587
1672679520,16720.42578125,16723.800000000003,16735.7,16713.9,71.21403372,1190931.476402372,red,155.8183127057143
1672682280,16722.112890625,16725.05,16755.0,16708.7,158.31843129,2649142.298739587,green,156.13082752875
1672685040,16723.5814453125,16721.7,16728.4,16717.9,47.54614994,795183.306559962,red,144.0658633522222
1672687800,16722.64072265625,16726.175000000003,16740.4,16706.0,103.50633154,1731280.264681498,green,140.009910171
1672690560,16724.407861328127,16730.45,16740.4,16720.5,54.15082091,905996.6182663612,red,132.20453842
1672693320,16727.428930664064,16707.525,16727.428930664064,16688.2,123.80844619,2067627.3743169268,red,131.5048640675
1672696080,16717.476965332033,16697.15,16717.476965332033,16688.5,114.18176705,1906693.9228675188,red,130.17231814307692
1672698840,16707.313482666017,16699.1,16721.7,16669.6,171.53279474,2864216.898217224,green,133.12663790000002
1672701600,16703.206741333008,16724.575,16748.8,16703.206741333008,161.20706932,2697233.5348773547,green,134.99866666133332
1672704360,16713.890870666502,16727.95,16734.4,16713.890870666502,50.25627086,840727.687732699,green,129.70226692375
1672707120,16720.920435333253,16719.725,16729.2,16709.0,82.14843738,1373001.746261206,red,126.9049828329412
1672709880,16720.322717666626,16711.924999999996,16720.322717666626,16708.7,38.03081477,635537.619194396,green,121.96752905166666
1672712640,16716.12385883331,16718.574999999997,16729.4,16708.3,55.83949109,933575.554079612,green,118.48710600105264
1672715400,16717.349429416652,16726.5,16733.0,16716.0,59.87539577,1001363.097435237,green,115.5565204895
1672718160,16721.924714708326,16726.1,16735.4,16710.1,95.81090051,1602175.268456751,red,114.6162528714286
1672720920,16724.012357354164,16726.475,16731.6,16722.2,66.25188253,1108257.296875618,red,112.41787240136364
1672723680,16725.24367867708,16745.725000000002,16792.0,16725.24367867708,215.15085362,3604676.671007431,green,116.88452375869564
1672726440,16735.48433933854,16718.75,16751.8,16687.4,181.99505907,3042881.866861621,red,119.59746273
1672729200,16727.11716966927,16702.0,16727.11716966927,16688.3,118.83227047,1985411.933606271,green,119.5668550396
1672731960,16714.558584834635,16685.75,16714.558584834635,16652.2,187.28175054,3123127.3475742377,red,122.1712740973077
1672734720,16700.15429241732,16686.300000000003,16701.9,16677.3,87.81159133,1465855.859515334,red,120.89869325407408
1672737480,16693.22714620866,16671.675,16693.22714620866,16653.1,109.13630583,1818623.295972857,green,120.47860798892856
1672740240,16682.45107310433,16677.625,16683.7,16674.4,41.77615694,696826.629144709,red,117.76473036655172
1672743000,16680.038036552163,16683.949999999997,16696.2,16669.0,48.24355469,804541.672957964,green,115.447357844
1672745760,16681.99401827608,16693.85,16696.2,16681.99401827608,49.07211046,819123.215479307,red,113.3062208316129
1672748520,16687.92200913804,16689.85,16694.5,16684.7,45.78383765,764059.560812974,red,111.1961463571875
1672751280,16688.88600456902,16700.449999999997,16715.2,16685.7,85.15964218,1422355.748440735,green,110.40716138212122
1672754040,16694.66800228451,16734.075,16773.6,16694.66800228451,153.95063835,2577797.072408209,green,111.68785188117648
1672756800,16714.371501142254,16723.1,16732.5,16712.6,40.18335797,672099.643557914,red,109.64486634085712
1672759560,16718.735750571126,16719.475,16735.5,16710.1,61.63896971,1030874.565654886,green,108.31136921222225
1672762320,16719.105375285562,16711.9,16719.105375285562,16699.8,80.32351028,1342027.966250426,red,107.55494059243244
1672765080,16715.50268764278,16729.1,16745.5,16712.7,67.29700038,1125910.318946015,green,106.49552111315788
1672767840,16722.30134382139,16741.75,16756.1,16722.30134382139,61.05070635,1022180.783344054,red,105.3302694525641
1672770600,16732.025671910695,16730.25,16737.7,16724.3,30.01294912,502182.189373248,red,103.44733644425
1672773360,16731.13783595535,16723.4,16736.1,16711.5,104.34186014,1744973.883580119,red,103.46915409536584
1672776120,16727.268917977675,16719.375,16727.268917977675,16712.4,76.48430173,1278809.915266556,red,102.8266576104762
1672778880,16723.32195898884,16718.4,16731.2,16704.1,76.31328999,1275900.307170319,red,102.21006766581397
1672781640,16720.86097949442,16729.95,16744.6,16718.4,82.73107808,1384316.540078029,green,101.76736335704544
1672784400,16725.40548974721,16704.75,16770.0,16643.0,453.21746896,7575414.054941141,red,109.57736570377776
1672787160,16715.077744873604,16657.125,16715.077744873604,16621.6,207.80737143,3459987.852059036,red,111.71280061086956
1672789920,16686.101372436802,16656.1,16687.6,16632.4,239.62402328,3992297.2880536127,red,114.4343159868085
1672792680,16671.1006862184,16639.350000000002,16671.1006862184,16616.4,114.12022658,1898704.210342985,red,114.4277724575
1672795440,16655.225343109203,16630.625,16655.225343109203,16606.9,86.61836653,1440223.08736022,green,113.86023356102042
1672798200,16642.9251715546,16641.4,16649.5,16632.1,50.39395307,838720.760349946,green,112.5909079512
1672800960,16642.162585777303,16637.575,16646.4,16624.9,57.22441302,951842.8857878832,red,111.5052904035294
1672803720,16639.86879288865,16648.725,16669.0,16632.6,161.82086984,2694953.170076101,green,112.47289770038462
1672806480,16644.296896444324,16660.925000000003,16668.1,16644.296896444324,44.19028571,736194.503712313,green,111.18454653075472
1672809240,16652.610948222165,16665.399999999998,16672.8,16652.610948222165,95.97692052,1599774.601045471,green,110.90292382685185
1672812000,16659.00547411108,16658.55,16665.9,16646.5,80.71911728,1344654.327920113,red,110.35412734418182
1672814760,16658.77773705554,16670.575,16691.7,16656.1,92.10495724,1536216.982383275,green,110.02824930660714
1672817520,16664.67636852777,16673.7,16678.4,16664.67636852777,61.58902102,1026758.258560199,red,109.1784382840351
1672820280,16669.188184263883,16665.2,16673.7,16654.0,49.75887943,829103.946186112,red,108.15396313137931
1672823040,16667.19409213194,16690.199999999997,16733.0,16660.1,141.07159721,2356918.348871836,green,108.71188913271186
1672825800,16678.69704606597,16726.824999999997,16754.3,16678.69704606597,123.33184263,2062734.6069027511,green,108.95555502433334
1672828560,16702.76102303298,16783.15,16845.8,16702.76102303298,489.70157241,8223149.207639857,green,115.1972930142623
1672831320,16742.95551151649,16849.125,16906.4,16742.95551151649,245.94394339,4144506.732779759,green,117.30610995580643
1672834080,16796.040255758246,16866.75,16877.5,16796.040255758246,96.67772393,1630632.208498744,red,116.97867525698412
1672836840,16831.39512787912,16852.975,16864.3,16831.39512787912,56.69990327,955425.951819088,red,116.0368194446875
1672839600,16842.18506393956,16853.675,16864.7,16841.1,60.863974,1025773.180029307,green,115.18800643784616
1672842360,16847.93003196978,16867.725000000002,16889.2,16847.93003196978,100.39671856,1693188.966979195,green,114.96389601545457
1672845120,16857.827515984893,16868.574999999997,16878.7,16853.2,81.69388602,1377821.593416258,green,114.46732870208956
1672847880,16863.201257992445,16868.3,16912.7,16833.2,183.49965847,3096705.492582383,red,115.48251002220589
1672850640,16865.750628996222,16858.649999999998,16872.6,16852.0,63.85270061,1076507.708508071,red,114.73425191478262
1672853400,16862.20031449811,16847.375,16862.20031449811,16835.7,70.58203587,1189237.16994258,red,114.10350597128571
1672856160,16854.787657249057,16840.075,16854.787657249057,16836.2,51.91085009,874202.729375727,green,113.2275530715493
1672858920,16847.43132862453,16844.225,16851.0,16840.2,58.74595089,989699.542781431,green,112.47086415236112
1672861680,16845.828164312265,16837.6,16848.5,16824.8,94.75525135,1595371.901389831,red,112.2281845249315
1672864440,16841.714082156133,16824.3,16841.714082156133,16808.4,107.56052929,1809031.646452415,red,112.16510810283783
1672867200,16833.007041078068,16823.375,16833.7,16818.7,78.80099088,1325876.185562844,red,111.72025320653331
