date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100
2023-01-02,04:40:00,16626.9,16626.9,16627.2,16626.6,5.11372319,85024.894949183,green,5.11372319
2023-01-02,05:15:00,16626.9,16636.525,16652.1,16614.9,79.96026403,1330206.879116141,green,42.53699361
2023-01-02,05:50:00,16631.7125,16654.125,16658.9,16631.7125,67.33082276,1121392.261774751,green,50.80160332666667
2023-01-02,06:25:00,16642.91875,16647.675000000003,16657.4,16636.8,36.1382688,601457.361344594,red,47.135769695
2023-01-02,07:00:00,16645.296875,16690.9,16763.5,16638.9,494.57656177,8266180.539692076,green,136.62392811
2023-01-02,07:35:00,16668.0984375,16729.0,16757.9,16668.0984375,141.33162662,2363734.998117034,green,137.40854452833332
2023-01-02,08:10:00,16698.54921875,16743.025,16766.3,16698.54921875,141.52478569000002,2370083.367128684,green,137.99657898
2023-01-02,08:45:00,16720.787109375,16734.575,16746.7,16720.1,65.4791622,1095601.779543699,red,128.9319018825
2023-01-02,09:20:00,16727.6810546875,16723.325,16735.7,16713.9,57.10050651,954906.210395285,red,120.95063573
2023-01-02,09:55:00,16725.50302734375,16726.925,16755.0,16708.7,138.6228868,2319563.753556957,green,122.717860837
2023-01-02,10:30:00,16726.214013671874,16728.100000000002,16736.7,16721.6,53.63021608,897127.661134911,red,116.43716585909092
2023-01-02,11:05:00,16727.157006835936,16718.95,16727.157006835936,16706.0,52.46726394,877021.605742404,red,111.10634069916668
2023-01-02,11:40:00,16723.05350341797,16727.675000000003,16737.2,16719.3,59.18925355,990440.038093534,green,107.11271861076922
2023-01-02,12:15:00,16725.364251708987,16730.625,16740.4,16723.4,56.68722052,948519.747797069,red,103.51089731857142
2023-01-02,12:50:00,16727.994625854495,16719.025,16727.994625854495,16713.2,23.44553271,391922.418685289,red,98.17320634466668
2023-01-02,13:25:00,16723.50981292725,16704.25,16723.50981292725,16688.2,114.42134506,1910600.113097915,red,99.188715014375
2023-01-02,14:00:00,16713.879906463626,16695.725000000002,16713.879906463626,16688.5,113.41150172,1893758.300166353,red,100.0253495264706
2023-01-02,14:35:00,16704.802453231816,16691.149999999998,16706.3,16669.6,116.70411941,1947979.765587786,green,100.95194785333334
2023-01-02,15:10:00,16697.97622661591,16721.625,16748.8,16697.97622661591,116.94823739,1955742.84102753,green,101.79385782894737
2023-01-02,15:45:00,16709.800613307954,16733.75,16741.1,16709.800613307954,114.98090571,1923829.456069592,red,102.453210223
2023-01-02,16:20:00,16721.775306653977,16722.75,16734.4,16712.2,34.28919352,573656.787342664,red,99.20730466571428
2023-01-02,16:55:00,16722.262653326987,16713.05,16722.262653326987,16709.0,59.98369535,1002449.775937633,green,97.4244133331818
2023-01-02,17:30:00,16717.65632666349,16713.675,16718.5,16709.2,32.18461334,537917.026562106,red,94.58790029
2023-01-02,18:05:00,16715.665663331747,16710.525,16715.665663331747,16708.3,31.96760152,534188.3866862879,red,91.97872117458331
2023-01-02,18:40:00,16713.095331665874,16717.675,16729.4,16708.6,44.41586704,742683.086033929,green,90.0762070092
2023-01-02,19:15:00,16715.385165832937,16724.65,16731.5,16715.385165832937,52.7121865,881533.350259146,green,88.63912929730769
2023-01-02,19:50:00,16720.01758291647,16722.7,16735.4,16710.1,68.61844662,1147508.776114773,red,87.89762253148147
2023-01-02,20:25:00,16721.358791458235,16723.1,16729.2,16718.2,51.63138779,863483.972087906,green,86.60239986214286
2023-01-02,21:00:00,16722.22939572912,16726.575,16731.6,16722.2,51.51067761,861662.850656083,red,85.39234047413794
2023-01-02,21:35:00,16724.40219786456,16745.275,16792.0,16724.40219786456,209.81445133,3515392.658203666,green,89.53974416933333
2023-01-02,22:10:00,16734.83859893228,16722.775,16751.8,16693.7,146.91747425,2457252.702193795,red,91.39063868806451
2023-01-02,22:45:00,16728.80679946614,16706.9,16728.80679946614,16687.4,110.96720792,1853667.009212768,green,92.0024064765625
2023-01-02,23:20:00,16717.85339973307,16694.475,16717.85339973307,16677.5,85.89676359,1434128.433165731,red,91.81738699515152
2023-01-02,23:55:00,16706.164199866536,16674.55,16706.164199866536,16652.2,116.08531724,1935229.036560261,green,92.53114964941176
2023-01-03,00:30:00,16690.357099933266,16687.3,16701.9,16679.5,105.3020723,1757789.314415347,green,92.89603315371428
2023-01-03,01:05:00,16688.82854996663,16673.1,16688.82854996663,16653.1,96.56273882,1609196.640096324,red,92.99788608888888
2023-01-03,01:40:00,16680.964274983315,16672.699999999997,16683.7,16662.7,34.40970964,573663.034682004,green,91.41442186054054
2023-01-03,02:15:00,16676.832137491656,16678.025,16681.6,16674.4,32.84357179,547818.114728949,red,89.87308370078946
2023-01-03,02:50:00,16677.42856874583,16679.375,16687.0,16669.0,39.82865548,664099.782437436,green,88.58989323358975
2023-01-03,03:25:00,16678.401784372916,16690.324999999997,16696.2,16678.401784372916,37.82276756,631305.513625528,green,87.32071509175
2023-01-03,04:00:00,16684.363392186457,16690.875,16694.5,16684.363392186457,35.16476853,586998.706832536,red,86.04861883414634
2023-01-03,04:35:00,16687.619196093226,16687.475,16689.8,16684.7,30.56704021,510054.66729882703,red,84.72762886690477
2023-01-03,05:10:00,16687.547098046613,16698.149999999998,16711.1,16685.7,71.2033421,1189103.7501508,green,84.41311057
2023-01-03,05:45:00,16692.848549023307,16728.875,16755.6,16692.848549023307,117.83787068,1972208.827838781,green,85.17276420886364
2023-01-03,06:20:00,16710.861774511653,16741.925000000003,16773.6,16710.861774511653,65.07934697,1089979.310826968,red,84.72624382577777
2023-01-03,06:55:00,16726.393387255826,16720.324999999997,16727.8,16712.6,28.49529391,476499.24212860095,red,83.50383187108696
2023-01-03,07:30:00,16723.35919362791,16722.225,16735.5,16710.1,45.66045003,763668.9654649671,green,82.69865353404255
2023-01-03,08:05:00,16722.792096813955,16719.775,16729.2,16708.3,52.26747678,873675.674296309,red,82.064670685
2023-01-03,08:40:00,16721.28354840698,16715.95,16726.3,16699.8,56.25585805,939934.883614465,green,81.53796022306122
2023-01-03,09:15:00,16718.61677420349,16735.5,16747.5,16718.61677420349,59.27894425,992032.2444334988,green,81.0927799036
2023-01-03,09:50:00,16727.058387101744,16741.25,16756.1,16727.058387101744,50.4899057,845362.869992665,red,80.49272354666668
2023-01-03,10:25:00,16734.154193550872,16730.4,16737.7,16725.0,26.51624606,443726.833902027,red,79.45471436423077
2023-01-03,11:00:00,16732.277096775437,16730.15,16736.1,16724.3,21.75837167,363938.450375325,green,78.36610412471698
2023-01-03,11:35:00,16731.21354838772,16725.675000000003,16735.2,16711.5,95.34127916,1594381.130083142,red,78.68045921796296
2023-01-03,12:10:00,16728.444274193862,16719.825,16728.444274193862,16712.4,61.85381753,1034170.782269092,green,78.37452027818182
2023-01-03,12:45:00,16724.134637096933,16720.225,16731.2,16704.1,65.7543655,1099305.226662033,green,78.14916037142858
2023-01-03,13:20:00,16722.179818548466,16725.800000000003,16735.9,16718.3,47.22914191,789917.15405443,green,77.60670390719298
2023-01-03,13:55:00,16723.989909274234,16733.575,16744.6,16723.989909274234,65.38165457,1094235.513083272,green,77.39592719448275
2023-01-03,14:30:00,16728.78245463712,16704.800000000003,16770.0,16643.0,437.98351106,7320729.999416566,red,83.50758115830509
2023-01-03,15:05:00,16716.79122731856,16653.275,16716.79122731856,16621.6,181.71709945,3025468.904189602,red,85.14440646316666
2023-01-03,15:40:00,16685.03311365928,16656.225,16687.6,16643.3,152.68857234,2545311.133392775,green,86.2516878709836
2023-01-03,16:15:00,16670.62905682964,16645.95,16670.62905682964,16632.4,155.72433034,2592612.1053874698,red,87.37221436241936
2023-01-03,16:50:00,16658.289528414818,16629.7,16658.289528414818,16616.4,84.11261065,1398741.510871481,red,87.32047462095238
2023-01-03,17:25:00,16643.99476420741,16623.875,16643.99476420741,16606.9,48.37025503,804053.978230743,green,86.71187743984375
2023-01-03,18:00:00,16633.934882103706,16638.6,16649.5,16629.7,60.13803795,1000628.698113632,green,86.30304914
2023-01-03,18:35:00,16636.267441051852,16643.074999999997,16649.5,16636.267441051852,30.7148382,511205.243914435,red,85.46080351969697
2023-01-03,19:10:00,16639.671220525925,16637.075,16643.1,16624.9,57.33657579,953664.005441864,green,85.04103892671642
2023-01-03,19:45:00,16638.37311026296,16652.324999999997,16669.0,16638.37311026296,126.55549338,2107814.712977077,green,85.65154560985295
2023-01-03,20:20:00,16645.34905513148,16659.175,16668.1,16645.34905513148,60.13018315,1001609.481514358,red,85.28167079159421
2023-01-03,20:55:00,16652.26202756574,16664.25,16672.8,16652.26202756574,38.08370828,634701.40957287,green,84.60741418428572
2023-01-03,21:30:00,16658.25601378287,16667.325,16672.5,16658.25601378287,69.73600153,1162406.629564584,red,84.39795766802817
2023-01-03,22:05:00,16662.790506891433,16660.45,16665.7,16646.5,57.42373246,956507.0657461592,red,84.02331565125
2023-01-03,22:40:00,16661.62025344572,16672.4,16691.7,16653.2,95.97455638,1600440.556550124,green,84.18703127767122
2023-01-03,23:15:00,16667.01012672286,16676.85,16680.8,16667.01012672286,40.42023832,673960.378942285,red,83.5955881295946
2023-01-03,23:50:00,16671.93006336143,16672.699999999997,16676.5,16665.2,41.24853574,687646.698338681,red,83.03096076439999
2023-01-04,00:25:00,16672.315031680715,16665.2,16673.7,16654.0,42.49696337,708070.05942856,red,82.49761869342105
2023-01-04,01:00:00,16668.757515840356,16691.9,16733.0,16660.1,123.05650621,2055804.474041648,green,83.02435749233767
2023-01-04,01:35:00,16680.32875792018,16714.75,16725.5,16680.32875792018,58.17488859,972035.569085624,green,82.70577455769231
2023-01-04,02:10:00,16697.53937896009,16732.574999999997,16754.3,16697.53937896009,135.45679145,2266517.31010891,green,83.37350894873418
2023-01-04,02:45:00,16715.057189480045,16782.8,16845.8,16715.057189480045,403.25079448,6773098.073327204,green,87.371975017875
2023-01-04,03:20:00,16748.92859474002,16819.9,16835.9,16748.92859474002,132.84357626000002,2234344.093602222,green,87.93335281098766
2023-01-04,03:55:00,16784.41429737001,16855.45,16906.4,16784.41429737001,201.16190685,3393839.735594801,green,89.31418883585366
2023-01-04,04:30:00,16819.932148685006,16857.85,16875.7,16819.932148685006,58.04571543,979022.577866684,green,88.9374602406024
