accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5400645001240387,0.16323137283325195,True,,,1,38f5b_00000,340ad1a6d25a49b4978999636d1e9e5d,2023-04-22_02-08-27,1682154507,0.16323137283325195,12956,Tentacle,127.0.0.1,0.16323137283325195,0,1,0.004508018493652344
